시도,년월,구,아파트 동명,아파트명,단지 일련번호,법정동본번코드,법정동부번코드,건축년도,거래주체정보_매수자(개인/법인/공공기관/기타),해제사유발생일,거래금액(만원),계약일,계약월,계약년도,전용면적,층,지번,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,법정동시군구코드,법정동읍면동코드,법정동
서울,202501,강남구,106,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"286,000",19,1,2025,84.86,12,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,개포우성1,11680-372,0503,0000,1983,개인, ,"420,000",12,1,2025,127.61,4,503,선릉로,00120,00000,3122006,00,11680,11680,10600,대치동
서울,202501,강남구, ,삼성풍림2차아파트,11680-192,0104,0000,1998,개인, ,"165,000",31,1,2025,59.94,1,104,봉은사로105길,00012,00007,4166326,01,11680,11680,10500,삼성동
서울,202501,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020,개인,25.03.01,"286,000",19,1,2025,84.86,12,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,삼성,11680-330,0161,0000,1994,개인, ,"212,000",25,1,2025,73.41,5,161,남부순환로379길,00014,00000,4166100,01,11680,11680,11800,도곡동
서울,202501,강남구, ,우성8,11680-285,0179,0000,1987,개인, ,"222,000",24,1,2025,79.61,6,179,개포로,00411,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,동현아파트1~6,11680-121,0105,0000,1985,개인, ,"214,500",31,1,2025,84.92,9,105,언주로146길,00018,00000,4166582,01,11680,11680,10800,논현동
서울,202501,강남구, ,신동아(22),11680-109,0022,0000,1997,개인, ,"85,700",24,1,2025,35.73,6,22,강남대로146길,00028,00000,4166019,01,11680,11680,10800,논현동
서울,202501,강남구, ,도곡렉슬,11680-3623,0527,0000,2006,개인, ,"336,000",25,1,2025,84.9984,20,527,선릉로,00221,00000,3122006,08,11680,11680,11800,도곡동
서울,202501,강남구, ,역삼래미안,11680-3621,0757,0000,2005,개인, ,"225,500",25,1,2025,59.4,12,757,선릉로69길,00019,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구,101,삼환(101동),11680-41,0010,0000,1999,개인, ,"170,000",24,1,2025,84.88,8,10,학동로77길,00049,00000,4166819,01,11680,11680,10400,청담동
서울,202501,강남구, ,강남자곡아이파크,11680-4332,0602,0000,2014,개인, ,"134,000",31,1,2025,59.96,7,602,자곡로,00175,00000,3122014,02,11680,11680,11200,자곡동
서울,202501,강남구, ,개포6차우성아파트1동~8동,11680-284,0658,0001,1987,개인, ,"196,500",24,1,2025,67.28,5,658-1,언주로,00003,00000,3005086,02,11680,11680,10300,개포동
서울,202501,강남구, ,은탑리더스카운티,11680-439,0044,0006,2003,개인, ,"148,000",23,1,2025,144.8,5,44-6,학동로9길,00015,00000,4166830,01,11680,11680,10800,논현동
서울,202501,강남구, ,대치아이파크,11680-3752,0888,0000,2008,개인, ,"330,000",23,1,2025,84.98,18,888,선릉로,00222,00000,3122006,05,11680,11680,10600,대치동
서울,202501,강남구, ,"현대2차(10,11,20,23,24,25동)",11680-416,0369,0001,1976,개인, ,"680,000",25,1,2025,160.29,2,369-1,압구정로29길,00071,00000,4166514,01,11680,11680,11000,압구정동
서울,202501,강남구, ,현대썬앤빌테헤란,11680-4542,0894,0000,2016,개인, ,"49,800",26,1,2025,35.51,3,894,삼성로85길,00033,00000,4166431,00,11680,11680,10600,대치동
서울,202501,강남구, ,래미안블레스티지,11680-4800,1280,0000,2019,개인, ,"230,000",30,1,2025,59.888,4,1280,선릉로,00008,00000,3122006,00,11680,11680,10300,개포동
서울,202501,강남구,104,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"275,000",25,1,2025,84.83,23,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,개포우성1,11680-372,0503,0000,1983,개인, ,"626,000",24,1,2025,189.98,10,503,선릉로,00120,00000,3122006,00,11680,11680,10600,대치동
서울,202501,강남구, ,e-편한세상,11680-3622,0755,0004,2005,개인, ,"283,000",25,1,2025,84.991,2,755-4,선릉로69길,00020,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구, ,역삼I'PARK,11680-3679,0713,0011,2006,개인, ,"315,000",18,1,2025,116.285,15,713-11,역삼로,00307,00000,3122008,01,11680,11680,10100,역삼동
서울,202501,강남구, ,상록수,11680-303,0734,0000,1993,개인, ,"238,000",22,1,2025,84.95,2,734,광평로10길,00015,00000,4166070,01,11680,11680,11400,일원동
서울,202501,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"192,000",24,1,2025,49.92,12,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,역삼자이,11680-4515,0711,0003,2016,개인, ,"330,000",21,1,2025,114.5958,9,711-3,언주로,00420,00000,3005086,00,11680,11680,10100,역삼동
서울,202501,강남구,101,청담현대3차아파트,11680-78,0127,0031,1999,개인, ,"160,000",24,1,2025,59.95,2,127-31,도산대로101길,00029,00000,4166255,01,11680,11680,10400,청담동
서울,202501,강남구,2,도곡우성아파트,11680-339,0934,0010,1986,개인, ,"195,000",24,1,2025,84.83,11,934-10,남부순환로363길,00049,00000,4166093,01,11680,11680,11800,도곡동
서울,202501,강남구, ,현대3차(61~64동),11680-417,0443,0000,1976,개인, ,"420,000",21,1,2025,82.5,10,443,압구정로39길,00058,00000,4166522,00,11680,11680,11000,압구정동
서울,202501,강남구, ,래미안강남힐즈,11680-4319,0611,0000,2014,개인, ,"179,000",18,1,2025,91.95,8,611,자곡로,00101,00000,3122014,02,11680,11680,11200,자곡동
서울,202501,강남구,1단지 115,삼성동힐스테이트 1단지,11680-3834,0016,0002,2008,개인, ,"280,000",24,1,2025,84.349,10,16-2,학동로68길,00029,00000,4166816,01,11680,11680,10500,삼성동
서울,202501,강남구, ,대우디오빌,11680-560,0952,0000,2004,개인, ,"24,800",31,1,2025,25.89,6,952,강남대로,00256,00000,2102001,05,11680,11680,11800,도곡동
서울,202501,강남구, ,역삼푸르지오,11680-3643,0754,0001,2006,개인, ,"270,000",25,1,2025,84.9097,10,754-1,언주로,00332,00000,3005086,01,11680,11680,10100,역삼동
서울,202501,강남구, ,도곡우성아파트,11680-339,0934,0010,1986,개인,25.02.13,"195,000",24,1,2025,84.83,11,934-10,남부순환로363길,00049,00000,4166093,01,11680,11680,11800,도곡동
서울,202501,강남구, ,현대인텔렉스,11680-155,0261,0000,1997,개인, ,"170,000",22,1,2025,151.92,17,261,언주로,00620,00000,3005086,04,11680,11680,10800,논현동
서울,202501,강남구, ,강남 더샵 포레스트,11680-4510,0799,0000,2016,개인, ,"650,000",21,1,2025,214.7076,12,799,광평로34길,00035,00000,4166075,00,11680,11680,11500,수서동
서울,202501,강남구, ,경남,11680-320,0967,0000,2005,개인, ,"161,000",25,1,2025,59.76,4,967,논현로,00209,00000,3121022,05,11680,11680,11800,도곡동
서울,202501,강남구, ,래미안 개포 루체하임,11680-4780,0741,0000,2018,개인, ,"278,000",25,1,2025,84.99,4,741,개포로110길,00050,00000,4166041,01,11680,11680,11400,일원동
서울,202501,강남구, ,세곡푸르지오,11680-4090,0533,0000,2012,개인, ,"160,000",24,1,2025,84.84,13,533,자곡로,00021,00000,3122014,01,11680,11680,11100,세곡동
서울,202501,강남구,105,대치푸르지오써밋,11680-5251,1032,0000,2023,개인, ,"360,000",22,1,2025,84.9365,9,1032,삼성로72길,00012,00000,4166425,01,11680,11680,10600,대치동
서울,202501,강남구, ,삼익,11680-317,0708,0000,1992,개인, ,"200,000",25,1,2025,84.48,5,708,광평로51길,00027,00000,4166081,01,11680,11680,11500,수서동
서울,202501,강남구, ,래미안도곡카운티,11680-4173,0538,0003,2016,개인, ,"288,000",23,1,2025,71.85,16,538-3,도곡로,00320,00000,3122012,03,11680,11680,11800,도곡동
서울,202501,강남구, ,도곡렉슬,11680-3623,0527,0000,2006,개인, ,"363,000",16,1,2025,120.8233,15,527,선릉로,00221,00000,3122006,08,11680,11680,11800,도곡동
서울,202501,강남구, ,성원대치2단지아파트,11680-280,0012,0000,1992,개인, ,"102,000",22,1,2025,33.18,5,12,개포로109길,00009,00000,4166040,01,11680,11680,10300,개포동
서울,202501,강남구, ,우성8,11680-285,0179,0000,1987,개인, ,"224,000",18,1,2025,79.61,2,179,개포로,00411,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,디에이치아너힐즈,11680-4850,1281,0000,2019,개인, ,"251,000",21,1,2025,59.8732,14,1281,삼성로,00011,00000,3122005,01,11680,11680,10300,개포동
서울,202501,강남구, ,e-편한세상,11680-3622,0755,0004,2005,개인, ,"233,000",25,1,2025,59.947,8,755-4,선릉로69길,00020,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구, ,풍림(1차),11680-191,0106,0000,1998,개인, ,"214,000",17,1,2025,84.78,9,106,영동대로112길,00015,00000,4166677,01,11680,11680,10500,삼성동
서울,202501,강남구, ,역삼래미안,11680-3621,0757,0000,2005,개인, ,"225,000",22,1,2025,59.4,6,757,선릉로69길,00019,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구, ,개나리푸르지오,11680-3678,0755,0001,2006,개인, ,"308,000",18,1,2025,84.6815,5,755-1,역삼로,00314,00000,3122008,01,11680,11680,10100,역삼동
서울,202501,강남구, ,디에이치자이개포,11680-4988,0743,0000,2021,개인, ,"307,000",23,1,2025,76.6,7,743,영동대로,00022,00000,2122002,05,11680,11680,11400,일원동
서울,202501,강남구, ,도곡렉슬,11680-3623,0527,0000,2006,개인,25.02.11,"363,000",16,1,2025,120.8233,15,527,선릉로,00221,00000,3122006,08,11680,11680,11800,도곡동
서울,202501,강남구, ,개포주공5단지,11680-391,0187,0000,1983,개인, ,"290,000",22,1,2025,74.25,6,187,삼성로4길,00017,00000,4166412,01,11680,11680,10300,개포동
서울,202501,강남구, ,삼성청담공원아파트,11680-34,0060,0000,1999,개인, ,"229,000",20,1,2025,107.22,12,60,도산대로96길,00039,00000,4166310,01,11680,11680,10400,청담동
서울,202501,강남구, ,우성8,11680-285,0179,0000,1987,개인, ,"229,000",18,1,2025,79.61,8,179,개포로,00411,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"318,000",27,1,2025,96.93,9,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,한양1차(영동한양),11680-378,0490,0000,1977,개인, ,"416,000",15,1,2025,78.05,4,490,압구정로,00321,00000,3122007,03,11680,11680,11000,압구정동
서울,202501,강남구, ,역삼래미안,11680-3621,0757,0000,2005,개인, ,"225,000",18,1,2025,59.4,11,757,선릉로69길,00019,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구,415,강남한양수자인(4단지),11680-4298,0686,0000,2014,개인, ,"165,000",19,1,2025,84.99,9,686,자곡로,00260,00000,3122014,02,11680,11680,11200,자곡동
서울,202501,강남구, ,미성2차,11680-20,0397,0000,1987,개인, ,"530,000",22,1,2025,140.9,9,397,압구정로,00113,00000,3122007,03,11680,11680,11000,압구정동
서울,202501,강남구, ,테헤란로대우아이빌(891-6),11680-529,0891,0006,2004,개인, ,"41,000",25,1,2025,33.11,16,891-6,테헤란로,00428,00000,3122010,03,11680,11680,10600,대치동
서울,202501,강남구, ,금호어울림,11680-411,0835,0067,2003,개인, ,"171,500",23,1,2025,84.95,2,835-67,도곡로7길,00022,00000,4166246,01,11680,11680,10100,역삼동
서울,202501,강남구, ,상록수,11680-303,0734,0000,1993,개인, ,"212,000",13,1,2025,74.54,5,734,광평로10길,00015,00000,4166070,01,11680,11680,11400,일원동
서울,202501,강남구, ,도곡렉슬,11680-3623,0527,0000,2006,개인,25.02.10,"363,000",16,1,2025,120.8233,15,527,선릉로,00221,00000,3122006,08,11680,11680,11800,도곡동
서울,202501,강남구, ,역삼래미안,11680-3621,0757,0000,2005,개인, ,"265,000",17,1,2025,80.87,7,757,선릉로69길,00019,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"217,000",16,1,2025,59.92,16,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,개포주공7단지,11680-578,0185,0000,1983,개인, ,"283,000",20,1,2025,73.26,6,185,개포로,00516,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,디에이치자이개포,11680-4988,0743,0000,2021,개인, ,"329,500",20,1,2025,84.66,6,743,영동대로,00022,00000,2122002,05,11680,11680,11400,일원동
서울,202501,강남구, ,우성8,11680-285,0179,0000,1987,개인, ,"229,000",18,1,2025,79.61,8,179,개포로,00411,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,개포우성1,11680-372,0503,0000,1983,개인,25.02.28,"420,000",12,1,2025,127.61,4,503,선릉로,00120,00000,3122006,00,11680,11680,10600,대치동
서울,202501,강남구, ,대우디오빌,11680-560,0952,0000,2004,개인,25.01.31,"24,700",31,1,2025,25.89,6,952,강남대로,00256,00000,2102001,05,11680,11680,11800,도곡동
서울,202501,강남구, ,테헤란아이파크,11680-4296,0709,0005,2014,개인, ,"248,000",11,1,2025,70.8333,20,709-5,테헤란로52길,00016,00000,4166745,01,11680,11680,10100,역삼동
서울,202501,강남구, ,펜트힐캐스케이드,11680-5114,0106,0000,2023,개인, ,"92,000",16,1,2025,43.04,8,106,언주로,00720,00000,3005086,00,11680,11680,10800,논현동
서울,202501,강남구, ,강남자곡아이파크,11680-4332,0602,0000,2014,개인, ,"148,500",21,1,2025,74.97,7,602,자곡로,00175,00000,3122014,02,11680,11680,11200,자곡동
서울,202501,강남구, ,진흥아마란스,11680-485,0626,0001,2005,개인, ,"146,000",13,1,2025,97.15,6,626-1,언주로157길,00023,00000,4166591,01,11680,11680,10700,신사동
서울,202501,강남구, ,역삼래미안,11680-3621,0757,0000,2005,개인, ,"268,000",15,1,2025,80.87,7,757,선릉로69길,00019,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구,111,래미안대치팰리스,11680-4394,1027,0000,2015,개인, ,"429,300",9,1,2025,94.49,11,1027,삼성로51길,00037,00000,4166413,00,11680,11680,10600,대치동
서울,202501,강남구, ,우성사원5,11680-338,0463,0001,1986,개인, ,"206,000",18,1,2025,70.89,4,463-1,언주로29길,00034,00000,4166603,01,11680,11680,11800,도곡동
서울,202501,강남구, ,개포주공5단지,11680-391,0187,0000,1983,개인, ,"247,000",23,1,2025,53.98,13,187,삼성로4길,00017,00000,4166412,01,11680,11680,10300,개포동
서울,202501,강남구, ,수서,11680-305,0711,0000,1992,개인, ,"130,000",25,1,2025,59.96,7,711,양재대로55길,00012,00000,4166557,01,11680,11680,11400,일원동
서울,202501,강남구, ,은마,11680-218,0316,0000,1979,개인, ,"304,000",17,1,2025,84.43,11,316,삼성로,00212,00000,3122005,04,11680,11680,10600,대치동
서울,202501,강남구,개포자이르네,개포자이르네,11680-5100,1283,0000,2022,개인, ,"134,000",12,1,2025,60.7676,3,1283,언주로7길,00006,00000,4166616,00,11680,11680,10300,개포동
서울,202501,강남구, ,푸른마을아파트101동~111동,11680-308,0719,0000,1994,개인, ,"164,000",12,1,2025,59.76,10,719,일원로14길,00025,00000,4166705,00,11680,11680,11400,일원동
서울,202501,강남구, ,타워팰리스2,11680-365,0467,0017,2003,개인, ,"460,000",12,1,2025,164.99,8,467-17,언주로30길,00057,00000,4166604,01,11680,11680,11800,도곡동
서울,202501,강남구, ,개포우성2,11680-216,0500,0000,1984,개인, ,"427,000",10,1,2025,127.78,8,500,선릉로,00120,00000,3122006,00,11680,11680,10600,대치동
서울,202501,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020,개인,25.03.01,"286,000",19,1,2025,84.86,12,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,강남자곡아이파크,11680-4332,0602,0000,2014,개인, ,"159,500",15,1,2025,84.92,6,602,자곡로,00175,00000,3122014,02,11680,11680,11200,자곡동
서울,202501,강남구, ,역삼I'PARK,11680-3679,0713,0011,2006,개인, ,"83,400",11,1,2025,28.246,15,713-11,역삼로,00307,00000,3122008,01,11680,11680,10100,역삼동
서울,202501,강남구, ,래미안 개포 루체하임,11680-4780,0741,0000,2018,개인, ,"276,000",18,1,2025,84.97,15,741,개포로110길,00050,00000,4166041,01,11680,11680,11400,일원동
서울,202501,강남구,104,도곡렉슬,11680-3623,0527,0000,2006,개인, ,"265,000",18,1,2025,59.9818,5,527,선릉로,00221,00000,3122006,08,11680,11680,11800,도곡동
서울,202501,강남구,102,삼성청담아파트,11680-33,0042,0000,1999,개인, ,"260,000",18,1,2025,114.83,9,42,학동로,00405,00000,3122011,01,11680,11680,10400,청담동
서울,202501,강남구,101,매봉삼성,11680-328,0966,0000,1999,개인, ,"160,000",15,1,2025,83.49,20,966,언주로,00203,00000,3005086,05,11680,11680,11800,도곡동
서울,202501,강남구,601,개포주공6단지,11680-290,0185,0000,1983,개인, ,"255,000",17,1,2025,60.13,5,185,개포로,00516,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,개포주공7단지,11680-578,0185,0000,1983,개인, ,"240,000",20,1,2025,53.46,8,185,개포로,00516,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,래미안대치팰리스,11680-4394,1027,0000,2015,개인, ,"415,000",6,1,2025,94.49,20,1027,삼성로51길,00037,00000,4166413,00,11680,11680,10600,대치동
서울,202501,강남구,102,롯데캐슬노블,11680-3728,0835,0068,2007,개인, ,"230,000",11,1,2025,176.03,13,835-68,도곡로13길,00019,00000,4166214,01,11680,11680,10100,역삼동
서울,202501,강남구, ,논현동한화꿈에그린,11680-699,0205,0002,2005,개인, ,"102,500",14,1,2025,67.671,1,205-2,논현로111길,00039,00000,4166112,01,11680,11680,10800,논현동
서울,202501,강남구, ,래미안 개포 루체하임,11680-4780,0741,0000,2018,개인, ,"330,000",19,1,2025,101.97,21,741,개포로110길,00050,00000,4166041,01,11680,11680,11400,일원동
서울,202501,강남구, ,롯데캐슬노블,11680-3728,0835,0068,2007,개인, ,"235,000",15,1,2025,176.03,13,835-68,도곡로13길,00019,00000,4166214,01,11680,11680,10100,역삼동
서울,202501,강남구, ,삼익대청아파트,11680-279,0012,0000,1992,개인, ,"124,000",11,1,2025,39.53,3,12,개포로109길,00021,00000,4166040,01,11680,11680,10300,개포동
서울,202501,강남구, ,대치삼성,11680-205,1014,0003,2000,개인, ,"310,000",24,1,2025,97.35,18,1014-3,도곡로78길,00022,00000,4166245,01,11680,11680,10600,대치동
서울,202501,강남구, ,푸른마을아파트101동~111동,11680-308,0719,0000,1994,개인, ,"159,000",24,1,2025,59.76,6,719,일원로14길,00025,00000,4166705,00,11680,11680,11400,일원동
서울,202501,강남구,사우스윙,아이파크,11680-472,0087,0000,2004,개인, ,"608,000",6,1,2025,156.857,15,87,영동대로,00640,00000,2122002,03,11680,11680,10500,삼성동
서울,202501,강남구,102,청담자이,11680-4004,0134,0038,2011,개인, ,"229,000",8,1,2025,49.618,33,134-38,영동대로138길,00012,00000,4166686,01,11680,11680,10400,청담동
서울,202501,강남구, ,래미안블레스티지,11680-4800,1280,0000,2019,개인, ,"388,000",11,1,2025,113.732,33,1280,선릉로,00008,00000,3122006,00,11680,11680,10300,개포동
서울,202501,강남구, ,신현대9차,11680-423,0426,0000,1982,개인, ,"520,000",9,1,2025,111.38,6,426,압구정로,00151,00000,3122007,03,11680,11680,11000,압구정동
서울,202501,강남구, ,동익,11680-315,0738,0000,1993,개인, ,"160,000",18,1,2025,84.46,4,738,광평로39길,00003,00000,4166076,01,11680,11680,11500,수서동
서울,202501,강남구, ,은마,11680-218,0316,0000,1979,개인, ,"304,000",9,1,2025,84.43,4,316,삼성로,00212,00000,3122005,04,11680,11680,10600,대치동
서울,202501,강남구, ,벨라빌,11680-329,0193,0042,2000,개인, ,"140,000",23,1,2025,124.21,7,193-42,남부순환로375길,00006,00000,4166097,01,11680,11680,11800,도곡동
서울,202501,강남구, ,"현대7차(73~77,82,85동)",11680-421,0456,0000,1979,개인, ,"670,000",21,1,2025,144.2,10,456,압구정로,00201,00000,3122007,03,11680,11680,11000,압구정동
서울,202501,강남구, ,e-편한세상,11680-3622,0755,0004,2005,개인, ,"233,000",10,1,2025,59.606,12,755-4,선릉로69길,00020,00000,4166489,01,11680,11680,10100,역삼동
서울,202501,강남구,101,강남센트럴아이파크,11680-5056,0902,0000,2022,개인, ,"245,000",18,1,2025,59.994,13,902,테헤란로44길,00026,00000,4166740,01,11680,11680,10100,역삼동
서울,202501,강남구, ,동부센트레빌,11680-392,0275,0000,2003,개인, ,"223,500",15,1,2025,114.498,12,275,언주로116길,00006,00000,4166567,01,11680,11680,10800,논현동
서울,202501,강남구,220,개포2차현대아파트(220),11680-371,0655,0002,1988,개인, ,"182,000",11,1,2025,77.75,3,655-2,언주로,00103,00000,3005086,02,11680,11680,10300,개포동
서울,202501,강남구, ,신현대9차,11680-423,0426,0000,1982,개인, ,"505,000",4,1,2025,109.24,2,426,압구정로,00151,00000,3122007,03,11680,11680,11000,압구정동
서울,202501,강남구, ,까치마을,11680-314,0746,0000,1993,개인, ,"90,000",22,1,2025,34.44,8,746,광평로19길,00010,00000,4166071,02,11680,11680,11500,수서동
서울,202501,강남구, ,테헤란아이파크,11680-4296,0709,0005,2014,개인, ,"260,000",14,1,2025,84.641,8,709-5,테헤란로52길,00016,00000,4166745,01,11680,11680,10100,역삼동
서울,202501,강남구, ,청담건영,11680-65,0108,0000,1994,개인, ,"260,000",15,1,2025,84.595,7,108,도산대로89길,00049,00000,4166305,01,11680,11680,10400,청담동
서울,202501,강남구, ,현대비젼21,11680-354,0467,0019,1999,개인, ,"42,500",31,1,2025,32.65,24,467-19,언주로30길,00010,00000,4166604,01,11680,11680,11800,도곡동
서울,202501,강남구, ,현대휴먼터치빌,11680-259,0606,0018,1999,개인, ,"24,500",24,1,2025,25.92,13,606-18,논현로,00565,00000,3121022,01,11680,11680,10100,역삼동
서울,202501,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"223,000",18,1,2025,59.92,14,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,씨티2차(201동),11680-50,0104,0019,1992,개인, ,"285,000",23,1,2025,84.33,3,104-19,선릉로190길,00092,00000,4166482,01,11680,11680,10400,청담동
서울,202501,강남구, ,현대4,11680-311,0614,0000,1987,개인, ,"170,000",23,1,2025,73,3,614,개포로110길,00021,00000,4166041,01,11680,11680,11400,일원동
서울,202501,강남구, ,래미안포레,11680-4297,0687,0000,2014,개인, ,"160,000",21,1,2025,84.99,6,687,밤고개로21길,00025,00000,4166880,01,11680,11680,11200,자곡동
서울,202501,강남구, ,개포우성2,11680-216,0500,0000,1984,개인, ,"453,000",6,1,2025,127.78,6,500,선릉로,00120,00000,3122006,00,11680,11680,10600,대치동
서울,202501,강남구, ,세곡푸르지오,11680-4090,0533,0000,2012,개인, ,"145,000",23,1,2025,74.74,11,533,자곡로,00021,00000,3122014,01,11680,11680,11100,세곡동
서울,202501,강남구, ,도곡렉슬,11680-3623,0527,0000,2006,개인, ,"465,000",7,1,2025,134.9023,15,527,선릉로,00221,00000,3122006,08,11680,11680,11800,도곡동
서울,202501,강남구,109,래미안대치팰리스,11680-4394,1027,0000,2015,개인, ,"529,000",2,1,2025,114.15,29,1027,삼성로51길,00037,00000,4166413,00,11680,11680,10600,대치동
서울,202501,강남구, ,한양1차(영동한양),11680-378,0490,0000,1977,개인, ,"400,000",11,1,2025,78.05,2,490,압구정로,00321,00000,3122007,03,11680,11680,11000,압구정동
서울,202501,강남구,107,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"229,000",15,1,2025,59.92,8,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,목련타운,11680-301,0716,0000,1993,개인, ,"245,000",21,1,2025,99.79,3,716,광평로19길,00015,00000,4166071,01,11680,11680,11400,일원동
서울,202501,강남구, ,은마,11680-218,0316,0000,1979,개인, ,"276,000",3,1,2025,76.79,8,316,삼성로,00212,00000,3122005,04,11680,11680,10600,대치동
서울,202501,강남구,215,성원대치2단지아파트,11680-280,0012,0000,1992,개인, ,"104,000",18,1,2025,33.18,5,12,개포로109길,00009,00000,4166040,01,11680,11680,10300,개포동
서울,202501,강남구,18,은마,11680-218,0316,0000,1979,개인, ,"270,000",20,1,2025,76.79,11,316,삼성로,00212,00000,3122005,04,11680,11680,10600,대치동
서울,202501,강남구,1006,까치마을,11680-314,0746,0000,1993,개인, ,"118,000",6,1,2025,49.5,1,746,광평로19길,00010,00000,4166071,02,11680,11680,11500,수서동
서울,202501,강남구, ,수서,11680-305,0711,0000,1992,개인, ,"85,000",10,1,2025,39.98,2,711,양재대로55길,00012,00000,4166557,01,11680,11680,11400,일원동
서울,202501,강남구, ,경남1,11680-277,0649,0000,1984,개인, ,"266,500",18,1,2025,96.98,2,649,언주로,00110,00000,3005086,02,11680,11680,10300,개포동
서울,202501,강남구, ,"현대1차(12,13,21,22,31,32,33동)",11680-415,0369,0001,1976,개인, ,"605,000",9,1,2025,131.48,8,369-1,압구정로29길,00071,00000,4166514,01,11680,11680,11000,압구정동
서울,202501,강남구, ,디에이치자이개포,11680-4988,0743,0000,2021,개인, ,"330,000",4,1,2025,84.94,20,743,영동대로,00022,00000,2122002,05,11680,11680,11400,일원동
서울,202501,강남구, ,한보미도맨션2,11680-481,0511,0000,1985,개인, ,"370,000",3,1,2025,115.05,12,511,삼성로,00150,00000,3122005,04,11680,11680,10600,대치동
서울,202501,강남구, ,동부센트레빌,11680-601,0670,0000,2005,개인, ,"585,000",3,1,2025,161.47,22,670,선릉로,00206,00000,3122006,05,11680,11680,10600,대치동
서울,202501,강남구,107,럭키(963),11680-327,0963,0000,1995,개인, ,"251,000",11,1,2025,124.66,13,963,논현로,00213,00000,3121022,05,11680,11680,11800,도곡동
서울,202501,강남구, ,"쌍용대치아파트1동,2동,3동,5동,6동",11680-373,0066,0000,1983,개인, ,"398,000",7,1,2025,148.8,5,66,영동대로,00210,00000,2122002,04,11680,11680,10600,대치동
서울,202501,강남구, ,삼익,11680-317,0708,0000,1992,개인, ,"157,500",7,1,2025,60,8,708,광평로51길,00027,00000,4166081,01,11680,11680,11500,수서동
서울,202501,강남구, ,동부센트레빌,11680-601,0670,0000,2005,개인, ,"530,000",3,1,2025,145.83,10,670,선릉로,00206,00000,3122006,05,11680,11680,10600,대치동
서울,202501,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020,개인, ,"297,500",14,1,2025,84.83,23,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202501,강남구, ,대치푸르지오발라드,11680-5271,0176,0002,2024,개인, ,"153,816",21,1,2025,55.4924,12,176-2,개포로,00407,00000,3122001,00,11680,11680,10300,개포동
서울,202501,강남구, ,래미안그레이튼,11680-3871,0763,0016,2009,개인, ,"281,000",11,1,2025,84.97,11,763-16,도곡로43길,00020,00000,4166233,01,11680,11680,10100,역삼동
서울,202501,강남구,206,한보미도맨션2,11680-481,0511,0000,1985,개인, ,"410,000",10,1,2025,126.33,10,511,삼성로,00150,00000,3122005,04,11680,11680,10600,대치동
서울,202501,강남구,108,삼성래미안,11680-331,0091,0005,2001,개인, ,"310,000",20,1,2025,122.81,18,91-5,남부순환로,02803,00000,2000003,03,11680,11680,11800,도곡동
서울,202501,강남구,301,래미안삼성1차(103-22),11680-3651,0103,0022,2006,개인, ,"212,000",16,1,2025,84.96,7,103-22,영동대로114길,00056,00000,4166678,01,11680,11680,10500,삼성동
