년월,구,법정동,법정동시군구코드,법정동읍면동코드,거래금액(만원),전용면적당 거래금액(만원),법정동코드
202101,강남구,개포동,11680,10300,195712.7659574468,2689.0968400022903,1168010300
202101,강남구,논현동,11680,10800,125016.66666666667,1554.7816786638623,1168010800
202101,강남구,대치동,11680,10600,211809.52380952382,2414.999958015939,1168010600
202101,강남구,도곡동,11680,11800,235640.0,1983.6045070191562,1168011800
202101,강남구,삼성동,11680,10500,191410.8,1948.0396817336834,1168010500
202101,강남구,세곡동,11680,11100,146400.0,1995.5229119430908,1168011100
202101,강남구,수서동,11680,11500,132473.9714285714,2383.951933180673,1168011500
202101,강남구,신사동,11680,10700,210000.0,1948.9559164733178,1168010700
202101,강남구,압구정동,11680,11000,346044.1176470588,2890.0769925110408,1168011000
202101,강남구,역삼동,11680,10100,139277.77777777778,2130.626640225659,1168010100
202101,강남구,일원동,11680,11400,219000.0,2598.716007264018,1168011400
202101,강남구,자곡동,11680,11200,163903.125,1951.0169696993319,1168011200
202101,강남구,청담동,11680,10400,164509.0909090909,1990.5037913732403,1168010400
202101,강동구,강일동,11740,11000,104642.85714285714,1237.0496159854029,1174011000
202101,강동구,고덕동,11740,10200,151027.77777777778,1927.8686161198339,1174010200
202101,강동구,길동,11740,10500,65121.21212121212,1065.5172326554314,1174010500
202101,강동구,둔촌동,11740,10600,89314.28571428571,1194.356985869834,1174010600
202101,강동구,명일동,11740,10100,118552.38095238095,1618.5715172198245,1174010100
202101,강동구,상일동,11740,10300,133780.0,1813.3637745114934,1174010300
202101,강동구,성내동,11740,10800,67732.9268292683,1308.2553805435418,1174010800
202101,강동구,암사동,11740,10700,119031.11111111111,1530.9316546386017,1174010700
202101,강동구,천호동,11740,10900,63854.71698113208,1305.2771930665751,1174010900
202101,강북구,미아동,11305,10100,76423.14285714286,978.1682402560176,1130510100
202101,강북구,번동,11305,10200,55191.666666666664,857.9448302443303,1130510200
202101,강북구,수유동,11305,10300,38865.0,831.4725097394315,1130510300
202101,강북구,우이동,11305,10400,49000.0,576.6062602965403,1130510400
202101,강서구,가양동,11500,10400,74284.54545454546,1431.9253203818885,1150010400
202101,강서구,공항동,11500,10800,74950.0,970.5630092527153,1150010800
202101,강서구,내발산동,11500,10600,85090.24390243902,1047.4837734496432,1150010600
202101,강서구,등촌동,11500,10200,76824.52830188679,1179.1130790530817,1150010200
202101,강서구,마곡동,11500,10500,119871.42857142857,1436.3516299218204,1150010500
202101,강서구,방화동,11500,10900,53598.0,1000.4312175658195,1150010900
202101,강서구,염창동,11500,10100,87257.5,1174.28311782311,1150010100
202101,강서구,화곡동,11500,10300,72875.0,919.5584875140491,1150010300
202101,관악구,남현동,11620,10300,57233.333333333336,755.6833184073654,1162010300
202101,관악구,봉천동,11620,10100,84315.0,1155.631220967968,1162010100
