년월,구,법정동,법정동시군구코드,법정동읍면동코드,거래금액(만원),전용면적당 거래금액(만원),법정동코드
202101,가평군,가평읍 달전리,41820,25023,7250.0,121.05526799131741,4182025023
202101,가평군,가평읍 대곡리,41820,25022,21483.333333333332,285.7255326081948,4182025022
202101,가평군,가평읍 읍내리,41820,25021,15766.666666666666,194.35098764073493,4182025021
202101,가평군,설악면 선촌리,41820,31022,26100.0,386.832590566836,4182031022
202101,가평군,청평면 청평리,41820,32521,20336.11111111111,236.91866884416146,4182032521
202101,고양시 덕양구,고양동,41281,11600,24595.054945054944,301.55710218791796,4128111600
202101,고양시 덕양구,관산동,41281,11800,22791.666666666668,330.28329657153637,4128111800
202101,고양시 덕양구,도내동,41281,10500,79700.0,977.7161804409723,4128110500
202101,고양시 덕양구,동산동,41281,11200,88250.0,1038.6900437887923,4128111200
202101,고양시 덕양구,삼송동,41281,11100,88300.0,957.5226396327431,4128111100
202101,고양시 덕양구,성사동,41281,10600,37675.37313432836,541.5161091325804,4128110600
202101,고양시 덕양구,신원동,41281,10300,69979.16666666667,845.9932467256899,4128110300
202101,고양시 덕양구,원흥동,41281,10400,84736.84210526316,1016.9607297627506,4128110400
202101,고양시 덕양구,주교동,41281,10100,26735.714285714286,426.68232890628803,4128110100
202101,고양시 덕양구,토당동,41281,12000,49620.0,650.123189290652,4128112000
202101,고양시 덕양구,행신동,41281,12800,39089.24137931035,592.9391203884751,4128112800
202101,고양시 덕양구,향동동,41281,13200,61031.25,918.0775968179394,4128113200
202101,고양시 덕양구,화정동,41281,12300,44654.4,600.5356964519419,4128112300
202101,고양시 일산동구,마두동,41285,10500,59473.07692307692,672.9112081019363,4128510500
202101,고양시 일산동구,백석동,41285,10600,54773.75,755.7509206684667,4128510600
202101,고양시 일산동구,사리현동,41285,10900,19070.0,254.03245151512883,4128510900
202101,고양시 일산동구,성석동,41285,11300,16475.0,275.08766071130407,4128511300
202101,고양시 일산동구,식사동,41285,10100,76282.14285714286,569.4985768697948,4128510100
202101,고양시 일산동구,장항동,41285,10400,77594.73684210527,910.5497750021392,4128510400
202101,고양시 일산동구,중산동,41285,10200,32938.46153846154,431.7336067145736,4128510200
202101,고양시 일산동구,풍동,41285,10700,38895.28301886792,523.3073636982695,4128510700
202101,고양시 일산서구,가좌동,41287,10600,38244.444444444445,415.7965015046345,4128710600
202101,고양시 일산서구,대화동,41287,10400,49402.22222222222,623.3988684252135,4128710400
202101,고양시 일산서구,덕이동,41287,10500,42827.77777777778,418.94279638377037,4128710500
202101,고양시 일산서구,일산동,41287,10100,35107.916666666664,479.00325431306624,4128710100
202101,고양시 일산서구,주엽동,41287,10200,40707.89473684211,600.7872785728708,4128710200
202101,고양시 일산서구,탄현동,41287,10300,38575.0,482.0967849844959,4128710300
202101,과천시,별양동,41290,10900,157909.0909090909,1875.5552368670933,4129010900
202101,과천시,부림동,41290,11000,142279.41176470587,2036.3685322072997,4129011000
202101,과천시,원문동,41290,10800,173295.45454545456,1661.2703793093228,4129010800
202101,과천시,중앙동,41290,10700,195233.33333333334,2255.957216794665,4129010700
202101,광명시,광명동,41210,10100,69228.0,883.3767135219011,4121010100
202101,광명시,소하동,41210,10400,74688.57142857143,920.5254494340927,4121010400
202101,광명시,일직동,41210,10600,126633.33333333333,1672.9585346338963,4121010600
202101,광명시,철산동,41210,10200,77171.26126126126,1073.2390655589322,4121010200
202101,광명시,하안동,41210,10300,55122.0,998.6620723727432,4121010300
202101,광주시,경안동,41610,10100,24100.0,396.883602032404,4161010100
202101,광주시,고산동,41610,11400,22000.0,368.6327077747989,4161011400
202101,광주시,곤지암읍 곤지암리,41610,25921,24379.41176470588,308.9817799066458,4161025921
202101,광주시,곤지암읍 삼리,41610,25936,18775.0,334.10656052803955,4161025936
202101,광주시,능평동,41610,11600,47911.11111111111,462.78409566755363,4161011600
202101,광주시,도척면 진우리,41610,33028,16520.0,194.37580891869635,4161033028
202101,광주시,매산동,41610,11900,23250.0,248.5616390977429,4161011900
202101,광주시,목현동,41610,10600,27250.0,321.3405502293605,4161010600
202101,광주시,문형동,41610,11700,31707.14285714286,373.80662213383187,4161011700
202101,광주시,삼동,41610,10700,51750.0,609.5262773550683,4161010700
202101,광주시,송정동,41610,10300,34054.166666666664,394.94317304225206,4161010300
202101,광주시,신현동,41610,11500,61987.5,645.9958800028442,4161011500
202101,광주시,쌍령동,41610,10200,36226.92307692308,425.55265291697134,4161010200
202101,광주시,양벌동,41610,12000,31202.222222222223,381.95761090292507,4161012000
202101,광주시,역동,41610,11200,69673.68421052632,888.7852263631088,4161011200
