시도,년월,구,아파트 동명,아파트명,단지 일련번호,법정동본번코드,법정동부번코드,건축년도,거래주체정보_매수자(개인/법인/공공기관/기타),해제사유발생일,거래금액(만원),계약일,계약월,계약년도,전용면적,층,지번,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,법정동시군구코드,법정동읍면동코드,법정동
경기,202501,가평군,103동,가평코아루,41820-493,1053,0000,2021,개인, ,"25,000",31,1,2025,84.7532,13,1053,석봉로191번길,00037,00000,4448140,00,41820,41820,25021,가평읍 읍내리
경기,202501,가평군,102동,가평코아루,41820-493,1053,0000,2021,개인, ,"29,800",18,1,2025,84.7532,14,1053,석봉로191번길,00037,00000,4448140,00,41820,41820,25021,가평읍 읍내리
경기,202501,가평군, ,태광,41820-6,0285,0006,1992,개인, ,"8,500",22,1,2025,82.9,4,285-6,석봉로153번길,00015,00000,4448139,01,41820,41820,25022,가평읍 대곡리
경기,202501,가평군,101동,e편한세상가평퍼스트원,41820-537,0694,0000,2023,개인, ,"34,500",15,1,2025,84.8286,14,694,문화로,00167,00000,3216052,00,41820,41820,25022,가평읍 대곡리
경기,202501,가평군, ,로얄,41820-270,0626,0008,2007,개인, ,"18,700",15,1,2025,84.86,2,626-8,구청평로,00056,00000,3216005,01,41820,41820,32521,청평면 청평리
경기,202501,가평군, ,청향,41820-302,0398,0004,2011,개인, ,"21,000",10,1,2025,166.26,6,398-4,광신길,00027,00000,4448017,01,41820,41820,33025,상면 덕현리
경기,202501,가평군,102,청평삼성쉐르빌,41820-334,0837,0000,2012,개인, ,"24,500",17,1,2025,84.3,6,837,강변나루로,00054,00000,3216002,01,41820,41820,32521,청평면 청평리
경기,202501,가평군, ,우림필유1단지,41820-268,0360,0000,2006,개인, ,"26,000",31,1,2025,84.9,9,360,문화로,00112,00000,3216052,01,41820,41820,25022,가평읍 대곡리
경기,202501,가평군, ,우림필유1단지,41820-268,0360,0000,2006,개인, ,"21,200",20,1,2025,84.9,1,360,문화로,00112,00000,3216052,01,41820,41820,25022,가평읍 대곡리
경기,202501,가평군,102,에이원파란채,41820-275,0771,0001,2007,개인, ,"16,500",21,1,2025,84.842,4,771-1,가화로,00223,00000,3000142,01,41820,41820,25021,가평읍 읍내리
경기,202501,가평군, ,세대넥스빌,41820-7,0281,0000,1996,개인, ,"20,000",21,1,2025,122.28,18,281,달전로,00059,00000,3216008,01,41820,41820,25023,가평읍 달전리
경기,202501,가평군,102,청평세양청마루,41820-269,0472,0000,2007,개인, ,"23,000",18,1,2025,84.99,9,472,경춘로,00807,00045,3000120,02,41820,41820,32521,청평면 청평리
경기,202501,가평군, ,e편한세상가평퍼스트원,41820-537,0694,0000,2023,개인, ,"40,000",16,1,2025,84.8046,20,694,문화로,00167,00000,3216052,00,41820,41820,25022,가평읍 대곡리
경기,202501,가평군, ,e편한세상가평퍼스트원,41820-537,0694,0000,2023,개인, ,"30,000",8,1,2025,74.9267,17,694,문화로,00167,00000,3216052,00,41820,41820,25022,가평읍 대곡리
경기,202501,가평군, ,썬힐,41820-281,0402,0001,2008,개인, ,"15,000",11,1,2025,84.16,5,402-1,문화로,00063,00000,3216052,01,41820,41820,25022,가평읍 대곡리
경기,202501,가평군,에이,준수아파트A동,41820-3,0637,0003,1992,개인, ,"9,000",8,1,2025,60,1,637-3,중촌로,00016,00055,3216061,01,41820,41820,25021,가평읍 읍내리
경기,202501,가평군,103,청구,41820-10,0470,0037,1998,개인, ,"13,000",3,1,2025,59.83,10,470-37,경춘로,00807,00018,3000120,02,41820,41820,32521,청평면 청평리
경기,202501,가평군,102동,가평센트럴파크더스카이,41820-508,0457,0005,2022,개인, ,"29,000",2,1,2025,59.9801,23,457-5,보납로,00011,00000,3216017,00,41820,41820,25021,가평읍 읍내리
경기,202501,고양시 덕양구,1604,옥빛마을(주공)16(그린나래),41281-144,1141,0000,1996,개인, ,"30,500",14,1,2025,59.97,1,1141,백양로,00015,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,도래울센트럴더힐,41281-2530,1010,0000,2015,개인, ,"57,300",15,1,2025,59.95,7,1010,도래울로,00086,00000,3194082,00,41281,41281,10500,도내동
경기,202501,고양시 덕양구,1302,옥빛마을(일신건영)13(휴먼빌),41281-82,0987,0000,1995,개인, ,"31,700",24,1,2025,53.12,15,987,백양로,00064,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,105,현대1,41281-141,0240,0006,1997,개인, ,"22,700",23,1,2025,59.36,5,240-6,읍내로,00028,00000,3192060,01,41281,41281,11600,고양동
경기,202501,고양시 덕양구,101동,대곡역두산위브1단지,41281-3484,0913,0000,2023,개인, ,"62,000",30,1,2025,59.99,2,913,호수로,00006,00000,3192096,00,41281,41281,12000,토당동
경기,202501,고양시 덕양구, ,달빛마을(진덕),41281-68,0858,0000,1995,개인, ,"46,700",20,1,2025,84.9,15,858,화중로,00219,00000,3192088,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,1603,옥빛마을(주공)16(그린나래),41281-144,1141,0000,1996,개인, ,"31,500",25,1,2025,59.97,15,1141,백양로,00015,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,옥빛마을(주공)17(에듀뷰),41281-83,1135,0000,1997,개인, ,"52,000",20,1,2025,84.79,20,1135,백양로,00008,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,DMC중흥S-클래스더센트럴,41281-3215,0501,0000,2020,개인, ,"54,000",21,1,2025,59.8179,5,501,향동1로,00020,00000,3351994,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,소만마을(풍림),41281-116,0781,0000,1994,개인, ,"46,250",25,1,2025,73.02,6,781,소만로,00049,00000,3192040,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구,101동,삼송2차원흥역동원로얄듀크비스타,41281-3222,0635,0000,2020,개인, ,"74,000",23,1,2025,84.9867,20,635,권율대로,00690,00000,3192101,00,41281,41281,10400,원흥동
경기,202501,고양시 덕양구, ,DMC한강숲중흥S-CLASS,41281-3408,0658,0000,2022,개인, ,"100,000",18,1,2025,84.9561,6,658,대덕산로,00123,00000,3192013,00,41281,41281,13100,덕은동
경기,202501,고양시 덕양구, ,별빛마을9단지(907동에서912동),41281-76,0948,0000,1995,개인, ,"53,700",24,1,2025,84.93,18,948,화신로,00311,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,소만마을(성원)6,41281-114,0785,0000,1995,개인, ,"33,500",20,1,2025,59.34,1,785,소원로,00157,00000,3192041,00,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,서정센텀퍼스티지(서정마을4단지),41281-2011,1068,0000,2008,개인, ,"58,000",23,1,2025,84.81,7,1068,서정마을로,00046,00000,3192037,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,DMC자이더리버,41281-3426,0686,0000,2022,개인, ,"107,000",18,1,2025,84.9961,9,686,대덕산로,00090,00000,3192013,01,41281,41281,13100,덕은동
경기,202501,고양시 덕양구,114,달빛마을(경남),41281-63,0858,0000,1995,개인, ,"40,000",18,1,2025,72.27,9,858,화중로,00219,00000,3192088,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,고양원흥동일스위트,41281-2940,1107,0000,2018,개인, ,"86,000",24,1,2025,84.9956,15,1107,도래울1로,00080,00000,3194083,00,41281,41281,10500,도내동
경기,202501,고양시 덕양구,106동,DMC자이더리버,41281-3426,0686,0000,2022,개인, ,"112,000",16,1,2025,84.9961,3,686,대덕산로,00090,00000,3192013,01,41281,41281,13100,덕은동
경기,202501,고양시 덕양구, ,신원당(태영2),41281-42,0723,0000,1993,개인, ,"29,800",21,1,2025,59.04,2,723,고양대로1384번길,00029,00000,4376016,01,41281,41281,10600,성사동
경기,202501,고양시 덕양구,2208,동산마을22단지호반베르디움,41281-2310,0365,0000,2012,개인, ,"70,000",14,1,2025,84.954,7,365,세솔로,00025,00000,3194080,02,41281,41281,11200,동산동
경기,202501,고양시 덕양구, ,도래울파크뷰,41281-2446,1103,0000,2013,개인, ,"69,000",18,1,2025,84.38,2,1103,도래울로,00016,00000,3194082,01,41281,41281,10500,도내동
경기,202501,고양시 덕양구, ,삼송힐스테이트,41281-2422,0653,0000,2013,개인, ,"56,500",26,1,2025,74.13,1,653,신원로,00035,00000,3194072,01,41281,41281,10300,신원동
경기,202501,고양시 덕양구, ,소만마을(신안)2,41281-115,0798,0000,1996,개인, ,"46,000",23,1,2025,84.88,4,798,충경로,00142,00000,3192065,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,DMC중흥S-클래스더센트럴,41281-3215,0501,0000,2020,개인, ,"65,000",24,1,2025,59.718,9,501,향동1로,00020,00000,3351994,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구,604,삼송힐스테이트,41281-2422,0653,0000,2013,개인, ,"61,000",15,1,2025,84.77,5,653,신원로,00035,00000,3194072,01,41281,41281,10300,신원동
경기,202501,고양시 덕양구, ,햇빛주공23,41281-127,0953,0000,1996,개인, ,"31,000",21,1,2025,59.93,3,953,화신로,00105,00000,3192087,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,옥빛마을(주공)16(그린나래),41281-144,1141,0000,1996,개인,25.03.11,"30,500",14,1,2025,59.97,1,1141,백양로,00015,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,1821,햇빛주공(18-2),41281-146,0938,0000,1998,개인, ,"49,000",14,1,2025,84.79,15,938,중앙로558번길,00057,00000,4376213,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구,541,은빛마을(LG)5,41281-86,0870,0000,1995,개인, ,"68,000",18,1,2025,164.94,13,870,화중로,00164,00000,3192088,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,도래울센트럴더힐,41281-2530,1010,0000,2015,개인,25.03.10,"57,300",15,1,2025,59.95,7,1010,도래울로,00086,00000,3194082,00,41281,41281,10500,도내동
경기,202501,고양시 덕양구, ,DMC한강삼정그린코아더베스트,41281-3495,0710,0000,2023,개인, ,"102,500",20,1,2025,84.9147,6,710,으뜸로,00090,00000,3352414,00,41281,41281,13100,덕은동
경기,202501,고양시 덕양구, ,햇빛마을주공20,41281-125,0934,0000,1997,개인, ,"31,300",17,1,2025,59.97,17,934,충장로152번길,00039,00000,4376242,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,햇빛주공22,41281-126,0946,0000,1996,개인, ,"23,300",24,1,2025,39.99,9,946,충장로152번길,00040,00000,4376242,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,A9블럭신원마을호반베르디움,41281-2293,0658,0000,2012,개인, ,"69,000",18,1,2025,106.3747,13,658,권율대로,00831,00000,3192101,01,41281,41281,10300,신원동
경기,202501,고양시 덕양구,101동,삼송역현대헤리엇,41281-3240,0293,0000,2020,개인, ,"64,500",20,1,2025,59.95,34,293,삼송로,00222,00000,3192032,00,41281,41281,11100,삼송동
경기,202501,고양시 덕양구, ,능곡대림,41281-50,0860,0000,1996,개인, ,"47,000",16,1,2025,84.69,2,860,토당로32번길,00011,00000,4376252,01,41281,41281,12000,토당동
경기,202501,고양시 덕양구,2102,햇빛마을21단지,41281-123,0905,0000,1997,개인, ,"57,600",16,1,2025,134.64,17,905,화신로,00170,00000,3192087,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,소만마을(풍림),41281-116,0781,0000,1994,개인, ,"29,500",21,1,2025,45.36,13,781,소만로,00049,00000,3192040,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구,201동,대곡역두산위브2단지,41281-3485,0914,0000,2023,개인, ,"61,000",25,1,2025,59.99,12,914,토당로,00105,00000,3192066,00,41281,41281,12000,토당동
경기,202501,고양시 덕양구, ,샘터마을2,41281-108,0983,0000,1996,개인, ,"35,450",23,1,2025,59.98,3,983,충장로,00118,00030,3192095,03,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,지축역한림풀에버,41281-3207,0848,0000,2020,개인, ,"81,700",18,1,2025,84.968,6,848,오부자로,00015,00000,3352411,01,41281,41281,10900,지축동
경기,202501,고양시 덕양구, ,DMC호반베르디움더포레4단지,41281-3149,0552,0000,2019,개인, ,"92,000",24,1,2025,84.8984,26,552,향기로,00077,00000,3351996,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,DMC리슈빌더포레스트,41281-3095,0570,0000,2019,개인, ,"80,000",23,1,2025,84.9982,7,570,향기로,00030,00000,3351996,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구,802,별빛마을(부영)8(좋은집),41281-74,0952,0000,1995,개인, ,"32,800",24,1,2025,50,8,952,화신로,00298,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,고양삼송동일스위트파크뷰7(1차),41281-2823,0595,0000,2017,개인, ,"59,500",18,1,2025,84.0785,22,595,신원2로,00050,00000,3194073,00,41281,41281,10300,신원동
경기,202501,고양시 덕양구,804,신원마을고양삼송아이파크,41281-2294,0600,0000,2012,개인, ,"64,900",24,1,2025,100.1,17,600,신원3로,00020,00000,3194074,01,41281,41281,10300,신원동
경기,202501,고양시 덕양구, ,삼송스타클래스,41281-2508,0331,0000,2014,개인, ,"89,300",9,1,2025,101.51,24,331,덕수천1로,00059,00000,3194063,01,41281,41281,11100,삼송동
경기,202501,고양시 덕양구, ,삼송스타클래스,41281-2508,0331,0000,2014,개인, ,"73,000",24,1,2025,84.97,16,331,덕수천1로,00059,00000,3194063,01,41281,41281,11100,삼송동
경기,202501,고양시 덕양구, ,은빛마을6단지,41281-88,0936,0000,1996,개인, ,"78,000",25,1,2025,132.81,12,936,화정로,00027,00000,3192098,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,옥빛마을(주공)15,41281-84,1127,0000,1997,개인, ,"39,200",31,1,2025,59.97,3,1127,화신로,00233,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,동산마을22단지호반베르디움,41281-2310,0365,0000,2012,개인, ,"72,400",15,1,2025,84.9397,2,365,세솔로,00025,00000,3194080,02,41281,41281,11200,동산동
경기,202501,고양시 덕양구, ,능곡풍림아이원2단지,41281-59,0060,0000,2002,개인, ,"55,000",23,1,2025,114.11,11,60,지도로103번길,00061,00000,4376219,01,41281,41281,12000,토당동
경기,202501,고양시 덕양구, ,옥빛마을(일신건영)13(휴먼빌),41281-82,0987,0000,1995,개인, ,"43,000",31,1,2025,59.835,20,987,백양로,00064,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,101동,대곡역두산위브1단지,41281-3484,0913,0000,2023,개인, ,"62,000",30,1,2025,59.99,2,913,호수로,00006,00000,3192096,00,41281,41281,12000,토당동
경기,202501,고양시 덕양구, ,DMC중흥S-클래스더센트럴,41281-3215,0501,0000,2020,개인, ,"64,000",15,1,2025,59.9234,2,501,향동1로,00020,00000,3351994,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,DMC두산위브더퍼스트,41281-3242,0405,0000,2020,개인, ,"59,500",18,1,2025,59.94,15,405,향기5로,00066,00000,3352007,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,삼송2차아이파크,41281-2570,0311,0000,2015,개인, ,"80,000",7,1,2025,84.739,7,311,세솔로,00073,00000,3194080,01,41281,41281,11100,삼송동
경기,202501,고양시 덕양구, ,DMC호반베르디움더포레4단지,41281-3149,0552,0000,2019,개인,25.02.04,"92,000",24,1,2025,84.8984,26,552,향기로,00077,00000,3351996,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,푸른마을10단지,41281-2118,1121,0000,2009,개인, ,"38,200",10,1,2025,106.4462,9,1121,푸른마을로120번길,00034,00000,4376292,01,41281,41281,11600,고양동
경기,202501,고양시 덕양구, ,DMC호반베르디움더포레4단지,41281-3149,0552,0000,2019,개인, ,"74,000",22,1,2025,70.9637,3,552,향기로,00077,00000,3351996,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,소만마을(삼신),41281-113,0788,0000,1994,개인, ,"52,300",16,1,2025,80.034,8,788,소원로181번길,00015,00000,4376146,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,푸른마을10단지,41281-2118,1121,0000,2009,개인, ,"31,000",20,1,2025,84.7394,9,1121,푸른마을로120번길,00034,00000,4376292,01,41281,41281,11600,고양동
경기,202501,고양시 덕양구,1806,햇빛주공(18-1),41281-121,0895,0000,1998,개인, ,"43,500",4,1,2025,65.97,4,895,성신로,00077,00000,3192038,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구,115,주공그린빌,41281-149,0996,0000,2003,개인, ,"29,000",22,1,2025,59.92,6,996,통일로802번길,00069,00000,4376288,01,41281,41281,11800,관산동
경기,202501,고양시 덕양구, ,소만마을(풍림),41281-116,0781,0000,1994,개인, ,"26,500",21,1,2025,45.36,4,781,소만로,00049,00000,3192040,00,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,무원마을7단지,41281-102,0699,0000,1994,개인, ,"46,250",18,1,2025,84.99,9,699,소원로,00041,00000,3192041,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,서정마을5단지,41281-2021,1088,0000,2008,개인, ,"68,000",11,1,2025,84.97,8,1088,충경로,00156,00000,3192065,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,별빛마을7단지,41281-78,0953,0000,1995,개인, ,"70,000",18,1,2025,84.95,5,953,화신로,00340,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,소만마을(대명)7,41281-109,0783,0000,1995,개인, ,"36,900",18,1,2025,59.04,7,783,화신로,00036,00000,3192087,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구,1509,옥빛마을(주공)15,41281-84,1127,0000,1997,개인, ,"38,500",16,1,2025,59.97,12,1127,화신로,00233,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,205동,DMC중흥S-클래스더센트럴,41281-3215,0501,0000,2020,개인, ,"67,000",25,1,2025,59.9234,9,501,향동1로,00020,00000,3351994,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,무원마을5단지,41281-104,0767,0000,1995,개인, ,"62,000",25,1,2025,101.88,4,767,용현로,00010,00000,3192091,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,별빛마을7단지,41281-75,0953,0000,1995,개인, ,"72,800",21,1,2025,85,20,953,화신로,00340,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,별빛마을(건영)10,41281-71,0951,0000,1996,개인, ,"63,000",18,1,2025,84.96,5,951,화신로,00291,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,지축역한림풀에버,41281-3207,0848,0000,2020,개인, ,"81,800",24,1,2025,84.968,9,848,오부자로,00015,00000,3352411,01,41281,41281,10900,지축동
경기,202501,고양시 덕양구,201동,DMC중흥S-클래스더센트럴,41281-3215,0501,0000,2020,개인, ,"64,500",21,1,2025,59.718,15,501,향동1로,00020,00000,3351994,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구,107동,DMC리슈빌더포레스트,41281-3095,0570,0000,2019,개인, ,"73,000",23,1,2025,84.9887,12,570,향기로,00030,00000,3351996,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,별빛마을(부영)8(좋은집),41281-74,0952,0000,1995,개인, ,"35,000",31,1,2025,50,9,952,화신로,00298,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,샘터마을2,41281-108,0983,0000,1996,개인, ,"23,000",20,1,2025,39.99,15,983,충장로,00118,00030,3192095,03,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,대곡역롯데캐슬엘클라씨,41281-3515,0930,0000,2022,개인, ,"67,000",24,1,2025,59.948,21,930,토당로,00140,00000,3192066,00,41281,41281,12000,토당동
경기,202501,고양시 덕양구, ,은빛마을11단지,41281-87,0961,0000,1996,개인, ,"32,250",25,1,2025,50,2,961,백양로,00126,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,705,소만마을(대명)7,41281-109,0783,0000,1995,개인, ,"33,500",22,1,2025,59.04,3,783,화신로,00036,00000,3192087,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,옥빛마을(일신건영)13(휴먼빌),41281-82,0987,0000,1995,개인,25.02.20,"31,700",24,1,2025,53.12,15,987,백양로,00064,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,702,소만마을(대명)7,41281-109,0783,0000,1995,개인, ,"32,750",7,1,2025,59.04,1,783,화신로,00036,00000,3192087,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구,1102,은빛마을11단지,41281-87,0961,0000,1996,개인, ,"32,000",25,1,2025,50,15,961,백양로,00126,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,1501,옥빛마을(풍산),41281-79,0998,0000,1996,개인, ,"31,000",15,1,2025,56.88,14,998,화신로,00233,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,1204,옥빛마을12단지,41281-81,0988,0000,1995,개인, ,"41,500",20,1,2025,59.195,2,988,백양로,00084,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,2005동,삼송2차아이파크,41281-2570,0311,0000,2015,개인, ,"85,500",18,1,2025,84.739,26,311,세솔로,00073,00000,3194080,01,41281,41281,11100,삼송동
경기,202501,고양시 덕양구, ,무원마을(두산),41281-96,0702,0000,1994,개인, ,"55,500",21,1,2025,84.93,11,702,소원로,00047,00000,3192041,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구,901,신원당(태영9),41281-41,0725,0000,1993,개인, ,"18,200",16,1,2025,32.76,12,725,고양대로1384번길,00030,00000,4376016,01,41281,41281,10600,성사동
경기,202501,고양시 덕양구, ,도래울센트럴더포레,41281-2489,0983,0000,2014,개인, ,"58,500",23,1,2025,74.98,14,983,도래울로,00085,00000,3194082,01,41281,41281,10500,도내동
경기,202501,고양시 덕양구, ,삼송10단지동일스위트2차,41281-2966,0661,0000,2018,개인, ,"55,700",11,1,2025,66.0932,14,661,신원1로,00070,00000,3194071,00,41281,41281,10300,신원동
경기,202501,고양시 덕양구, ,별빛마을(부영)8(좋은집),41281-74,0952,0000,1995,개인, ,"35,500",24,1,2025,50,7,952,화신로,00298,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,DMC호반베르디움더포레4단지,41281-3149,0552,0000,2019,개인,25.02.03,"92,000",24,1,2025,84.8984,26,552,향기로,00077,00000,3351996,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구,116,원당대림e-편한세상,41281-2119,0869,0000,2009,개인, ,"55,000",23,1,2025,84.656,3,869,호국로,00859,00000,3000136,04,41281,41281,10600,성사동
경기,202501,고양시 덕양구, ,윤창2,41281-147,0650,0078,1996,개인, ,"40,000",24,1,2025,84.967,15,650-78,행당로33번길,00036,00000,4376296,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,행신벽산,41281-129,0653,0038,2000,개인, ,"42,000",18,1,2025,84.855,10,653-38,행당로,00034,00020,3192071,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,햇빛주공(18-1),41281-121,0895,0000,1998,개인, ,"37,000",21,1,2025,65.97,20,895,성신로,00077,00000,3192038,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구,105,SK뷰1차,41281-190,0621,0000,2005,개인, ,"65,000",4,1,2025,128.59,9,621,충장로103번길,00023,00000,4376239,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구,809,별빛마을(부영)8(좋은집),41281-74,0952,0000,1995,개인, ,"33,000",24,1,2025,50,14,952,화신로,00298,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,가,개나리,41281-24,0415,0000,1987,개인, ,"30,500",22,1,2025,48.33,1,415,충장로475번길,00014,00004,4376245,01,41281,41281,10600,성사동
경기,202501,고양시 덕양구,220,달빛(라이프)2,41281-62,0851,0000,1996,개인, ,"24,600",18,1,2025,49.95,10,851,화중로,00222,00000,3192088,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,신원당(태영6),41281-43,0731,0000,1993,개인, ,"27,000",6,1,2025,54.91,5,731,호국로742번길,00038,00000,4376338,01,41281,41281,10600,성사동
경기,202501,고양시 덕양구, ,옥빛마을(주공)15,41281-84,1127,0000,1997,개인, ,"32,000",20,1,2025,59.97,2,1127,화신로,00233,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,신원마을5단지우림필유아파트,41281-2428,0654,0000,2013,개인, ,"62,000",4,1,2025,99.47,6,654,신원로,00055,00000,3194072,01,41281,41281,10300,신원동
경기,202501,고양시 덕양구, ,별빛마을(건영)10,41281-71,0951,0000,1996,개인, ,"63,800",23,1,2025,84.96,5,951,화신로,00291,00000,3192087,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구,1405,옥빛마을14단지,41281-80,1004,0000,1995,개인, ,"30,000",15,1,2025,60,1,1004,백양로,00027,00000,3192027,01,41281,41281,12300,화정동
경기,202501,고양시 덕양구, ,DMC호반베르디움더포레4단지,41281-3149,0552,0000,2019,개인,25.02.03,"74,000",22,1,2025,70.9637,3,552,향기로,00077,00000,3351996,00,41281,41281,13200,향동동
경기,202501,고양시 덕양구, ,도래울파크뷰,41281-2446,1103,0000,2013,개인,25.02.10,"69,000",18,1,2025,84.38,2,1103,도래울로,00016,00000,3194082,01,41281,41281,10500,도내동
경기,202501,고양시 덕양구, ,능곡현대홈타운1,41281-61,0352,0000,2002,개인, ,"57,000",18,1,2025,84.5579,24,352,능곡로,00030,00011,3192090,00,41281,41281,12000,토당동
경기,202501,고양시 덕양구, ,능곡현대홈타운1,41281-61,0352,0000,2002,개인, ,"48,000",18,1,2025,84.5579,1,352,능곡로,00030,00012,3192090,01,41281,41281,12000,토당동
경기,202501,고양시 덕양구, ,도래울센트럴더힐,41281-2530,1010,0000,2015,개인, ,"42,300",18,1,2025,51.8,1,1010,도래울로,00086,00000,3194082,00,41281,41281,10500,도내동
경기,202501,고양시 덕양구,504,신원당(대명5),41281-37,0730,0000,1993,개인, ,"30,800",22,1,2025,58.68,4,730,고양대로1384번길,00060,00000,4376016,01,41281,41281,10600,성사동
경기,202501,고양시 덕양구, ,소만마을(동성),41281-110,0791,0000,1994,개인, ,"51,000",15,1,2025,84.99,7,791,충경로,00135,00000,3192065,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,소만마을9단지,41281-112,0793,0000,1995,개인, ,"22,800",17,1,2025,43.76,1,793,소만로,00048,00000,3192040,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구,가,장미아파트(나동),41281-118,0644,0001,1991,개인, ,"26,500",7,1,2025,75.88,6,644-1,행신로143번길,00115,00000,4376297,01,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,고양동우방유쉘아파트,41281-1923,0454,0000,2007,개인, ,"27,500",8,1,2025,59.99,4,454,읍내로,00025,00000,3192060,01,41281,41281,11600,고양동
경기,202501,고양시 덕양구, ,무원마을(삼보),41281-99,0771,0000,1994,개인, ,"50,000",18,1,2025,84.945,9,771,화신로,00033,00000,3192087,02,41281,41281,12800,행신동
경기,202501,고양시 덕양구, ,도래울센트럴더힐,41281-2530,1010,0000,2015,개인, ,"62,500",4,1,2025,84.93,7,1010,도래울로,00086,00000,3194082,00,41281,41281,10500,도내동
경기,202501,고양시 덕양구, ,삼송역현대헤리엇,41281-3240,0293,0000,2020,개인, ,"63,500",4,1,2025,59.95,35,293,삼송로,00222,00000,3192032,00,41281,41281,11100,삼송동
경기,202501,고양시 덕양구,503,소만마을(삼신),41281-113,0788,0000,1994,개인, ,"31,200",18,1,2025,50.73,9,788,소원로181번길,00015,00000,4376146,01,41281,41281,12800,행신동
