시도,년월,구,아파트 동명,아파트명,단지 일련번호,법정동본번코드,법정동부번코드,건축년도,거래주체정보_매수자(개인/법인/공공기관/기타),해제사유발생일,거래금액(만원),계약일,계약월,계약년도,전용면적,층,지번,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,법정동시군구코드,법정동읍면동코드,법정동
서울,202204,강남구, ,엘에이치삼성도시형생활주택,11680-4218,0109,0021,2013, , ,"41,000",20,4,2022,27.75,4,109-21,영동대로112길,00046,00000,4166677,01,11680,11680,10500,삼성동
서울,202204,강남구, ,대우아이빌명문가(891-23),11680-530,0891,0023,2004, , ,"33,300",21,4,2022,35.72,10,891-23,선릉로90길,00056,00000,4166499,01,11680,11680,10600,대치동
서울,202204,강남구, ,아카데미스위트1,11680-566,0467,0007,2004, , ,"168,000",1,4,2022,83,23,467-7,언주로30길,00021,00000,4166604,00,11680,11680,11800,도곡동
서울,202204,강남구, ,도곡3차아이파크,11680-3741,0970,0000,2007, , ,"310,000",4,4,2022,187.215,5,970,도곡로14길,00021,00000,4166215,01,11680,11680,11800,도곡동
서울,202204,강남구, ,한보미도맨션2,11680-481,0511,0000,1985, , ,"430,000",14,4,2022,190.47,11,511,삼성로,00150,00000,3122005,04,11680,11680,10600,대치동
서울,202204,강남구, ,이스턴오피스텔,11680-4317,0735,0015,2014, , ,"18,000",20,4,2022,15.25,11,735-15,테헤란로14길,00013,00000,4166719,01,11680,11680,10100,역삼동
서울,202204,강남구, ,대우디오빌플러스,11680-668,0824,0025,2004, , ,"29,000",19,4,2022,34.41,2,824-25,강남대로84길,00033,00000,4166035,01,11680,11680,10100,역삼동
서울,202204,강남구, ,e-편한세상,11680-3592,0195,0001,2005, , ,"192,000",5,4,2022,129.8748,10,195-1,봉은사로11길,00012,00000,4166334,01,11680,11680,10800,논현동
서울,202204,강남구, ,삼성동브라운스톤레전드,11680-3860,0008,0002,2009, , ,"334,000",7,4,2022,201.65,14,8-2,선릉로,00660,00000,3122006,04,11680,11680,10500,삼성동
서울,202204,강남구, ,대치동우정에쉐르1,11680-580,0891,0028,2004, , ,"92,000",8,4,2022,59.96,9,891-28,삼성로85길,00038,00000,4166431,01,11680,11680,10600,대치동
서울,202204,강남구, ,럭키(963),11680-327,0963,0000,1995, , ,"225,000",1,4,2022,84.97,7,963,논현로,00213,00000,3121022,05,11680,11680,11800,도곡동
서울,202204,강남구, ,신현대12차,11680-426,0434,0000,1982, , ,"590,000",15,4,2022,155.52,6,434,압구정로,00151,00000,3122007,03,11680,11680,11000,압구정동
서울,202204,강남구, ,아이파크,11680-472,0087,0000,2004, , ,"645,000",6,4,2022,195.388,17,87,영동대로,00640,00000,2122002,03,11680,11680,10500,삼성동
서울,202204,강남구, ,펜트힐루논현,11680-4994,0211,0021,2021, , ,"110,000",15,4,2022,43.392,7,211-21,언주로,00641,00000,3005086,04,11680,11680,10800,논현동
서울,202204,강남구, ,LG선릉에클라트(B),11680-522,0142,0003,2004, , ,"38,200",2,4,2022,36.35,12,142-3,테헤란로63길,00012,00000,4166750,01,11680,11680,10500,삼성동
서울,202204,강남구, ,동부센트레빌,11680-601,0670,0000,2005, , ,"470,000",9,4,2022,145.83,19,670,선릉로,00206,00000,3122006,05,11680,11680,10600,대치동
서울,202204,강남구, ,개포래미안포레스트,11680-4929,1282,0000,2020, , ,"369,000",1,4,2022,102.32,13,1282,개포로,00264,00000,3122001,01,11680,11680,10300,개포동
서울,202204,강남구, ,제이빌,11680-556,0108,0002,2004, , ,"71,000",11,4,2022,52.54,1,108-2,학동로43길,00030,00000,4166799,01,11680,11680,10800,논현동
서울,202204,강남구, ,청담스위트,11680-4364,0034,0013,2015, , ,"23,000",4,4,2022,13.425,2,34-13,학동로73길,00013,00000,4166818,00,11680,11680,10400,청담동
서울,202204,강남구, ,청담스위트,11680-4364,0034,0013,2015, , ,"25,000",1,4,2022,13.425,5,34-13,학동로73길,00013,00000,4166818,00,11680,11680,10400,청담동
서울,202204,강남구, ,강남자곡 힐스테이트,11680-4375,0619,0000,2015, , ,"71,220",8,4,2022,59.93,7,619,자곡로3길,00021,00000,4166878,01,11680,11680,11200,자곡동
서울,202204,강동구, ,삼익세라믹,11740-47,0184,0000,1992, , ,"96,000",9,4,2022,84.85,8,184,천호대로199길,00040,00000,4172398,01,11740,11740,10500,길동
서울,202204,강동구, ,고덕롯데캐슬베네루체,11740-4672,0514,0000,2019, , ,"120,000",30,4,2022,59.981,7,514,상암로79길,00088,00000,4172145,01,11740,11740,10300,상일동
서울,202204,강동구, ,고덕주공9,11740-1,0257,0000,1985, , ,"141,000",23,4,2022,83.21,7,257,상암로,00251,00000,3124003,01,11740,11740,10100,명일동
서울,202204,강동구, ,고덕자이,11740-4799,0521,0000,2021, , ,"159,000",23,4,2022,84.7398,13,521,상일로,00055,00000,3124004,01,11740,11740,10300,상일동
서울,202204,강동구, ,동남드림빌,11740-2580,0013,0015,2006, , ,"70,000",27,4,2022,83.5,6,13-15,천호대로,01044,00012,2000008,04,11740,11740,10800,성내동
서울,202204,강동구, ,강일리버파크8단지,11740-2854,0701,0000,2009, , ,"107,500",21,4,2022,84.53,6,701,아리수로94길,00072,00000,4172212,01,11740,11740,11000,강일동
서울,202204,강동구, ,강일리버파크6단지,11740-2853,0684,0000,2009, , ,"90,000",27,4,2022,84.74,5,684,아리수로94길,00019,00000,4172212,01,11740,11740,11000,강일동
서울,202204,강동구, ,래미안힐스테이트고덕,11740-4214,0688,0000,2016, , ,"150,000",23,4,2022,84.9,5,688,아리수로50길,00050,00000,4172194,00,11740,11740,10200,고덕동
서울,202204,강동구, ,프라이어팰리스,11740-2664,0413,0000,2007, , ,"143,500",22,4,2022,84.988,13,413,고덕로,00130,00000,3124001,04,11740,11740,10700,암사동
서울,202204,강동구, ,현대코아아파트,11740-185,0565,0000,1999, , ,"80,000",22,4,2022,79.98,17,565,천호대로,01095,00000,2000008,05,11740,11740,10900,천호동
서울,202204,강동구, ,강동큐브,11740-3323,0456,0003,2013, , ,"10,800",20,4,2022,12.49,18,456-3,천호대로175길,00016,00000,4172385,01,11740,11740,10500,길동
서울,202204,강동구, ,에스케이허브진,11740-347,0194,0000,2004, , ,"36,500",14,4,2022,33.71,7,194,천호대로,01092,00000,2000008,04,11740,11740,10800,성내동
서울,202204,강동구, ,천호태영아파트,11740-181,0566,0000,1999, , ,"105,000",16,4,2022,59.63,13,566,천호대로,01055,00000,2000008,05,11740,11740,10900,천호동
서울,202204,강동구, ,래미안강동팰리스,11740-4289,0571,0000,2017, , ,"173,000",28,4,2022,84.97,39,571,천호대로,01077,00000,2000008,00,11740,11740,10900,천호동
서울,202204,강동구, ,현대1,11740-60,0470,0000,1996, ,22.05.23,"115,000",13,4,2022,84.87,11,470,천호대로,01231,00000,2000008,02,11740,11740,10500,길동
서울,202204,강동구, ,우정아파트,11740-174,0046,0005,1996, , ,"69,000",28,4,2022,84.97,10,46-5,양재대로125길,00019,00000,4172242,01,11740,11740,10900,천호동
서울,202204,강동구, ,래미안힐스테이트고덕,11740-4214,0688,0000,2016, , ,"154,800",15,4,2022,84.94,9,688,아리수로50길,00050,00000,4172194,00,11740,11740,10200,고덕동
서울,202204,강동구, ,프라이어팰리스,11740-2664,0413,0000,2007, , ,"141,000",26,4,2022,84.988,9,413,고덕로,00130,00000,3124001,04,11740,11740,10700,암사동
서울,202204,강동구, ,고덕그라시움,11740-4628,0693,0000,2019, , ,"167,500",29,4,2022,84.244,7,693,고덕로,00333,00000,3124001,02,11740,11740,10200,고덕동
서울,202204,강동구, ,다성이즈빌,11740-3481,0551,0004,2014, , ,"28,000",14,4,2022,35.11,5,551-4,성내로8길,00022,00000,4172174,01,11740,11740,10800,성내동
서울,202204,강동구, ,성내동삼성아파트,11740-129,0590,0000,1999, , ,"106,700",25,4,2022,59.88,14,590,풍성로,00127,00000,3123024,02,11740,11740,10800,성내동
서울,202204,강동구, ,고덕센트럴IPARK,11740-4675,0513,0000,2019, , ,"150,000",16,4,2022,74.88,16,513,고덕로80길,00099,00000,4172034,01,11740,11740,10300,상일동
서울,202204,강동구, ,에이치비골드빌(102동),11740-360,0384,0004,2004, , ,"72,700",27,4,2022,64.19,5,384-4,성안로,00172,00000,3124007,01,11740,11740,10500,길동
서울,202204,강동구, ,경지Arium,11740-4576,0413,0011,2019, , ,"22,200",7,4,2022,14.12,16,413-11,천호대로177길,00040,00000,4172387,00,11740,11740,10500,길동
서울,202204,강동구, ,래미안강동팰리스,11740-4289,0571,0000,2017, , ,"154,600",23,4,2022,84.97,21,571,천호대로,01077,00000,2000008,00,11740,11740,10900,천호동
서울,202204,강동구, ,롯데캐슬퍼스트,11740-2802,0414,0002,2008, , ,"122,000",13,4,2022,59.99,7,414-2,고덕로,00131,00000,3124001,04,11740,11740,10700,암사동
서울,202204,강동구, ,하나플러스,11740-263,0448,0014,2003, , ,"56,000",19,4,2022,46.33,7,448-14,강동대로51길,00012,00000,4172002,01,11740,11740,10800,성내동
서울,202204,강동구, ,고덕그라시움,11740-4628,0693,0000,2019, , ,"130,000",20,4,2022,59.785,2,693,고덕로,00333,00000,3124001,02,11740,11740,10200,고덕동
서울,202204,강동구, ,선사현대아파트,11740-91,0509,0000,2000, , ,"106,900",14,4,2022,59.64,19,509,상암로,00011,00000,3124003,03,11740,11740,10700,암사동
서울,202204,강동구, ,동방,11740-117,0407,0002,1995, , ,"72,000",7,4,2022,83.7,3,407-2,양재대로95길,00074,00000,4172272,01,11740,11740,10800,성내동
서울,202204,강동구, ,동아하이빌아파트,11740-170,0217,0132,2000, , ,"79,500",14,4,2022,59.98,13,217-132,구천면로,00278,00000,3016054,04,11740,11740,10900,천호동
서울,202204,강동구, ,아남1,11740-25,0486,0000,1996, , ,"115,000",16,4,2022,84.91,12,486,양재대로,01706,00000,2000006,02,11740,11740,10200,고덕동
서울,202204,강동구, ,동아하이빌아파트,11740-170,0217,0132,2000, , ,"78,000",16,4,2022,59.98,15,217-132,구천면로,00278,00000,3016054,04,11740,11740,10900,천호동
서울,202204,강동구, ,천호동삼성아파트,11740-171,0528,0000,1997, , ,"88,000",26,4,2022,59.86,17,528,성안로25길,00015,00000,4172177,01,11740,11740,10900,천호동
서울,202204,강동구, ,삼익세라믹,11740-47,0184,0000,1992, , ,"96,000",9,4,2022,84.85,8,184,천호대로199길,00040,00000,4172398,01,11740,11740,10500,길동
서울,202204,강동구, ,롯데캐슬퍼스트,11740-2802,0414,0002,2008, , ,"148,000",13,4,2022,84.81,16,414-2,고덕로,00131,00000,3124001,04,11740,11740,10700,암사동
서울,202204,강동구, ,광남벨라스2차아파트,11740-334,0053,0006,2004, , ,"71,000",9,4,2022,84.67,7,53-6,양재대로121길,00049,00000,4172237,01,11740,11740,10900,천호동
서울,202204,강동구, ,아남1,11740-25,0486,0000,1996, , ,"116,000",16,4,2022,71.2,7,486,양재대로,01706,00000,2000006,02,11740,11740,10200,고덕동
서울,202204,강동구, ,동아,11740-71,0094,0016,1992, , ,"59,500",1,4,2022,48.1,6,94-16,진황도로61길,00018,00000,4172320,01,11740,11740,10600,둔촌동
서울,202204,강동구, ,래미안솔베뉴,11740-4585,0359,0000,2019, , ,"144,500",14,4,2022,59.29,20,359,양재대로,01650,00000,2000006,00,11740,11740,10100,명일동
서울,202204,강동구, ,우성(102동),11740-316,0386,0006,2004, , ,"72,700",22,4,2022,84.45,3,386-6,양재대로101길,00051,00016,4172224,01,11740,11740,10800,성내동
서울,202204,강동구, ,현대홈타운,11740-276,0400,0000,2004, , ,"137,500",20,4,2022,84.98,18,400,고덕로27길,00036,00000,4172025,01,11740,11740,10700,암사동
서울,202204,강동구, ,고덕센트럴IPARK,11740-4675,0513,0000,2019, , ,"149,000",16,4,2022,74.88,19,513,고덕로80길,00099,00000,4172034,01,11740,11740,10300,상일동
서울,202204,강동구, ,현대웰하임(101동),11740-3164,0343,0001,2012, , ,"13,750",4,4,2022,16.959,9,343-1,천중로53길,00006,00000,4172359,01,11740,11740,10500,길동
서울,202204,강동구, ,롯데캐슬퍼스트,11740-2802,0414,0002,2008, ,22.04.29,"148,000",13,4,2022,84.81,16,414-2,고덕로,00131,00000,3124001,04,11740,11740,10700,암사동
서울,202204,강동구, ,강동렘브란트,11740-3473,0457,0001,2014, , ,"13,680",6,4,2022,15.86,10,457-1,천호대로177길,00009,00000,4172387,01,11740,11740,10500,길동
서울,202204,강동구, ,롯데캐슬퍼스트,11740-2802,0414,0002,2008, , ,"160,000",25,4,2022,102.34,7,414-2,고덕로,00131,00000,3124001,04,11740,11740,10700,암사동
서울,202204,강동구, ,금호아파트,11740-167,0044,0000,1987, , ,"39,500",12,4,2022,27.61,8,44,양재대로,01557,00000,2000006,06,11740,11740,10900,천호동
서울,202204,강동구, ,배재현대,11740-28,0312,0000,1995, , ,"143,700",7,4,2022,84.9,21,312,고덕로61길,00037,00000,4172031,01,11740,11740,10200,고덕동
서울,202204,강동구, ,래미안힐스테이트고덕,11740-4214,0688,0000,2016, , ,"175,000",7,4,2022,97,6,688,아리수로50길,00050,00000,4172194,00,11740,11740,10200,고덕동
서울,202204,강동구, ,고덕아르테온,11740-4692,0519,0000,2020, , ,"198,000",4,4,2022,84.93,11,519,고덕로,00360,00000,3124001,01,11740,11740,10300,상일동
서울,202204,강동구, ,파크프라자,11740-231,0428,0002,2003, , ,"94,000",21,4,2022,90.96,7,428-2,양재대로89길,00016,00000,4172268,01,11740,11740,10800,성내동
서울,202204,강동구, ,문화1,11740-46,0356,0008,1998, , ,"35,200",15,4,2022,59.92,2,356-8,천중로52길,00024,00001,4172358,01,11740,11740,10500,길동
서울,202204,강동구, ,다성이즈빌(387-2),11740-4575,0387,0002,2019, , ,"15,000",21,4,2022,14,12,387-2,천중로40길,00067,00000,4172349,00,11740,11740,10500,길동
서울,202204,강동구, ,대우한강베네시티,11740-2626,0425,0005,2007, , ,"105,000",16,4,2022,114.63,20,425-5,올림픽로,00664,00000,3123023,03,11740,11740,10900,천호동
서울,202204,강동구, ,아스하임,11740-4852,0432,0007,2021, , ,"22,360",19,4,2022,12.88,14,432-7,올림픽로,00663,00000,3123023,00,11740,11740,10900,천호동
서울,202204,강동구, ,신동아파밀리에,11740-83,0555,0000,2002, , ,"97,000",2,4,2022,58.5,19,555,양재대로96길,00079,00000,4172273,01,11740,11740,10600,둔촌동
서울,202204,강동구, ,고덕주공9,11740-1,0257,0000,1985, , ,"140,000",7,4,2022,83.34,14,257,상암로,00251,00000,3124003,01,11740,11740,10100,명일동
서울,202204,강동구, ,고덕그라시움,11740-4628,0693,0000,2019, , ,"147,000",3,4,2022,59.052,26,693,고덕로,00333,00000,3124001,02,11740,11740,10200,고덕동
서울,202204,강동구, ,강동렘브란트,11740-3473,0457,0001,2014, , ,"12,000",6,4,2022,15.86,13,457-1,천호대로177길,00009,00000,4172387,01,11740,11740,10500,길동
서울,202204,강동구, ,코랜드빌리지,11740-140,0465,0001,2001, , ,"81,000",12,4,2022,80.39,7,465-1,성안로3길,00051,00000,4172185,01,11740,11740,10800,성내동
서울,202204,강동구, ,현대웰하임(101동),11740-3164,0343,0001,2012, , ,"12,000",9,4,2022,16.959,7,343-1,천중로53길,00006,00000,4172359,01,11740,11740,10500,길동
서울,202204,강동구, ,힐스테이트 강동 리버뷰,11740-4658,0675,0000,2019, , ,"164,000",1,4,2022,84.9921,23,675,올림픽로91길,00030,00000,4172300,00,11740,11740,10700,암사동
서울,202204,강동구, ,강동네스빌,11740-114,0444,0004,2002, , ,"20,500",6,4,2022,24.45,4,444-4,강동대로53길,00043,00000,4172003,01,11740,11740,10800,성내동
서울,202204,강동구, ,명일진로,11740-13,0047,0012,1994, , ,"108,000",9,4,2022,118.44,11,47-12,동남로73길,00026,00000,4172096,01,11740,11740,10100,명일동
서울,202204,강동구, ,대주그린빌,11740-257,0420,0016,2003, , ,"60,000",6,4,2022,67.7,4,420-16,성안로,00067,00000,3124007,02,11740,11740,10800,성내동
서울,202204,강동구, ,강동상떼빌,11740-2632,0450,0000,2007, , ,"114,000",6,4,2022,108.17,9,450,천호대로,01065,00000,2000008,05,11740,11740,10900,천호동
서울,202204,강동구, ,파크프라자,11740-231,0428,0002,2003, , ,"69,000",2,4,2022,77.41,4,428-2,양재대로89길,00016,00000,4172268,01,11740,11740,10800,성내동
서울,202204,강동구, ,다성이즈빌,11740-4482,0456,0004,2018, , ,"22,500",1,4,2022,20.85,9,456-4,천호대로175길,00014,00000,4172385,00,11740,11740,10500,길동
서울,202204,강북구, ,래미안트리베라1단지,11305-4123,0813,0000,2010, , ,"96,000",19,4,2022,84.97,8,813,삼양로19길,00025,00000,4124223,01,11305,11305,10100,미아동
서울,202204,강북구, ,현대성우,11305-5,0561,0002,1998, , ,"69,700",30,4,2022,84.92,4,561-2,삼양로24길,00019,00000,4124229,01,11305,11305,10100,미아동
서울,202204,강북구, ,주공1단지,11305-24,0242,0000,1991, ,22.08.30,"91,500",27,4,2022,79.07,2,242,한천로105길,00023,00000,4124549,01,11305,11305,10200,번동
서울,202204,강북구, ,주공1단지,11305-24,0242,0000,1991, , ,"72,000",30,4,2022,49.94,8,242,한천로105길,00023,00000,4124549,01,11305,11305,10200,번동
서울,202204,강북구, ,꿈의숲롯데캐슬,11305-5141,0004,0000,2017, ,23.02.23,"113,000",29,4,2022,84.98,5,4,오현로,00056,00000,3108004,00,11305,11305,10100,미아동
서울,202204,강북구, ,신원,11305-20,0204,0000,2000, , ,"65,500",22,4,2022,84.6,9,204,월계로37길,00087,00009,4124462,01,11305,11305,10200,번동
서울,202204,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"81,000",28,4,2022,84.76,9,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202204,강북구, ,삼성래미안트리베라2단지,11305-4129,0812,0000,2010, , ,"118,000",22,4,2022,84.29,8,812,삼양로27길,00019,00000,4124230,01,11305,11305,10100,미아동
서울,202204,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"71,000",19,4,2022,59.98,23,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202204,강북구, ,벽산라이브파크,11305-13,1354,0000,2004, , ,"67,000",27,4,2022,60,17,1354,솔샘로,00159,00000,3005042,01,11305,11305,10100,미아동
서울,202204,강북구, ,래미안트리베라1단지,11305-4123,0813,0000,2010, ,22.10.19,"99,800",19,4,2022,84.97,8,813,삼양로19길,00025,00000,4124223,01,11305,11305,10100,미아동
서울,202204,강북구, ,효성네오인텔리안,11305-161,0418,0003,2005, , ,"52,500",26,4,2022,71.05,16,418-3,도봉로,00352,00000,3005039,02,11305,11305,10200,번동
서울,202204,강북구, ,수유벽산1차,11305-33,0205,0000,1993, , ,"79,000",22,4,2022,84.95,6,205,삼각산로,00143,00001,3108001,01,11305,11305,10300,수유동
서울,202204,강북구, ,주공1단지,11305-24,0242,0000,1991, , ,"59,900",22,4,2022,41.3,7,242,한천로105길,00023,00000,4124549,01,11305,11305,10200,번동
서울,202204,강북구, ,래미안트리베라1단지,11305-4123,0813,0000,2010, , ,"93,000",9,4,2022,84.97,4,813,삼양로19길,00025,00000,4124223,01,11305,11305,10100,미아동
서울,202204,강북구, ,주공1단지,11305-24,0242,0000,1991, , ,"59,800",12,4,2022,41.3,3,242,한천로105길,00023,00000,4124549,01,11305,11305,10200,번동
서울,202204,강북구, ,대우,11305-43,0342,0000,2000, , ,"62,900",26,4,2022,59.94,4,342,삼양로149길,00045,00000,4124199,00,11305,11305,10400,우이동
서울,202204,강북구, ,수유역두산위브1,11305-4064,0410,0000,2009, , ,"84,700",22,4,2022,84.9986,4,410,덕릉로41길,00012,00000,4124047,01,11305,11305,10200,번동
서울,202204,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"80,000",5,4,2022,84.76,5,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202204,강북구, ,우암센스뷰,11305-3644,0229,0050,2005, , ,"55,000",8,4,2022,84.83,4,229-50,노해로8길,00016,00000,4124027,01,11305,11305,10300,수유동
서울,202204,강북구, ,수유역두산위브1,11305-4064,0410,0000,2009, , ,"82,000",16,4,2022,84.9909,1,410,덕릉로41길,00012,00000,4124047,01,11305,11305,10200,번동
서울,202204,강북구, ,성북프라자,11305-3666,0318,0005,2009, , ,"60,000",10,4,2022,68.675,4,318-5,도봉로33길,00018,00000,4124097,01,11305,11305,10100,미아동
서울,202204,강북구, ,동문,11305-17,0657,0000,1998, , ,"95,000",8,4,2022,134.27,5,657,오현로,00128,00000,3108004,02,11305,11305,10200,번동
서울,202204,강북구, ,예도팔라티움,11305-5393,0223,0007,2020, , ,"19,000",26,4,2022,13.47,10,223-7,노해로,00034,00000,3005047,00,11305,11305,10300,수유동
서울,202204,강북구, ,대우,11305-43,0342,0000,2000, , ,"68,700",12,4,2022,84.93,1,342,삼양로149길,00045,00000,4124199,00,11305,11305,10400,우이동
서울,202204,강북구, ,성원그린(103동),11305-45,0340,0000,1995, , ,"54,500",21,4,2022,84.77,1,340,삼양로139가길,00045,00000,4124191,01,11305,11305,10400,우이동
서울,202204,강북구, ,FIRSTVIEW,11305-4175,0274,0003,2010, , ,"30,000",15,4,2022,47.67,7,274-3,삼양로130길,00009,00021,4124187,01,11305,11305,10300,수유동
서울,202204,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"79,000",16,4,2022,84.76,5,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202204,강북구, ,주공4단지,11305-25,0234,0000,1991, , ,"63,000",4,4,2022,49.94,12,234,오현로,00207,00000,3108004,02,11305,11305,10200,번동
서울,202204,강북구, ,수유벽산1차,11305-33,0205,0000,1993, , ,"76,500",7,4,2022,84.95,6,205,삼각산로,00143,00001,3108001,01,11305,11305,10300,수유동
서울,202204,강북구, ,수유역하이씨티,11305-4704,0733,0000,2014, , ,"10,700",15,4,2022,12.01,8,733,도봉로71가길,00016,00000,4124129,01,11305,11305,10300,수유동
서울,202204,강북구, ,한진,11305-27,0658,0000,2000, , ,"55,700",6,4,2022,59.91,2,658,월계로37길,00065,00000,4124462,01,11305,11305,10200,번동
서울,202204,강북구, ,삼성래미안트리베라2단지,11305-4129,0812,0000,2010, , ,"94,000",5,4,2022,84.29,12,812,삼양로27길,00019,00000,4124230,01,11305,11305,10100,미아동
서울,202204,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"75,300",9,4,2022,59.98,21,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202204,강북구, ,수유다우아트리체,11305-5308,0279,0074,2018, , ,"14,500",6,4,2022,14.86,7,279-74,한천로,01174,00000,3005038,00,11305,11305,10300,수유동
서울,202204,강북구, ,북한산네이처파크,11305-4806,0734,0000,2015, ,23.05.22,"43,800",8,4,2022,55.8,3,734,4.19로9길,00017,00000,4124622,00,11305,11305,10300,수유동
서울,202204,강서구, ,신원센스빌,11500-487,0024,0176,2002, , ,"24,000",30,4,2022,71.6,3,24-176,까치산로12길,00007,00000,4145251,01,11500,11500,10300,화곡동
서울,202204,강서구, ,성재센트리움아파트(343-35),11500-7098,0343,0035,2015, , ,"23,800",29,4,2022,26.36,6,343-35,곰달래로23길,00020,00000,4145123,01,11500,11500,10300,화곡동
서울,202204,강서구, ,마곡삼성아파트,11500-198,1478,0000,1998, , ,"93,800",30,4,2022,84.92,3,1478,방화대로34길,00113,00000,4145332,02,11500,11500,10500,마곡동
서울,202204,강서구, ,방화5,11500-197,0814,0000,1994, , ,"59,990",27,4,2022,39.6,12,814,금낭화로,00287,00019,3115002,01,11500,11500,10900,방화동
서울,202204,강서구, ,마곡13단지힐스테이트마스터,11500-7596,0748,0000,2017, , ,"136,000",30,4,2022,59.9825,12,748,마곡중앙1로,00071,00000,3155049,00,11500,11500,10500,마곡동
서울,202204,강서구, ,등촌파밀리에더클래식101동,11500-8050,0722,0000,2020, , ,"69,800",23,4,2022,49.77,6,722,공항대로53가길,00022,00000,4145196,01,11500,11500,10200,등촌동
서울,202204,강서구, ,태진아름,11500-60,0676,0000,1995, , ,"69,000",23,4,2022,59.94,7,676,등촌로53길,00039,00000,4145316,01,11500,11500,10200,등촌동
서울,202204,강서구, ,"우장산아이파크,이편한세상",11500-5419,1159,0000,2008, , ,"128,000",25,4,2022,84.97,18,1159,강서로,00266,00000,3115001,02,11500,11500,10300,화곡동
서울,202204,강서구, ,동성,11500-194,0817,0000,1993, , ,"75,500",30,4,2022,64.65,13,817,금낭화로23길,00008,00000,4145237,01,11500,11500,10900,방화동
서울,202204,강서구, ,가양6단지,11500-149,1485,0000,1992, ,22.12.07,"97,200",20,4,2022,58.65,7,1485,허준로,00175,00000,3115013,01,11500,11500,10400,가양동
서울,202204,강서구, ,천우네오젠(507-11),11500-5392,0507,0011,2007, , ,"71,500",29,4,2022,83.21,2,507-11,등촌로53길,00010,00000,4145316,01,11500,11500,10200,등촌동
서울,202204,강서구, ,AirPalace(619-7),11500-6675,0619,0007,2013, , ,"10,300",26,4,2022,14.5,5,619-7,개화동로27가길,00033,00000,4145100,01,11500,11500,10900,방화동
서울,202204,강서구, ,방화5,11500-197,0814,0000,1994, , ,"58,000",22,4,2022,39.6,1,814,금낭화로,00287,00019,3115002,01,11500,11500,10900,방화동
서울,202204,강서구, ,남광쉐르빌(923-10),11500-6813,0923,0010,2014, , ,"17,500",26,4,2022,31.83,9,923-10,강서로7길,00128,00000,4145080,01,11500,11500,10300,화곡동
서울,202204,강서구, ,빛고을우방,11500-153,0448,0009,1999, , ,"78,000",30,4,2022,59.97,6,448-9,양천로,00521,00000,3115008,03,11500,11500,10400,가양동
서울,202204,강서구, ,일성스카이빌,11500-96,0914,0003,2001, , ,"35,900",28,4,2022,59.96,8,914-3,강서로5나길,00050,00000,4145073,01,11500,11500,10300,화곡동
서울,202204,강서구, ,"등촌7,8단지주공아파트",11500-57,0707,0000,1994, , ,"66,000",21,4,2022,41.85,12,707,공항대로43길,00104,00000,4145185,01,11500,11500,10200,등촌동
서울,202204,강서구, ,동양하우징(899-4),11500-7666,0899,0004,2017, , ,"29,000",16,4,2022,29.8,11,899-4,곰달래로24길,00012,00000,4145124,00,11500,11500,10300,화곡동
서울,202204,강서구, ,꿈동산(355-22),11500-319,0355,0022,2001, ,23.03.30,"26,000",22,4,2022,59.32,6,355-22,곰달래로15가길,00034,00016,4145112,01,11500,11500,10300,화곡동
서울,202204,강서구, ,한오,11500-216,0547,0011,1988, , ,"31,900",14,4,2022,47.06,4,547-11,양천로14길,00086,00005,4145388,01,11500,11500,10900,방화동
서울,202204,강서구, ,개화,11500-186,0819,0000,1994, , ,"120,000",22,4,2022,133.98,6,819,금낭화로,00167,00000,3115002,01,11500,11500,10900,방화동
서울,202204,강서구, ,동아3,11500-7,0258,0001,1999, , ,"85,500",18,4,2022,59.7,6,258-1,양천로,00731,00000,3115008,01,11500,11500,10100,염창동
서울,202204,강서구, ,등촌퀸즈포디엄삼익,11500-8078,0511,0004,2020, , ,"32,800",23,4,2022,32.37,2,511-4,등촌로51가길,00035,00000,4145310,01,11500,11500,10200,등촌동
서울,202204,강서구, ,우성2,11500-23,0287,0001,1992, , ,"102,000",23,4,2022,84.7,11,287-1,양천로67길,00054,00000,4145422,01,11500,11500,10100,염창동
서울,202204,강서구, ,방화5,11500-197,0814,0000,1994, , ,"55,500",23,4,2022,33.18,8,814,금낭화로,00287,00019,3115002,01,11500,11500,10900,방화동
서울,202204,강서구, ,등촌동현대2차,11500-63,0655,0046,1997, , ,"75,000",23,4,2022,84.95,3,655-46,화곡로64길,00050,00000,4145547,01,11500,11500,10200,등촌동
