법정동,계약년도,계약월,평당가격,지역
거여동,2024,5,1559.0357894736842,서울
거여동,2024,6,1527.9665853658537,서울
거여동,2024,7,1620.9791228070176,서울
거여동,2024,8,1492.22,서울
거여동,2024,9,1625.6466666666665,서울
거여동,2024,10,1550.4326666666666,서울
거여동,2024,11,1463.4968,서울
거여동,2024,12,1458.851111111111,서울
거여동,2025,1,1419.569,서울
거여동,2025,2,1699.9080952380953,서울
견지동,2020,2,689.66,서울
견지동,2020,3,644.91,서울
견지동,2020,11,597.32,서울
견지동,2020,12,890.51,서울
견지동,2021,1,852.35,서울
견지동,2021,4,832.21,서울
견지동,2021,5,689.66,서울
견지동,2021,7,923.36,서울
견지동,2021,8,827.59,서울
견지동,2021,9,991.38,서울
고덕동,2020,1,1466.9446666666665,서울
고덕동,2020,2,1401.1786666666667,서울
고덕동,2020,3,1473.633,서울
고덕동,2020,4,1249.658,서울
고덕동,2020,5,1496.688,서울
고덕동,2020,6,1654.3131313131314,서울
고덕동,2020,7,1715.5458181818183,서울
고덕동,2020,8,1813.627894736842,서울
고덕동,2020,9,1870.2668181818183,서울
고덕동,2020,10,1795.1470000000002,서울
고덕동,2020,11,1938.55,서울
고덕동,2020,12,1943.7405769230768,서울
고덕동,2021,1,1947.506111111111,서울
고덕동,2021,2,1929.5952941176472,서울
고덕동,2021,3,1945.4761538461537,서울
고덕동,2021,4,1860.32,서울
고덕동,2021,5,1904.5777272727273,서울
고덕동,2021,6,1995.8578947368424,서울
고덕동,2021,7,2059.505,서울
고덕동,2021,8,2070.3,서울
고덕동,2021,9,1936.8905,서울
고덕동,2021,10,1988.6352941176472,서울
고덕동,2021,11,1960.6742857142856,서울
고덕동,2021,12,2075.87,서울
고덕동,2022,1,2454.24,서울
고덕동,2022,2,2305.51,서울
고덕동,2022,3,2205.0860000000002,서울
고덕동,2022,4,1870.5800000000002,서울
고덕동,2022,5,1932.8975,서울
고덕동,2022,6,2118.64,서울
고덕동,2022,7,2028.65,서울
고덕동,2022,8,1786.3020000000001,서울
고덕동,2022,9,1460.9233333333334,서울
고덕동,2022,10,1660.13375,서울
고덕동,2022,11,1631.045,서울
고덕동,2022,12,1640.2733333333333,서울
고덕동,2023,1,1560.3190322580645,서울
고덕동,2023,2,1647.4311627906975,서울
고덕동,2023,3,1694.8068888888888,서울
고덕동,2023,4,1695.2557142857145,서울
고덕동,2023,5,1770.3748717948718,서울
고덕동,2023,6,1891.5354545454545,서울
고덕동,2023,7,1875.0595744680852,서울
고덕동,2023,8,1855.896388888889,서울
고덕동,2023,9,1821.588387096774,서울
고덕동,2023,10,1831.6108333333332,서울
고덕동,2023,11,1888.0166666666667,서울
고덕동,2023,12,1818.2543478260868,서울
고덕동,2024,1,1783.3666666666666,서울
고덕동,2024,2,1798.225,서울
고덕동,2024,3,1868.7148484848483,서울
고덕동,2024,4,1903.8627777777776,서울
고덕동,2024,5,1862.7297402597403,서울
고덕동,2024,6,1981.0765441176468,서울
고덕동,2024,7,1876.425,서울
고덕동,2024,8,1931.4485714285713,서울
고덕동,2024,9,1970.2441666666666,서울
고덕동,2024,10,1752.3376470588234,서울
고덕동,2024,11,2021.1638888888888,서울
고덕동,2024,12,2185.1035294117646,서울
고덕동,2025,1,2225.145625,서울
고덕동,2025,2,2201.6863235294113,서울
고척동,2020,1,665.1254545454545,서울
고척동,2020,2,640.8003921568627,서울
고척동,2020,3,642.4830357142857,서울
고척동,2020,4,637.7189743589744,서울
고척동,2020,5,725.4728888888889,서울
고척동,2020,6,734.5432876712329,서울
고척동,2020,7,758.0502631578947,서울
고척동,2020,8,725.8364705882352,서울
고척동,2020,9,806.7627272727273,서울
고척동,2020,10,790.7107407407407,서울
고척동,2020,11,889.3270731707316,서울
고척동,2020,12,890.0430769230769,서울
고척동,2021,1,856.1568085106384,서울
고척동,2021,2,811.1333333333333,서울
고척동,2021,3,869.6399999999999,서울
고척동,2021,4,923.475,서울
고척동,2021,5,1008.1945714285714,서울
고척동,2021,6,995.1674999999999,서울
고척동,2021,7,947.8005882352942,서울
고척동,2021,8,1001.08,서울
고척동,2021,9,956.0866666666666,서울
고척동,2021,10,988.1883333333334,서울
고척동,2021,11,1053.9444444444443,서울
고척동,2021,12,1053.5633333333333,서울
고척동,2022,1,1069.9066666666668,서울
고척동,2022,2,930.9666666666667,서울
고척동,2022,3,1022.4283333333333,서울
고척동,2022,4,941.95,서울
고척동,2022,5,985.792,서울
고척동,2022,6,916.3299999999999,서울
고척동,2022,7,827.38,서울
고척동,2022,8,765.8733333333333,서울
고척동,2022,9,671.4300000000001,서울
고척동,2022,10,892.31,서울
고척동,2022,11,850.2533333333334,서울
고척동,2022,12,898.81,서울
고척동,2023,1,846.6675,서울
고척동,2023,2,872.7783333333333,서울
고척동,2023,3,930.5176923076923,서울
고척동,2023,4,822.3770000000001,서울
고척동,2023,5,808.1276470588235,서울
고척동,2023,6,843.6683333333334,서울
고척동,2023,7,943.1113636363636,서울
고척동,2023,8,895.0178571428571,서울
고척동,2023,9,946.1496428571428,서울
고척동,2023,10,807.4094444444444,서울
고척동,2023,11,884.8628571428571,서울
고척동,2023,12,921.9766666666668,서울
고척동,2024,1,774.231875,서울
고척동,2024,2,862.01875,서울
고척동,2024,3,815.857894736842,서울
고척동,2024,4,806.482962962963,서울
고척동,2024,5,781.5693333333334,서울
고척동,2024,6,887.9786363636363,서울
고척동,2024,7,869.848611111111,서울
고척동,2024,8,772.2708,서울
고척동,2024,9,906.6059259259259,서울
고척동,2024,10,917.04,서울
고척동,2024,11,818.8172222222222,서울
고척동,2024,12,777.8299999999999,서울
고척동,2025,1,903.1155555555556,서울
고척동,2025,2,888.2175,서울
공덕동,2020,1,1643.5807692307692,서울
공덕동,2020,2,1572.7295,서울
공덕동,2020,3,1529.924,서울
공덕동,2020,4,1315.8966666666665,서울
공덕동,2020,5,1481.8408333333334,서울
공덕동,2020,6,1615.7624528301887,서울
공덕동,2020,7,1422.3865476190476,서울
공덕동,2020,8,1635.9577777777777,서울
공덕동,2020,9,1704.2854545454545,서울
공덕동,2020,10,1703.1223529411766,서울
공덕동,2020,11,1791.822222222222,서울
공덕동,2020,12,1798.455,서울
공덕동,2021,1,1788.455909090909,서울
공덕동,2021,2,1846.5683333333334,서울
공덕동,2021,3,1625.25,서울
공덕동,2021,4,1545.9958333333334,서울
공덕동,2021,5,1764.326956521739,서울
공덕동,2021,6,2092.7345454545452,서울
공덕동,2021,7,1880.49,서울
공덕동,2021,8,1882.8731818181818,서울
공덕동,2021,9,2092.948,서울
공덕동,2021,10,2111.457692307692,서울
공덕동,2021,11,1849.5633333333333,서울
공덕동,2021,12,1707.3400000000001,서울
공덕동,2022,1,1828.535,서울
공덕동,2022,2,1803.92,서울
공덕동,2022,3,1935.9630000000002,서울
공덕동,2022,4,2123.438888888889,서울
공덕동,2022,5,2347.455,서울
공덕동,2022,6,1863.8866666666665,서울
공덕동,2022,7,1740.165,서울
공덕동,2022,8,1578.95,서울
공덕동,2022,9,1810.3333333333333,서울
공덕동,2022,10,1747.64,서울
공덕동,2022,12,1590.4936363636364,서울
공덕동,2023,1,1550.2646153846154,서울
공덕동,2023,2,1675.7477777777776,서울
공덕동,2023,3,1625.2457142857143,서울
공덕동,2023,4,1737.7653333333333,서울
공덕동,2023,5,1719.1611111111113,서울
공덕동,2023,6,1812.8845454545453,서울
공덕동,2023,7,1887.4986363636365,서울
공덕동,2023,8,1887.972,서울
공덕동,2023,9,1745.016,서울
공덕동,2023,10,1768.0966666666668,서울
공덕동,2023,11,1794.4550000000002,서울
공덕동,2023,12,1560.6622222222222,서울
공덕동,2024,1,1642.7769230769231,서울
공덕동,2024,2,1671.88125,서울
공덕동,2024,3,1802.988,서울
공덕동,2024,4,1951.7280952380952,서울
공덕동,2024,5,1918.13,서울
공덕동,2024,6,1817.1206060606062,서울
공덕동,2024,7,1908.3662790697674,서울
공덕동,2024,8,1910.2995833333334,서울
공덕동,2024,9,1803.644117647059,서울
공덕동,2024,10,1652.2805263157895,서울
공덕동,2024,11,1959.2259999999999,서울
공덕동,2024,12,2053.915,서울
