년월,구,법정동,법정동시군구코드,법정동읍면동코드,거래금액(만원),전용면적당 거래금액(만원),법정동코드
202301,가평군,가평읍 대곡리,41820,25022,23500.0,282.2212614689917,4182025022
202301,가평군,설악면 신천리,41820,31021,25000.0,416.8056018672891,4182031021
202301,가평군,청평면 청평리,41820,32521,18733.333333333332,215.23660393059086,4182032521
202301,고양시 덕양구,고양동,41281,11600,30600.0,381.12270076854116,4128111600
202301,고양시 덕양구,관산동,41281,11800,25200.0,398.63320197862186,4128111800
202301,고양시 덕양구,덕은동,41281,13100,68050.0,800.9124889128625,4128113100
202301,고양시 덕양구,도내동,41281,10500,60455.555555555555,734.8516703752704,4128110500
202301,고양시 덕양구,동산동,41281,11200,62000.0,729.4932963095875,4128111200
202301,고양시 덕양구,삼송동,41281,11100,66436.36363636363,827.4903084157763,4128111100
202301,고양시 덕양구,성사동,41281,10600,35650.0,592.179077531295,4128110600
202301,고양시 덕양구,신원동,41281,10300,63166.666666666664,731.1579426392749,4128110300
202301,고양시 덕양구,원흥동,41281,10400,64071.42857142857,769.9307599330574,4128110400
202301,고양시 덕양구,주교동,41281,10100,20208.0,362.0249398430234,4128110100
202301,고양시 덕양구,지축동,41281,10900,69700.0,919.5330674791916,4128110900
202301,고양시 덕양구,토당동,41281,12000,44000.0,518.2406505083668,4128112000
202301,고양시 덕양구,행신동,41281,12800,37182.89473684211,543.7407338897613,4128112800
202301,고양시 덕양구,향동동,41281,13200,65825.0,927.2825224663353,4128113200
202301,고양시 덕양구,화정동,41281,12300,43734.28571428572,554.825674158592,4128112300
202301,고양시 일산동구,마두동,41285,10500,61616.666666666664,637.4846760611127,4128510500
202301,고양시 일산동구,백석동,41285,10600,50854.166666666664,830.1026535817846,4128510600
202301,고양시 일산동구,사리현동,41285,10900,23775.0,307.8379297429235,4128510900
202301,고양시 일산동구,식사동,41285,10100,68800.0,602.6750870134556,4128510100
202301,고양시 일산동구,장항동,41285,10400,71125.0,935.8514300410893,4128510400
202301,고양시 일산동구,중산동,41285,10200,43548.275862068964,545.8814311321116,4128510200
202301,고양시 일산동구,풍동,41285,10700,47100.0,509.45425957300733,4128510700
202301,고양시 일산서구,가좌동,41287,10600,37400.0,391.5824375172778,4128710600
202301,고양시 일산서구,대화동,41287,10400,45500.0,546.8172147443356,4128710400
202301,고양시 일산서구,덕이동,41287,10500,49338.46153846154,430.1400714453066,4128710500
202301,고양시 일산서구,일산동,41287,10100,42970.3125,530.7051581593448,4128710100
202301,고양시 일산서구,주엽동,41287,10200,56157.142857142855,662.1758572514606,4128710200
202301,고양시 일산서구,탄현동,41287,10300,35214.634146341465,464.84350974178284,4128710300
202301,과천시,별양동,41290,10900,129493.75,1564.6792049178844,4129010900
202301,과천시,부림동,41290,11000,131530.0,1868.3610355904725,4129011000
202301,과천시,원문동,41290,10800,129177.77777777778,1573.9440232564427,4129010800
202301,과천시,중앙동,41290,10700,127250.0,1797.6842856021199,4129010700
202301,광명시,광명동,41210,10100,66700.0,1028.0707207035666,4121010100
202301,광명시,소하동,41210,10400,58109.09090909091,773.2661491052179,4121010400
202301,광명시,일직동,41210,10600,92054.16666666667,1181.270083123841,4121010600
202301,광명시,철산동,41210,10200,75535.71428571429,947.1626515610833,4121010200
202301,광명시,하안동,41210,10300,50151.21951219512,891.5449675688685,4121010300
202301,광주시,경안동,41610,10100,43500.0,512.1527368971315,4161010100
202301,광주시,고산동,41610,11400,42833.333333333336,470.6187859483086,4161011400
202301,광주시,곤지암읍 곤지암리,41610,25921,29550.0,337.78863827086616,4161025921
202301,광주시,곤지암읍 삼리,41610,25936,16200.0,410.1473741134914,4161025936
202301,광주시,도척면 진우리,41610,33028,22000.0,258.85398282150845,4161033028
202301,광주시,문형동,41610,11700,22166.666666666668,263.20893247998225,4161011700
202301,광주시,송정동,41610,10300,34000.0,400.19586056234584,4161010300
202301,광주시,신현동,41610,11500,52250.0,550.9736869280873,4161011500
202301,광주시,쌍령동,41610,10200,35800.0,420.55877719120707,4161010200
202301,광주시,양벌동,41610,12000,41875.0,550.5183690749716,4161012000
202301,광주시,역동,41610,11200,57250.0,674.244110521859,4161011200
202301,광주시,장지동,41610,11100,33078.5,468.0174764714616,4161011100
202301,광주시,초월읍 대쌍령리,41610,25321,41150.0,425.0685568773238,4161025321
202301,광주시,초월읍 도평리,41610,25332,28558.333333333332,301.4235582293994,4161025332
202301,광주시,초월읍 산이리,41610,25323,34150.0,402.0295724241853,4161025323
202301,광주시,초월읍 쌍동리,41610,25322,42500.0,566.7936284394372,4161025322
202301,광주시,초월읍 지월리,41610,25329,26000.0,306.1416729464959,4161025329
202301,광주시,추자동,41610,11800,46000.0,541.8209187633762,4161011800
202301,광주시,탄벌동,41610,10500,37820.0,482.4288144543681,4161010500
202301,광주시,태전동,41610,11000,44466.666666666664,609.4763164192631,4161011000
202301,구리시,갈매동,41310,10100,61746.153846153844,724.9374339769661,4131010100
202301,구리시,교문동,41310,10400,56666.666666666664,803.9061953229019,4131010400
202301,구리시,수택동,41310,10500,53760.27272727273,864.5669788705155,4131010500
202301,구리시,인창동,41310,10300,52900.0,767.7660944549193,4131010300
202301,구리시,토평동,41310,10700,79600.0,1059.9717498922894,4131010700
202301,군포시,금정동,41410,10500,34011.53846153846,640.7642429206275,4141010500
202301,군포시,당동,41410,10100,46507.692307692305,621.6614209280709,4141010100
202301,군포시,당정동,41410,10200,39514.28571428572,603.1937823417003,4141010200
202301,군포시,대야미동,41410,10800,50250.0,593.1855878596169,4141010800
202301,군포시,도마교동,41410,10900,45437.5,664.2191557269854,4141010900
202301,군포시,부곡동,41410,10300,49160.0,753.203339853643,4141010300
202301,군포시,산본동,41410,10400,53611.32075471698,707.2350793863474,4141010400
202301,김포시,감정동,41570,10500,32662.5,382.01002034557075,4157010500
202301,김포시,걸포동,41570,10200,52008.333333333336,683.6127965113674,4157010200
202301,김포시,고촌읍 신곡리,41570,25324,53945.454545454544,642.8631083961552,4157025324
202301,김포시,고촌읍 태리,41570,25323,61750.0,600.3367208098887,4157025323
202301,김포시,고촌읍 향산리,41570,25321,45325.0,621.2578135338679,4157025321
202301,김포시,구래동,41570,10900,41353.846153846156,469.6700084768484,4157010900
