법정동,계약년도,계약월,평당가격,지역
마장면 오천리,2024,2,450.09999999999997,경기
마장면 오천리,2024,3,460.365,경기
마장면 오천리,2024,4,474.1411111111112,경기
마장면 오천리,2024,5,473.09583333333336,경기
마장면 오천리,2024,6,480.74285714285713,경기
마장면 오천리,2024,7,484.1518181818182,경기
마장면 오천리,2024,8,468.0477777777778,경기
마장면 오천리,2024,9,476.486,경기
마장면 오천리,2024,10,484.39099999999996,경기
마장면 오천리,2024,11,486.35200000000003,경기
마장면 오천리,2024,12,474.19800000000004,경기
마장면 오천리,2025,1,461.785,경기
마장면 오천리,2025,2,408.48,경기
마평동,2020,1,223.29666666666665,경기
마평동,2020,2,234.70000000000002,경기
마평동,2020,3,253.10833333333335,경기
마평동,2020,4,222.00833333333333,경기
마평동,2020,5,208.09166666666667,경기
마평동,2020,6,258.92545454545456,경기
마평동,2020,7,267.5263636363636,경기
마평동,2020,8,245.92785714285714,경기
마평동,2020,9,283.775,경기
마평동,2020,10,234.49625,경기
마평동,2020,11,289.98,경기
마평동,2020,12,261.0392307692308,경기
마평동,2021,1,270.51,경기
마평동,2021,2,295.601,경기
마평동,2021,3,253.27272727272728,경기
마평동,2021,4,311.6192307692308,경기
마평동,2021,5,305.8311764705882,경기
마평동,2021,6,321.23333333333335,경기
마평동,2021,7,393.04,경기
마평동,2021,8,350.87625,경기
마평동,2021,9,388.446,경기
마평동,2021,10,347.3966666666667,경기
마평동,2021,11,394.714,경기
마평동,2021,12,432.33,경기
마평동,2022,2,401.08500000000004,경기
마평동,2022,3,322.1933333333333,경기
마평동,2022,4,408.0488888888889,경기
마평동,2022,5,326.166,경기
마평동,2022,6,374.395,경기
마평동,2022,7,406.6,경기
마평동,2022,8,343.235,경기
마평동,2022,9,392.0875,경기
마평동,2022,10,349.3533333333333,경기
마평동,2022,11,363.89000000000004,경기
마평동,2022,12,410.71,경기
마평동,2023,2,345.1366666666667,경기
마평동,2023,3,275.7966666666667,경기
마평동,2023,4,355.026,경기
마평동,2023,5,348.0625,경기
마평동,2023,6,358.46714285714285,경기
마평동,2023,7,320.8457142857143,경기
마평동,2023,8,376.2528571428571,경기
마평동,2023,9,309.0133333333333,경기
마평동,2023,10,330.2966666666667,경기
마평동,2023,11,299.09666666666664,경기
마평동,2023,12,352.37999999999994,경기
마평동,2024,1,310.17,경기
마평동,2024,2,346.8175,경기
마평동,2024,3,358.85375,경기
마평동,2024,4,369.83916666666664,경기
마평동,2024,5,296.38,경기
마평동,2024,6,279.434,경기
마평동,2024,7,341.01272727272726,경기
마평동,2024,8,335.86400000000003,경기
마평동,2024,9,336.04200000000003,경기
마평동,2024,10,314.01666666666665,경기
마평동,2024,11,339.61,경기
마평동,2024,12,372.885,경기
마평동,2025,1,322.335,경기
마평동,2025,2,292.84,경기
만송동,2020,1,325.6277777777778,경기
만송동,2020,2,324.2444444444444,경기
만송동,2020,3,319.616,경기
만송동,2020,4,303.33375,경기
만송동,2020,5,329.04470588235296,경기
만송동,2020,6,310.93333333333334,경기
만송동,2020,7,320.3525,경기
만송동,2020,8,328.05,경기
만송동,2020,9,349.398,경기
만송동,2020,10,337.41,경기
만송동,2020,11,323.4409090909091,경기
만송동,2020,12,324.2807142857143,경기
만송동,2021,1,382.8622222222223,경기
만송동,2021,2,359.98,경기
만송동,2021,3,402.3016666666667,경기
만송동,2021,4,482.07666666666665,경기
만송동,2021,5,466.40714285714284,경기
만송동,2021,6,477.7125,경기
만송동,2021,7,525.4233333333333,경기
만송동,2021,8,484.85,경기
만송동,2021,9,433.88,경기
만송동,2021,10,510.8883333333333,경기
만송동,2021,11,533.33,경기
만송동,2021,12,445.82,경기
만송동,2022,1,567.8,경기
만송동,2022,2,515.1899999999999,경기
만송동,2022,3,644.07,경기
만송동,2022,4,454.55,경기
만송동,2022,5,567.8,경기
만송동,2022,10,483.05,경기
만송동,2022,11,457.63,경기
만송동,2022,12,450.85,경기
만송동,2023,1,366.63,경기
만송동,2023,2,394.38142857142856,경기
만송동,2023,3,408.9328571428572,경기
만송동,2023,4,403.1333333333334,경기
만송동,2023,5,400.7516666666667,경기
만송동,2023,6,376.755,경기
만송동,2023,7,351.33,경기
만송동,2023,8,407.77833333333336,경기
만송동,2023,9,407.724,경기
만송동,2023,10,401.26,경기
만송동,2023,11,373.6,경기
만송동,2023,12,366.945,경기
만송동,2024,1,387.026,경기
만송동,2024,2,428.24666666666667,경기
만송동,2024,3,394.0933333333333,경기
만송동,2024,4,391.345,경기
만송동,2024,5,404.805,경기
만송동,2024,6,383.848,경기
만송동,2024,8,393.23,경기
만송동,2024,9,431.355,경기
만송동,2024,10,407.12,경기
만송동,2024,12,335.35,경기
만송동,2025,1,252.53,경기
만송동,2025,2,410.35571428571427,경기
망월동,2020,1,1017.1815625,경기
망월동,2020,2,1130.4165384615385,경기
망월동,2020,3,1063.2785,경기
망월동,2020,4,1091.065,경기
망월동,2020,5,1078.8743181818181,경기
망월동,2020,6,1091.3874719101123,경기
망월동,2020,7,1145.4102678571428,경기
망월동,2020,8,1203.9336764705884,경기
망월동,2020,9,1170.114418604651,경기
망월동,2020,10,1210.0030000000002,경기
망월동,2020,11,1221.4088709677421,경기
망월동,2020,12,1262.4506542056074,경기
망월동,2021,1,1277.514623655914,경기
망월동,2021,2,1374.320625,경기
망월동,2021,3,1384.9344827586206,경기
망월동,2021,4,1330.0631250000001,경기
망월동,2021,5,1343.3873076923078,경기
망월동,2021,6,1392.911111111111,경기
망월동,2021,7,1366.1670833333335,경기
망월동,2021,8,1378.2015,경기
망월동,2021,9,1400.433606557377,경기
망월동,2021,10,1385.344523809524,경기
망월동,2021,11,1389.2542857142857,경기
망월동,2021,12,1400.036875,경기
망월동,2022,1,1266.782,경기
망월동,2022,2,1347.3263636363636,경기
망월동,2022,3,1294.1205263157894,경기
망월동,2022,4,1320.5588461538462,경기
망월동,2022,5,1280.1635,경기
망월동,2022,6,1292.2114285714285,경기
망월동,2022,7,1219.9092307692308,경기
망월동,2022,8,1147.196,경기
망월동,2022,9,1076.265,경기
망월동,2022,10,1037.231052631579,경기
망월동,2022,11,984.2982352941176,경기
망월동,2022,12,1000.4033333333334,경기
망월동,2023,1,985.3280000000001,경기
망월동,2023,2,1047.29,경기
망월동,2023,3,1077.0541304347826,경기
망월동,2023,4,1084.5898387096775,경기
망월동,2023,5,1134.7930508474576,경기
망월동,2023,6,1108.60675,경기
망월동,2023,7,1140.0821666666668,경기
망월동,2023,8,1132.7592857142856,경기
망월동,2023,9,1157.1422727272727,경기
망월동,2023,10,1155.1039285714285,경기
망월동,2023,11,1140.861153846154,경기
망월동,2023,12,1111.7179310344827,경기
망월동,2024,1,1125.7158620689656,경기
망월동,2024,2,1115.419,경기
망월동,2024,3,1149.3232307692306,경기
망월동,2024,4,1148.6928767123288,경기
망월동,2024,5,1168.2749019607843,경기
망월동,2024,6,1196.234069767442,경기
망월동,2024,7,1212.9449729729731,경기
망월동,2024,8,1240.2820168067226,경기
망월동,2024,9,1248.6182222222221,경기
망월동,2024,10,1267.5252830188679,경기
망월동,2024,11,1233.4608163265307,경기
망월동,2024,12,1233.9066666666668,경기
망월동,2025,1,1250.8962222222221,경기
망월동,2025,2,1277.9276470588236,경기
망포동,2020,1,516.4608536585366,경기
망포동,2020,2,536.8173125000001,경기
망포동,2020,3,537.8774285714286,경기
망포동,2020,4,524.0716666666667,경기
망포동,2020,5,509.3675,경기
망포동,2020,6,673.7494011976048,경기
망포동,2020,7,633.9578804347826,경기
망포동,2020,8,713.6856989247312,경기
망포동,2020,9,631.3217,경기
망포동,2020,10,651.9,경기
망포동,2020,11,708.0749999999999,경기
망포동,2020,12,869.2237172774869,경기
망포동,2021,1,871.4523664122137,경기
망포동,2021,2,754.7277272727273,경기
망포동,2021,3,785.7643877551021,경기
망포동,2021,4,746.4499999999999,경기
망포동,2021,5,803.1983636363635,경기
망포동,2021,6,850.116224489796,경기
망포동,2021,7,893.612397260274,경기
망포동,2021,8,973.0402857142857,경기
망포동,2021,9,933.5092207792209,경기
망포동,2021,10,871.5260000000001,경기
망포동,2021,11,954.8960000000001,경기
망포동,2021,12,905.627142857143,경기
망포동,2022,1,877.9664,경기
망포동,2022,2,972.5404347826087,경기
망포동,2022,3,1000.4751162790698,경기
망포동,2022,4,965.3447727272727,경기
망포동,2022,5,917.7923529411764,경기
망포동,2022,6,900.1008333333333,경기
망포동,2022,7,975.0713333333333,경기
망포동,2022,8,797.7016666666667,경기
망포동,2022,9,858.691,경기
망포동,2022,10,765.5290909090909,경기
망포동,2022,11,803.9336111111111,경기
망포동,2022,12,769.8206896551724,경기
망포동,2023,1,714.4605660377359,경기
망포동,2023,2,768.6502586206896,경기
망포동,2023,3,715.334854368932,경기
망포동,2023,4,723.5293181818182,경기
망포동,2023,5,728.8961607142857,경기
망포동,2023,6,787.2524000000001,경기
망포동,2023,7,770.2743,경기
망포동,2023,8,730.23925,경기
망포동,2023,9,791.2150574712645,경기
망포동,2023,10,777.7089830508475,경기
망포동,2023,11,789.0797959183674,경기
망포동,2023,12,740.7482142857143,경기
망포동,2024,1,772.3952173913043,경기
망포동,2024,2,759.8503797468354,경기
망포동,2024,3,828.5474683544304,경기
망포동,2024,4,831.6446728971962,경기
망포동,2024,5,819.3155833333333,경기
망포동,2024,6,859.0042281879195,경기
망포동,2024,7,885.3397435897435,경기
망포동,2024,8,856.046814159292,경기
망포동,2024,9,777.0091666666667,경기
망포동,2024,10,813.4450537634409,경기
망포동,2024,11,852.2434722222222,경기
망포동,2024,12,812.6228985507247,경기
망포동,2025,1,766.6392982456141,경기
망포동,2025,2,795.0452222222223,경기
매교동,2020,1,366.775,경기
매교동,2020,2,388.55499999999995,경기
매교동,2020,3,292.68,경기
매교동,2020,4,273.81,경기
매교동,2020,5,308.57,경기
매교동,2020,6,300.0,경기
매교동,2020,7,352.11,경기
매교동,2020,8,375.51750000000004,경기
매교동,2020,9,372.875,경기
매교동,2020,10,219.7,경기
매교동,2020,11,353.7025,경기
매교동,2020,12,401.45666666666665,경기
매교동,2021,1,373.61,경기
매교동,2021,2,310.98,경기
매교동,2021,3,399.01,경기
매교동,2021,4,352.88,경기
매교동,2021,5,329.01166666666666,경기
매교동,2021,6,499.70666666666665,경기
매교동,2021,7,500.0,경기
매교동,2021,8,536.36,경기
매교동,2021,9,466.78,경기
매교동,2021,10,426.83,경기
매교동,2021,12,384.995,경기
매교동,2022,1,500.0,경기
매교동,2022,3,531.25,경기
매교동,2022,4,450.84000000000003,경기
매교동,2022,5,360.71,경기
매교동,2022,7,341.46,경기
매교동,2022,9,437.5,경기
매교동,2022,10,500.0,경기
매교동,2022,11,964.29,경기
매교동,2022,12,547.9170329670329,경기
매교동,2023,1,468.75,경기
매교동,2023,2,909.9,경기
매교동,2023,3,663.3033333333333,경기
매교동,2023,4,711.5911111111111,경기
매교동,2023,5,1003.265,경기
매교동,2023,6,1101.607,경기
매교동,2023,7,593.112,경기
매교동,2023,8,583.615,경기
매교동,2023,9,1189.19,경기
매교동,2023,10,1005.8204000000001,경기
매교동,2023,11,947.5025,경기
매교동,2023,12,726.755,경기
매교동,2024,1,712.85,경기
매교동,2024,2,1017.3066666666667,경기
매교동,2024,3,1030.4266666666665,경기
매교동,2024,4,1038.6473333333333,경기
매교동,2024,5,980.3384615384615,경기
매교동,2024,6,1070.2567647058822,경기
매교동,2024,7,1094.6265789473684,경기
매교동,2024,8,1165.6736842105263,경기
매교동,2024,9,1114.2669696969697,경기
매교동,2024,10,1095.3236363636363,경기
매교동,2024,11,1128.84375,경기
매교동,2024,12,1113.9835294117647,경기
매교동,2025,1,1058.01,경기
매교동,2025,2,1099.615909090909,경기
매산동,2020,1,202.38,경기
매산동,2020,2,213.1,경기
매산동,2020,4,208.33,경기
매산동,2020,5,211.905,경기
매산동,2020,6,219.05,경기
매산동,2020,7,213.96714285714285,경기
매산동,2020,8,217.14142857142858,경기
매산동,2020,9,226.666,경기
매산동,2020,10,229.36666666666665,경기
매산동,2020,11,232.8875,경기
매산동,2020,12,236.365,경기
매산동,2021,1,250.82999999999998,경기
매산동,2021,2,285.12,경기
매산동,2021,3,308.33500000000004,경기
매산동,2021,5,233.86666666666667,경기
매산동,2021,6,303.2133333333333,경기
매산동,2021,7,326.3585714285714,경기
매산동,2021,8,340.475,경기
매산동,2021,9,363.1,경기
매산동,2021,10,278.69,경기
매산동,2022,1,357.93666666666667,경기
매산동,2022,4,342.505,경기
매산동,2022,5,361.905,경기
매산동,2022,6,354.76,경기
매산동,2022,11,339.29,경기
매산동,2023,2,307.14,경기
매산동,2023,3,316.66499999999996,경기
매산동,2023,4,357.14,경기
매산동,2023,8,279.76,경기
매산동,2023,9,307.14,경기
매산동,2023,11,357.14,경기
매산동,2024,1,297.62,경기
매산동,2024,3,243.44,경기
매산동,2024,4,326.19,경기
매산동,2024,5,275.0,경기
매산동,2024,6,242.86,경기
매산동,2024,7,261.9,경기
매산동,2024,12,226.19,경기
매산동,2025,1,250.0,경기
매산동,2025,2,240.34,경기
매산로1가,2020,2,593.33,경기
매산로1가,2020,12,530.0,경기
매산로1가,2021,4,466.67,경기
매산로1가,2021,5,520.0,경기
매산로1가,2021,6,525.52,경기
매산로1가,2021,7,600.0,경기
매산로1가,2022,2,484.38,경기
매산로1가,2022,3,486.67,경기
매산로1가,2022,5,643.33,경기
매산로1가,2022,10,533.33,경기
매산로1가,2023,3,486.67,경기
매산로1가,2024,1,520.0,경기
매산로1가,2024,4,468.75,경기
매산로1가,2024,10,486.67,경기
매산로1가,2024,12,466.67,경기
매산로1가,2025,2,500.0,경기
매산로2가,2020,1,466.544,경기
매산로2가,2020,2,411.6875,경기
매산로2가,2020,3,526.8583333333333,경기
매산로2가,2020,4,411.59999999999997,경기
매산로2가,2020,5,458.1475,경기
매산로2가,2020,6,511.29090909090917,경기
매산로2가,2020,7,614.3142857142857,경기
매산로2가,2020,8,525.4300000000001,경기
매산로2가,2020,9,603.015,경기
매산로2가,2020,10,590.9685714285714,경기
매산로2가,2020,11,643.1600000000001,경기
매산로2가,2020,12,710.6369230769232,경기
매산로2가,2021,1,746.0375,경기
매산로2가,2021,2,629.13,경기
매산로2가,2021,3,834.1633333333333,경기
매산로2가,2021,4,1067.8,경기
매산로2가,2021,5,855.16,경기
매산로2가,2021,6,705.62,경기
매산로2가,2021,7,954.5300000000001,경기
매산로2가,2021,8,394.74,경기
매산로2가,2021,9,705.225,경기
매산로2가,2021,10,818.41875,경기
매산로2가,2021,12,738.81,경기
매산로2가,2022,3,915.25,경기
매산로2가,2022,4,482.085,경기
매산로2가,2022,5,904.76,경기
매산로2가,2022,6,649.35,경기
매산로2가,2022,8,522.39,경기
매산로2가,2022,11,261.9,경기
매산로2가,2022,12,932.2,경기
매산로2가,2023,1,619.05,경기
매산로2가,2023,2,562.745,경기
매산로2가,2023,3,532.0225,경기
매산로2가,2023,4,626.5675,경기
매산로2가,2023,5,658.6533333333333,경기
매산로2가,2023,6,698.1633333333333,경기
매산로2가,2023,7,645.8575,경기
매산로2가,2023,8,762.71,경기
매산로2가,2023,9,838.98,경기
매산로2가,2023,10,710.6085714285715,경기
매산로2가,2023,11,522.84,경기
매산로2가,2024,1,637.1075000000001,경기
매산로2가,2024,2,505.95500000000004,경기
매산로2가,2024,3,727.2975,경기
매산로2가,2024,4,726.1933333333333,경기
매산로2가,2024,5,618.9966666666667,경기
매산로2가,2024,6,673.5733333333334,경기
매산로2가,2024,8,695.9275,경기
매산로2가,2024,9,555.896,경기
매산로2가,2024,10,680.6020000000001,경기
매산로2가,2024,11,670.6333333333333,경기
매산로2가,2024,12,513.06,경기
매산로2가,2025,1,632.625,경기
매산로2가,2025,2,709.84,경기
매산로3가,2020,1,357.14,경기
매산로3가,2020,2,383.33,경기
매산로3가,2020,3,369.05,경기
매산로3가,2020,6,340.475,경기
매산로3가,2020,7,250.0,경기
매산로3가,2020,10,345.83500000000004,경기
매산로3가,2020,11,375.0,경기
매산로3가,2020,12,418.75,경기
매산로3가,2021,1,440.96,경기
매산로3가,2021,2,415.66,경기
매산로3가,2021,3,364.81,경기
매산로3가,2021,4,377.6766666666667,경기
매산로3가,2021,7,482.14,경기
매산로3가,2021,8,342.86,경기
매산로3가,2021,9,506.02,경기
매산로3가,2021,10,506.02,경기
매산로3가,2021,12,544.58,경기
매산로3가,2022,7,535.71,경기
매산로3가,2022,8,298.51,경기
매산로3가,2023,3,321.43,경기
매산로3가,2023,5,369.0466666666666,경기
매산로3가,2023,8,476.19,경기
매산로3가,2023,11,483.33,경기
매산로3가,2024,4,480.1566666666667,경기
매산로3가,2025,1,470.24,경기
매산로3가,2025,2,464.29,경기
매송면 원평리,2020,3,166.67,경기
매송면 원평리,2020,9,171.01,경기
매송면 원평리,2021,5,227.27,경기
매송면 원평리,2021,7,196.97,경기
매송면 원평리,2021,10,163.045,경기
매송면 원평리,2021,11,163.045,경기
매송면 원평리,2023,1,146.29,경기
매송면 원평리,2023,3,112.12,경기
매송면 원평리,2023,4,130.43,경기
매송면 원평리,2023,6,119.57,경기
매송면 천천리,2020,1,158.33,경기
매송면 천천리,2020,2,177.78,경기
매송면 천천리,2020,5,149.06,경기
매송면 천천리,2020,6,176.47,경기
매송면 천천리,2020,7,166.67,경기
매송면 천천리,2020,8,176.07999999999998,경기
매송면 천천리,2020,9,178.91666666666666,경기
매송면 천천리,2020,10,164.29,경기
매송면 천천리,2021,2,169.53,경기
매송면 천천리,2021,3,174.07,경기
매송면 천천리,2021,4,155.44333333333333,경기
매송면 천천리,2021,6,171.43,경기
매송면 천천리,2021,7,186.29,경기
매송면 천천리,2021,9,227.40666666666667,경기
매송면 천천리,2021,12,277.78,경기
매송면 천천리,2022,3,376.19,경기
매송면 천천리,2023,4,242.6966666666667,경기
매송면 천천리,2023,6,278.57,경기
매송면 천천리,2023,7,278.43,경기
매송면 천천리,2023,8,275.0,경기
매송면 천천리,2024,1,248.15,경기
매송면 천천리,2024,6,253.16,경기
매송면 천천리,2025,1,245.24,경기
매탄동,2020,1,523.7520588235294,경기
매탄동,2020,2,523.3768217054263,경기
매탄동,2020,3,537.2550704225353,경기
매탄동,2020,4,530.9746511627907,경기
매탄동,2020,5,535.9404395604396,경기
매탄동,2020,6,610.9170854271357,경기
매탄동,2020,7,558.4424590163934,경기
매탄동,2020,8,586.7908910891089,경기
매탄동,2020,9,601.0771287128713,경기
매탄동,2020,10,594.1891489361702,경기
매탄동,2020,11,615.3941975308642,경기
매탄동,2020,12,625.5956398104265,경기
매탄동,2021,1,636.5023333333334,경기
매탄동,2021,2,646.5148412698412,경기
매탄동,2021,3,663.6822463768116,경기
매탄동,2021,4,679.6416513761468,경기
매탄동,2021,5,724.6812962962963,경기
매탄동,2021,6,765.3251428571429,경기
매탄동,2021,7,764.1154901960784,경기
매탄동,2021,8,835.3069736842106,경기
매탄동,2021,9,825.4833333333333,경기
매탄동,2021,10,819.59,경기
매탄동,2021,11,860.1385365853658,경기
매탄동,2021,12,792.3423076923077,경기
매탄동,2022,1,753.8177272727273,경기
매탄동,2022,2,832.8573076923077,경기
매탄동,2022,3,878.4736363636364,경기
매탄동,2022,4,802.9432692307693,경기
매탄동,2022,5,746.125,경기
매탄동,2022,6,698.42,경기
매탄동,2022,7,745.0841176470589,경기
매탄동,2022,8,735.9879999999999,경기
매탄동,2022,9,620.8138461538462,경기
매탄동,2022,10,666.1908,경기
매탄동,2022,11,648.246,경기
매탄동,2022,12,655.5708695652174,경기
매탄동,2023,1,619.39,경기
매탄동,2023,2,666.5385,경기
매탄동,2023,3,699.2405128205129,경기
매탄동,2023,4,658.4097402597403,경기
매탄동,2023,5,666.5354255319149,경기
매탄동,2023,6,658.4851764705882,경기
매탄동,2023,7,672.9612162162161,경기
매탄동,2023,8,693.9632692307694,경기
매탄동,2023,9,661.208552631579,경기
매탄동,2023,10,699.2656140350878,경기
매탄동,2023,11,676.5580555555556,경기
매탄동,2023,12,577.3145833333333,경기
매탄동,2024,1,636.5078947368421,경기
매탄동,2024,2,634.3284507042254,경기
매탄동,2024,3,672.1247474747476,경기
매탄동,2024,4,723.1439759036144,경기
매탄동,2024,5,696.1391764705883,경기
매탄동,2024,6,684.4389565217391,경기
매탄동,2024,7,728.9596875,경기
매탄동,2024,8,704.9485217391305,경기
매탄동,2024,9,721.1889655172414,경기
매탄동,2024,10,760.593768115942,경기
매탄동,2024,11,722.0854838709678,경기
매탄동,2024,12,742.0391666666666,경기
매탄동,2025,1,655.589347826087,경기
매탄동,2025,2,673.2338095238096,경기
매화동,2020,1,232.56375,경기
매화동,2020,2,242.94333333333336,경기
매화동,2020,3,220.46444444444444,경기
매화동,2020,4,226.10636363636365,경기
매화동,2020,5,222.68444444444447,경기
매화동,2020,6,233.4086956521739,경기
매화동,2020,7,222.62444444444444,경기
매화동,2020,8,226.52555555555557,경기
매화동,2020,9,236.579,경기
매화동,2020,10,232.783,경기
매화동,2020,11,239.59125,경기
매화동,2020,12,230.55928571428572,경기
매화동,2021,1,211.49555555555557,경기
매화동,2021,2,229.5272972972973,경기
매화동,2021,3,265.7008333333333,경기
매화동,2021,4,273.34388888888884,경기
매화동,2021,5,296.5090909090909,경기
매화동,2021,6,292.4063636363636,경기
매화동,2021,7,339.60571428571427,경기
매화동,2021,8,367.575,경기
매화동,2021,9,343.805,경기
매화동,2021,10,402.5466666666667,경기
매화동,2021,11,392.0566666666667,경기
매화동,2021,12,395.7075,경기
매화동,2022,1,402.73,경기
매화동,2022,2,360.922,경기
매화동,2022,3,359.935,경기
매화동,2022,4,388.956875,경기
매화동,2022,5,474.27200000000005,경기
매화동,2022,6,410.81,경기
매화동,2022,8,240.56,경기
매화동,2022,9,443.69,경기
매화동,2022,10,464.21333333333337,경기
매화동,2022,11,316.30999999999995,경기
매화동,2023,1,282.655,경기
매화동,2023,2,323.49333333333334,경기
매화동,2023,3,319.64666666666665,경기
매화동,2023,4,360.895,경기
매화동,2023,5,318.89,경기
매화동,2023,6,297.92,경기
매화동,2023,7,362.2875,경기
매화동,2023,8,343.22,경기
매화동,2023,9,349.2733333333333,경기
매화동,2023,10,333.71500000000003,경기
매화동,2023,11,372.88,경기
매화동,2023,12,317.592,경기
매화동,2024,1,312.1566666666667,경기
매화동,2024,3,361.015,경기
매화동,2024,4,298.155,경기
매화동,2024,5,326.26500000000004,경기
매화동,2024,6,328.09000000000003,경기
매화동,2024,7,344.77250000000004,경기
매화동,2024,8,290.81,경기
매화동,2024,9,422.88,경기
매화동,2024,10,320.5,경기
매화동,2024,11,260.6975,경기
매화동,2024,12,255.56,경기
매화동,2025,1,230.0,경기
매화동,2025,2,321.788,경기
멱곡동,2020,1,195.83499999999998,경기
멱곡동,2020,2,220.54,경기
멱곡동,2020,3,227.495,경기
멱곡동,2020,4,212.82666666666668,경기
멱곡동,2020,5,201.785,경기
멱곡동,2020,6,222.07999999999998,경기
멱곡동,2020,7,196.43,경기
멱곡동,2020,9,242.37,경기
멱곡동,2020,10,217.13,경기
멱곡동,2020,11,210.71,경기
멱곡동,2020,12,197.62,경기
멱곡동,2021,1,221.62,경기
멱곡동,2021,2,232.57,경기
멱곡동,2021,3,223.21999999999997,경기
멱곡동,2021,4,222.22333333333336,경기
멱곡동,2021,5,217.265,경기
멱곡동,2021,6,221.99333333333334,경기
멱곡동,2021,7,234.57666666666668,경기
멱곡동,2021,8,241.95,경기
멱곡동,2021,9,257.91333333333336,경기
멱곡동,2021,10,246.15750000000003,경기
멱곡동,2021,11,250.0,경기
멱곡동,2022,1,229.165,경기
멱곡동,2022,2,238.1,경기
멱곡동,2022,4,260.14,경기
멱곡동,2022,5,263.12,경기
멱곡동,2022,7,305.08,경기
멱곡동,2022,8,241.67,경기
멱곡동,2022,9,238.1,경기
멱곡동,2022,11,236.9,경기
멱곡동,2023,2,220.24,경기
멱곡동,2023,3,208.33,경기
멱곡동,2023,4,225.90666666666667,경기
멱곡동,2023,6,222.03,경기
멱곡동,2023,7,229.09666666666666,경기
멱곡동,2023,9,228.17000000000002,경기
멱곡동,2023,10,254.24,경기
멱곡동,2024,3,234.35,경기
멱곡동,2024,4,245.76,경기
멱곡동,2024,5,242.33199999999997,경기
멱곡동,2024,6,216.07,경기
멱곡동,2024,7,217.265,경기
멱곡동,2024,10,226.905,경기
멱곡동,2024,11,219.05,경기
멱곡동,2025,2,230.89,경기
모현읍 왕산리,2020,1,302.68,경기
모현읍 왕산리,2020,2,254.19,경기
모현읍 왕산리,2020,3,329.76,경기
모현읍 왕산리,2020,4,237.29,경기
모현읍 왕산리,2020,5,299.915,경기
모현읍 왕산리,2020,6,273.66333333333336,경기
모현읍 왕산리,2020,7,298.6818181818182,경기
모현읍 왕산리,2020,8,281.67333333333335,경기
모현읍 왕산리,2020,9,290.806,경기
모현읍 왕산리,2020,10,297.398,경기
모현읍 왕산리,2020,11,322.8575,경기
모현읍 왕산리,2020,12,318.425,경기
모현읍 왕산리,2021,1,287.8633333333333,경기
모현읍 왕산리,2021,2,315.34,경기
모현읍 왕산리,2021,3,313.44,경기
모현읍 왕산리,2021,4,340.53200000000004,경기
모현읍 왕산리,2021,5,317.865,경기
모현읍 왕산리,2021,6,379.3666666666666,경기
모현읍 왕산리,2021,7,385.48,경기
모현읍 왕산리,2021,8,328.222,경기
모현읍 왕산리,2021,9,438.49,경기
모현읍 왕산리,2021,10,399.995,경기
모현읍 왕산리,2021,11,456.34999999999997,경기
모현읍 왕산리,2022,1,411.206,경기
모현읍 왕산리,2022,2,418.45500000000004,경기
모현읍 왕산리,2022,3,426.39000000000004,경기
모현읍 왕산리,2022,4,434.765,경기
모현읍 왕산리,2022,5,362.7133333333333,경기
모현읍 왕산리,2022,7,444.3375,경기
모현읍 왕산리,2023,1,378.68,경기
모현읍 왕산리,2023,6,372.88,경기
모현읍 왕산리,2023,7,349.15,경기
모현읍 왕산리,2023,8,307.14,경기
모현읍 왕산리,2023,9,383.726,경기
모현읍 왕산리,2023,10,305.95,경기
모현읍 왕산리,2024,2,321.43,경기
모현읍 왕산리,2024,3,322.03,경기
모현읍 왕산리,2024,5,345.235,경기
모현읍 왕산리,2024,6,362.15999999999997,경기
모현읍 왕산리,2024,7,372.4683333333333,경기
모현읍 왕산리,2024,10,351.39000000000004,경기
모현읍 왕산리,2024,11,311.7925,경기
모현읍 왕산리,2024,12,332.128,경기
모현읍 왕산리,2025,1,404.76,경기
모현읍 왕산리,2025,2,447.58714285714285,경기
모현읍 일산리,2020,1,279.2957142857143,경기
모현읍 일산리,2020,2,281.3975,경기
모현읍 일산리,2020,4,271.98999999999995,경기
모현읍 일산리,2020,5,299.66999999999996,경기
모현읍 일산리,2020,6,277.5833333333333,경기
모현읍 일산리,2020,7,296.7788888888889,경기
모현읍 일산리,2020,8,291.95666666666665,경기
모현읍 일산리,2020,9,330.95,경기
모현읍 일산리,2020,10,301.3614285714286,경기
모현읍 일산리,2020,11,300.78999999999996,경기
모현읍 일산리,2020,12,334.0128571428572,경기
모현읍 일산리,2021,1,356.98,경기
모현읍 일산리,2021,2,345.24,경기
모현읍 일산리,2021,3,381.4628571428571,경기
모현읍 일산리,2021,4,382.4425,경기
모현읍 일산리,2021,5,379.46500000000003,경기
모현읍 일산리,2021,6,403.28999999999996,경기
모현읍 일산리,2021,7,417.17857142857144,경기
모현읍 일산리,2021,8,395.14625,경기
모현읍 일산리,2021,9,446.02,경기
모현읍 일산리,2021,10,445.59000000000003,경기
모현읍 일산리,2021,11,461.6766666666667,경기
모현읍 일산리,2021,12,415.48,경기
모현읍 일산리,2022,1,416.2,경기
모현읍 일산리,2022,2,450.3966666666667,경기
모현읍 일산리,2022,3,427.0825,경기
모현읍 일산리,2022,4,239.44,경기
모현읍 일산리,2022,5,460.81333333333333,경기
