공급지역코드,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,순위,거주지역,접수건수,경쟁률,최저당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,전용면적,공급금액(최고가 기준),법정동코드,전용면적당 시세차익
410,N,N,N,Y,N,N,N,1순위,해당지역,117,4.5,46.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,59.96,553000000.0,4119410300.0,
410,N,N,N,Y,N,N,N,1순위,해당지역,31,3.44,32.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,59.99,553000000.0,4119410300.0,
410,N,N,N,Y,N,N,N,1순위,해당지역,14,14.0,61.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,74.96,649000000.0,4119410300.0,
410,N,N,N,Y,N,N,N,1순위,해당지역,177,10.41,56.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,84.97,729000000.0,4119410300.0,
410,N,N,N,Y,N,N,N,1순위,해당지역,36,18.0,63.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,84.56,729000000.0,4119410300.0,
410,N,N,N,Y,N,N,N,1순위,해당지역,15,5.0,42.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,84.74,729000000.0,4119410300.0,
400,N,N,Y,N,N,Y,N,1순위,해당지역,0,134.96,64.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,84.8168,587700000.0,2826011500.0,6928384.109624118
400,N,N,Y,N,N,Y,N,1순위,해당지역,708,118.0,66.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,84.8448,587700000.0,2826011500.0,6926097.423225357
400,N,N,Y,N,N,Y,N,1순위,해당지역,0,83.71,62.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,84.2301,584800000.0,2826011500.0,6942218.5308838235
400,N,N,Y,N,N,Y,N,1순위,해당지역,763,76.3,60.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,84.9956,578900000.0,2826011500.0,6810273.119639427
100,N,N,N,Y,N,N,N,1순위,해당지역,74,37.0,56.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,58.92,879200000.0,1162010100.0,14920794.605240261
100,N,N,N,Y,N,N,N,1순위,해당지역,196,28.0,54.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,58.9,900800000.0,1162010100.0,15292584.733606312
100,N,N,N,Y,N,N,N,1순위,해당지역,155,155.0,73.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,59.96,886400000.0,1162010100.0,14782055.359750962
100,N,N,N,Y,N,N,N,1순위,해당지역,0,67.0,63.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,59.98,906100000.0,1162010100.0,15105568.801300637
100,N,N,N,Y,N,N,N,1순위,해당지역,759,39.95,61.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,59.97,900800000.0,1162010100.0,15019710.32243355
100,N,N,N,Y,N,N,N,1순위,해당지역,0,47.9,62.0,0.2465333333333333,0.2182333333333333,0.0533666666666666,0.0540333333333333,0.3640666666666667,0.0627333333333333,0.0010333333333333,76.16,1115000000.0,1129013000.0,
100,N,N,N,Y,N,N,N,1순위,해당지역,775,387.5,69.0,0.2465333333333333,0.2182333333333333,0.0533666666666666,0.0540333333333333,0.3640666666666667,0.0627333333333333,0.0010333333333333,81.79,994000000.0,1129013000.0,
410,N,N,N,Y,N,N,N,1순위,해당지역,39,3.25,37.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,47.99,444000000.0,4136011200.0,9251067.649100939
410,N,N,N,Y,N,N,N,1순위,해당지역,28,1.87,34.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,47.99,444000000.0,4136011200.0,9251067.649100939
410,N,N,N,Y,N,N,N,1순위,해당지역,104,3.47,41.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,59.98,599000000.0,4136011200.0,9985802.384948501
410,N,N,N,Y,N,N,N,1순위,해당지역,56,2.43,33.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,59.75,597000000.0,4136011200.0,9990771.963371433
410,N,N,N,Y,N,N,N,1순위,해당지역,55,7.86,54.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,67.99,710000000.0,4136011200.0,10441852.327761719
400,N,N,N,N,N,N,N,1순위,해당지역,215,1.39,27.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,75.9981,508400000.0,2824510100.0,6689222.540699849
400,N,N,N,N,N,N,N,1순위,해당지역,38,1.46,29.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,84.8179,583400000.0,2824510100.0,6877846.698662074
400,N,N,N,N,N,N,N,1순위,해당지역,51,17.0,56.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,84.8081,612500000.0,2824510100.0,7221769.118782503
400,N,N,N,N,N,N,N,1순위,해당지역,110,2.2,31.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,59.9777,423300000.0,2824510100.0,7057204.698712131
400,N,N,N,N,N,N,N,1순위,해당지역,55,3.44,31.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,59.9712,436500000.0,2824510100.0,7278075.292431134
100,N,N,N,N,N,N,N,1순위,해당지역,224,22.4,53.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,49.913,599000000.0,1153010700.0,11999952.373852791
100,N,N,N,N,N,N,N,1순위,해당지역,614,27.91,53.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,59.927,766100000.0,1153010700.0,12782957.90257668
100,N,N,N,N,N,N,N,1순위,해당지역,366,19.26,49.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,59.611,771300000.0,1153010700.0,12937957.958133193
100,N,N,N,N,N,N,N,1순위,해당지역,457,20.77,50.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,84.787,998600000.0,1153010700.0,11776819.78734607
100,N,N,N,N,N,N,N,1순위,해당지역,220,9.57,42.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,84.614,993500000.0,1153010700.0,11740626.610896472
100,N,N,N,N,N,N,N,1순위,해당지역,50,4.55,40.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,84.879,998600000.0,1153010700.0,11764053.93356413
100,N,N,N,N,N,N,N,1순위,해당지역,49,24.5,50.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,84.73,1390000000.0,1153010700.0,16404122.179533014
410,N,N,N,N,N,N,N,1순위,해당지역,3,3.0,49.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,76.15,841090000.0,4121010400.0,11044365.300482217
410,N,N,N,N,N,N,N,1순위,해당지역,9,1.29,36.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,54.62,560400000.0,4121010400.0,10259169.331821047
410,N,N,N,N,N,N,N,1순위,해당지역,22,2.44,45.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,59.92,644740000.0,4121010400.0,10759204.652930262
410,N,N,N,N,N,N,N,1순위,해당지역,2,2.0,55.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,59.92,595720000.0,4121010400.0,9941113.865213307
410,N,N,N,N,N,N,N,1순위,해당지역,4,4.0,27.0,0.0497333333333333,0.0010333333333333,0.1696666666666666,0.0010333333333333,0.1294666666666666,0.4689,0.1802666666666667,84.9376,898040000.0,4146311300.0,10572195.969936794
100,N,N,N,N,N,N,N,1순위,해당지역,0,14.52,53.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,59.8166,1031080000.0,1159010200.0,17235917.4194867
100,N,N,N,N,N,N,N,1순위,해당지역,336,17.68,57.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,59.9425,1024800000.0,1159010200.0,17094945.93749059
100,N,N,N,N,N,N,N,1순위,해당지역,444,5.69,46.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,74.9953,1264760000.0,1159010200.0,16863085.412930638
100,N,N,N,N,N,N,N,1순위,해당지역,0,11.82,53.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,84.9198,1393930000.0,1159010200.0,16413226.091825502
100,N,N,N,N,N,N,N,1순위,해당지역,556,7.13,47.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,84.6246,1358460000.0,1159010200.0,16051340.881952759
100,N,N,N,N,N,N,N,1순위,해당지역,91,7.58,45.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,84.4744,1360210000.0,1159010200.0,16100599.916674167
100,N,N,N,N,N,N,N,1순위,해당지역,0,157.0,64.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,59.8109,964200000.0,1120012200.0,
100,N,N,N,N,N,N,N,1순위,해당지역,0,114.59,62.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,59.8279,959100000.0,1120012200.0,
100,N,N,N,N,N,N,N,1순위,해당지역,0,126.75,62.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,59.8788,969900000.0,1120012200.0,
100,N,N,N,N,N,N,N,1순위,해당지역,0,1036.0,69.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,84.8124,1341780000.0,1120012200.0,
100,N,N,N,Y,N,N,N,1순위,해당지역,649,30.9,55.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,52.98,746000000.0,1123011000.0,14079784.304933146
100,N,N,N,Y,N,N,N,1순위,해당지역,0,24.17,58.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,55.99,818000000.0,1123011000.0,14608750.844352528
100,N,N,N,Y,N,N,N,1순위,해당지역,0,63.47,64.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,59.95,888000000.0,1123011000.0,14811342.722653208
100,N,N,N,Y,N,N,N,1순위,해당지역,0,42.33,64.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,59.98,879000000.0,1123011000.0,14653884.064624025
100,N,N,N,Y,N,N,N,1순위,해당지역,268,134.0,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,59.95,870000000.0,1123011000.0,14511092.51414612
100,N,N,N,Y,N,N,N,1순위,해당지역,955,50.26,67.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,74.98,986000000.0,1123011000.0,13149172.482538024
100,N,N,N,Y,N,N,N,1순위,해당지역,311,62.2,68.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,74.99,976000000.0,1123011000.0,13014067.778793585
100,N,N,N,Y,N,N,N,1순위,해당지역,0,44.14,62.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,74.99,952000000.0,1123011000.0,12694025.10643727
100,N,N,N,Y,N,N,N,1순위,해당지역,0,110.93,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,84.97,1099000000.0,1123011000.0,12932975.800628137
100,N,N,N,Y,N,N,N,1순위,해당지역,0,63.94,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,84.99,1078000000.0,1123011000.0,12682844.261224054
100,N,N,N,Y,N,N,N,1순위,해당지역,583,194.33,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,84.97,1099000000.0,1123011000.0,12932975.800628137
100,N,N,N,N,N,N,N,1순위,해당지역,11,1.38,25.0,0.0613,0.0008666666666666,0.0630666666666666,0.0008666666666666,0.0008666666666666,0.0008666666666666,0.8720666666666667,22.1,286000000.0,1130510300.0,12940436.654499497
100,N,N,N,N,N,N,N,1순위,해당지역,11,1.38,20.0,0.0613,0.0008666666666666,0.0630666666666666,0.0008666666666666,0.0008666666666666,0.0008666666666666,0.8720666666666667,35.8001,464000000.0,1130510300.0,12960117.835146872
100,N,N,N,N,N,N,N,1순위,해당지역,35,4.38,48.0,0.0613,0.0008666666666666,0.0630666666666666,0.0008666666666666,0.0008666666666666,0.0008666666666666,0.8720666666666667,48.5913,634000000.0,1130510300.0,13046863.355672464
400,N,N,N,N,N,N,N,1순위,해당지역,6,1.2,46.0,0.0007333333333333,0.1209666666666666,0.1040666666666666,0.0036333333333333,0.1804333333333333,0.5035,0.0867,74.854,548000000.0,2817710300.0,7320507.944681584
410,N,N,N,Y,N,N,N,1순위,해당지역,136,1.43,29.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,49.348,677000000.0,4121010100.0,13717876.086137647
410,N,N,N,Y,N,N,N,1순위,해당지역,48,6.0,54.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,59.9811,899000000.0,4121010100.0,14987036.273909621
410,N,N,N,Y,N,N,N,1순위,해당지역,104,8.67,57.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,59.982,830000000.0,4121010100.0,13836466.28209352
410,N,N,N,Y,N,N,N,1순위,해당지역,61,3.39,41.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,75.466,1099000000.0,4121010100.0,14561831.198523456
410,N,N,N,Y,N,N,N,1순위,해당지역,6,1.2,37.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,75.466,1098000000.0,4121010100.0,14548580.198072923
410,N,N,N,Y,N,N,N,1순위,해당지역,88,3.67,36.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,84.941,1272000000.0,4121010100.0,14974082.067168493
410,N,N,N,Y,N,N,N,1순위,해당지역,10,2.0,49.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,84.915,1219000000.0,4121010100.0,14354513.705977399
100,N,N,N,Y,N,N,N,1순위,해당지역,0,244.04,69.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,74.92,1130000000.0,1121510500.0,15081254.211816337
100,N,N,N,Y,N,N,N,1순위,해당지역,0,112.31,69.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,84.86,1490000000.0,1121510500.0,17556830.642529327
100,N,N,N,Y,N,N,N,1순위,해당지역,0,75.3,69.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,84.73,1460000000.0,1121510500.0,17229704.27734593
100,N,N,N,Y,N,N,N,1순위,해당지역,923,115.38,67.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,84.86,1320000000.0,1121510500.0,15553531.090325698
100,N,N,N,Y,N,N,N,1순위,해당지역,660,82.5,68.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,84.86,1320000000.0,1121510500.0,15553531.090325698
410,N,N,Y,N,N,Y,N,1순위,해당지역,0,176.18,64.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,84.9339,509800000.0,4122012800.0,6001579.524484737
410,N,N,Y,N,N,Y,N,1순위,기타지역,0,249.18,68.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,84.9339,509800000.0,4122012800.0,6001579.524484737
410,N,N,Y,N,N,Y,N,1순위,해당지역,681,97.29,62.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,84.8687,506100000.0,4122012800.0,5962594.020065888
410,N,N,Y,N,N,Y,N,1순위,기타지역,357,128.18,62.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,84.8687,506100000.0,4122012800.0,5962594.020065888
410,N,N,Y,N,N,Y,N,1순위,해당지역,509,72.71,57.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,84.52,496100000.0,4122012800.0,5868881.442035546
410,N,N,Y,N,N,Y,N,1순위,기타지역,325,100.36,58.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,84.52,496100000.0,4122012800.0,5868881.442035546
100,N,N,N,N,N,N,N,1순위,해당지역,34,6.8,53.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,44.0651,755800000.0,1174010500.0,17150868.05397372
100,N,N,N,N,N,N,N,1순위,해당지역,12,3.0,37.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,44.2781,770200000.0,1174010500.0,17393575.988868885
100,N,N,N,N,N,N,N,1순위,해당지역,19,3.17,31.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,46.6786,820400000.0,1174010500.0,17574478.02816316
100,N,N,N,N,N,N,N,1순위,해당지역,17,5.67,41.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,46.6786,720200000.0,1174010500.0,15427884.085757004
100,N,N,N,N,N,N,N,1순위,해당지역,52,8.67,48.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,49.8697,780000000.0,1174010500.0,15639732.156138444
100,N,N,N,N,N,N,N,1순위,해당지역,37,7.4,40.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,49.8917,875400000.0,1174010500.0,17544976.98211066
100,N,N,N,N,N,N,N,1순위,해당지역,39,19.5,52.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,49.8917,762200000.0,1174010500.0,15276062.513371373
100,Y,Y,Y,Y,N,N,N,1순위,해당지역,0,524.64,71.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,84.2287,1631200000.0,1117012500.0,19364908.450532634
100,Y,Y,Y,Y,N,N,N,1순위,해당지역,0,284.27,69.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,84.2753,1633900000.0,1117012500.0,19386237.706725404
100,Y,Y,Y,Y,N,N,N,1순위,해당지역,770,51.33,64.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,105.7501,2042800000.0,1117012500.0,19315827.36089889
100,Y,Y,Y,Y,N,N,N,1순위,해당지역,486,27.0,63.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,105.6071,2070700000.0,1117012500.0,19606171.146842584
100,Y,Y,Y,Y,N,N,N,1순위,해당지역,421,42.1,66.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,122.8014,2529900000.0,1117012500.0,20600144.604354322
100,N,N,N,Y,N,N,N,1순위,해당지역,0,94.1,58.0,0.1981,0.4978333333333333,0.0015666666666666,0.0015666666666666,0.1564,0.1405,0.004,51.4261,728000000.0,1123010700.0,14155337.855467489
100,N,N,N,Y,N,N,N,1순위,해당지역,0,234.75,68.0,0.1981,0.4978333333333333,0.0015666666666666,0.0015666666666666,0.1564,0.1405,0.004,59.9753,828000000.0,1123010700.0,13804785.35377549
100,N,N,N,Y,N,N,N,1순위,해당지역,0,229.57,67.0,0.1981,0.4978333333333333,0.0015666666666666,0.0015666666666666,0.1564,0.1405,0.004,59.9314,847000000.0,1123010700.0,14131927.210942354
100,N,N,N,N,N,N,N,1순위,해당지역,158,31.6,64.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,66.9262,672000000.0,1174010600.0,10039563.363702055
100,N,N,N,N,N,N,N,1순위,해당지역,58,19.33,55.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,73.0597,703000000.0,1174010600.0,9620920.445785329
100,N,N,N,N,N,N,N,1순위,해당지역,41,41.0,59.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,76.6086,758000000.0,1174010600.0,9893103.121694956
100,N,N,N,N,N,N,N,1순위,해당지역,210,23.33,64.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,84.8282,873000000.0,1174010600.0,10290041.577677974
100,N,N,N,Y,N,N,N,1순위,해당지역,319,22.79,51.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,51.9836,658900000.0,1162010200.0,12674292.67028489
100,N,N,N,Y,N,N,N,1순위,해당지역,0,44.3,60.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,59.9854,752300000.0,1162010200.0,12540526.34675086
100,N,N,N,Y,N,N,N,1순위,해당지역,136,68.0,64.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,74.9266,853700000.0,1162010200.0,11392958.692361508
100,N,N,N,Y,N,N,N,1순위,해당지역,547,14.39,58.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,84.9843,1029500000.0,1162010200.0,12113143.509737426
100,N,N,N,Y,N,N,N,1순위,해당지역,192,8.73,52.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,84.9828,1012000000.0,1162010200.0,11907433.307241747
400,N,N,Y,N,N,Y,N,1순위,해당지역,0,46.7,53.0,0.28705,0.42695,0.1147,0.0007999999999999,0.14395,0.00085,0.02565,84.6407,498600000.0,2826012100.0,5890439.848624002
400,N,N,Y,N,N,Y,N,1순위,해당지역,329,14.3,38.0,0.28705,0.42695,0.1147,0.0007999999999999,0.14395,0.00085,0.02565,84.6346,483400000.0,2826012100.0,5711268.844998299
400,N,N,Y,N,N,Y,N,1순위,해당지역,499,17.82,42.0,0.28705,0.42695,0.1147,0.0007999999999999,0.14395,0.00085,0.02565,84.6771,491800000.0,2826012100.0,5807602.523034995
410,N,N,Y,N,N,Y,N,1순위,해당지역,0,164.15,68.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,74.9097,471600000.0,4148011700.0,6294946.265846289
410,N,N,Y,N,N,Y,N,1순위,기타지역,882,217.76,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,74.9097,471600000.0,4148011700.0,6294946.265846289
410,N,N,Y,N,N,Y,N,1순위,해당지역,979,61.19,61.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,74.9707,462300000.0,4148011700.0,6165775.398126386
410,N,N,Y,N,N,Y,N,1순위,기타지역,602,92.19,63.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,74.9707,462300000.0,4148011700.0,6165775.398126386
410,N,N,Y,N,N,Y,N,1순위,해당지역,0,493.5,74.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,84.9787,539800000.0,4148011700.0,6351546.4045477845
410,N,N,Y,N,N,Y,N,1순위,기타지역,0,657.43,74.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,84.9787,539800000.0,4148011700.0,6351546.4045477845
410,N,N,Y,N,N,Y,N,1순위,해당지역,0,116.88,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,84.9894,521300000.0,4148011700.0,6133072.473373067
410,N,N,Y,N,N,Y,N,1순위,기타지역,973,160.85,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,84.9894,521300000.0,4148011700.0,6133072.473373067
410,N,N,Y,N,N,Y,N,1순위,해당지역,842,84.2,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,84.9693,537900000.0,4148011700.0,6329888.117285899
