공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,공급세대수,순위,접수건수,경쟁률,최저당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,법정동코드,시세차익
66,N,N,N,N,N,1,1순위,3,3.0,30.0,0.0762,0.0008666666666666,0.1649,0.0008333333333333,0.241,0.5153666666666666,0.0008333333333333,4117110100.0,1199938926.9688978
128,N,N,N,N,N,1,1순위,5,5.0,30.0,0.0021666666666666,0.0467,0.2035333333333333,0.0021666666666666,0.6187333333333334,0.1245,0.0022,2818510600.0,838745812.6311082
59,N,N,N,Y,N,1,1순위,15,15.0,48.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,4119410300.0,299000000.0
59,N,N,N,Y,N,26,1순위,117,4.5,46.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,4119410300.0,553000000.0
59,N,N,N,Y,N,9,1순위,31,3.44,32.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,4119410300.0,553000000.0
59,N,N,N,Y,N,1,1순위,14,14.0,61.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,4119410300.0,649000000.0
59,N,N,N,Y,N,17,1순위,177,10.41,56.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,4119410300.0,729000000.0
59,N,N,N,Y,N,2,1순위,36,18.0,63.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,4119410300.0,729000000.0000001
59,N,N,N,Y,N,3,1순위,15,5.0,42.0,0.0344,0.0139999999999999,0.3442666666666666,0.0008,0.1602,0.4456333333333333,0.0008,4119410300.0,728999999.9999999
372,N,N,Y,N,N,55,1순위,0,134.96,64.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,2826011500.0,587643369.3491669
372,N,N,Y,N,N,12,1순위,708,118.0,66.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,2826011500.0,587643350.6540709
372,N,N,Y,N,N,42,1순위,0,83.71,62.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,2826011500.0,584743761.0781975
372,N,N,Y,N,N,20,1순위,763,76.3,60.0,0.1390666666666666,0.5435,0.0011,0.0011,0.2663333333333333,0.0369,0.0119333333333333,2826011500.0,578843249.9676249
101,N,N,N,Y,N,2,1순위,74,37.0,56.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,1162010100.0,879133218.1407562
101,N,N,N,Y,N,7,1순위,196,28.0,54.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,1162010100.0,900733240.8094118
101,N,N,N,Y,N,1,1순위,155,155.0,73.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,1162010100.0,886332039.3706677
101,N,N,N,Y,N,22,1순위,0,67.0,63.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,1162010100.0,906032016.7020122
101,N,N,N,Y,N,19,1순위,759,39.95,61.0,0.0534333333333333,0.1947333333333333,0.1299666666666666,0.0008999999999999,0.1273,0.3153999999999999,0.1781333333333333,1162010100.0,900732028.03634
87,N,N,N,Y,N,40,1순위,0,47.9,62.0,0.2465333333333333,0.2182333333333333,0.0533666666666666,0.0540333333333333,0.3640666666666667,0.0627333333333333,0.0010333333333333,1129013000.0,1115000000.0
87,N,N,N,Y,N,2,1순위,775,387.5,69.0,0.2465333333333333,0.2182333333333333,0.0533666666666666,0.0540333333333333,0.3640666666666667,0.0627333333333333,0.0010333333333333,1129013000.0,994000000.0
166,N,N,N,Y,N,12,1순위,39,3.25,37.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,4136011200.0,443958736.4803541
166,N,N,N,Y,N,15,1순위,28,1.87,34.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,4136011200.0,443958736.4803541
166,N,N,N,Y,N,30,1순위,104,3.47,41.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,4136011200.0,598948427.049211
166,N,N,N,Y,N,23,1순위,56,2.43,33.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,4136011200.0,596948624.8114431
166,N,N,N,Y,N,7,1순위,55,7.86,54.0,0.0015333333333333,0.4069666666666667,0.3534333333333333,0.0015333333333333,0.0014999999999999,0.2334999999999999,0.0014999999999999,4136011200.0,709941539.7645192
566,N,N,N,N,N,155,1순위,215,1.39,27.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,2824510100.0,508368203.57036114
566,N,N,N,N,N,26,1순위,38,1.46,29.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,2824510100.0,583364513.5024499
566,N,N,N,N,N,3,1순위,51,17.0,56.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,2824510100.0,612464517.6026183
777,N,N,N,N,N,50,1순위,110,2.2,31.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,2824510100.0,423274906.25794655
777,N,N,N,N,N,16,1순위,55,3.44,31.0,0.0285666666666666,0.4331,0.3469666666666667,0.0018666666666666,0.0018666666666666,0.1857666666666666,0.0018666666666666,2824510100.0,436474908.977446
190,N,N,N,N,N,10,1순위,224,22.4,53.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,1153010700.0,598953622.8361143
190,N,N,N,N,N,22,1순위,614,27.91,53.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,1153010700.0,766044318.2277126
190,N,N,N,N,N,19,1순위,366,19.26,49.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,1153010700.0,771244611.8422778
190,N,N,N,N,N,22,1순위,457,20.77,50.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,1153010700.0,998521219.3097113
190,N,N,N,N,N,23,1순위,220,9.57,42.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,1153010700.0,993421380.0543941
190,N,N,N,N,N,11,1순위,50,4.55,40.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,1153010700.0,998521133.8269899
190,N,N,N,N,N,2,1순위,49,24.5,50.0,0.2030999999999999,0.3118,0.0078,0.0059333333333333,0.4540333333333333,0.0008666666666666,0.0165333333333333,1153010700.0,1389921272.2718325
82,N,N,N,N,N,1,1순위,3,3.0,49.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,4121010400.0,841028417.6317209
33,N,N,N,N,N,7,1순위,9,1.29,36.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,4121010400.0,560355828.9040655
33,N,N,N,N,N,9,1순위,22,2.44,45.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,4121010400.0,644691542.8035812
33,N,N,N,N,N,1,1순위,2,2.0,55.0,0.0499333333333333,0.0012666666666666,0.1425666666666666,0.0012666666666666,0.5945999999999999,0.0012333333333333,0.2092666666666666,4121010400.0,595671542.8035814
171,N,N,N,N,N,1,1순위,4,4.0,27.0,0.0497333333333333,0.0010333333333333,0.1696666666666666,0.0010333333333333,0.1294666666666666,0.4689,0.1802666666666667,4146311300.0,897976952.4161035
771,N,N,N,N,N,116,1순위,0,14.52,53.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,1159010200.0,1030993977.9144683
771,N,N,N,N,N,19,1순위,336,17.68,57.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,1159010200.0,1024713796.8580297
771,N,N,N,N,N,78,1순위,444,5.69,46.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,1159010200.0,1264652149.468357
771,N,N,N,N,N,98,1순위,0,11.82,53.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,1159010200.0,1393807877.0726032
771,N,N,N,N,N,78,1순위,556,7.13,47.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,1159010200.0,1358338301.5988994
771,N,N,N,N,N,12,1순위,91,7.58,45.0,0.1723,0.0483666666666666,0.0606333333333333,0.0262333333333333,0.3591999999999999,0.0684333333333333,0.2648,1159010200.0,1360088517.6011002
108,N,N,N,N,N,13,1순위,0,157.0,64.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,1120012200.0,964200000.0
108,N,N,N,N,N,27,1순위,0,114.59,62.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,1120012200.0,959100000.0
108,N,N,N,N,N,16,1순위,0,126.75,62.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,1120012200.0,969900000.0
108,N,N,N,N,N,1,1순위,0,1036.0,69.0,0.1257666666666666,0.2608,0.1649,0.0796333333333333,0.1639666666666666,0.0353,0.1697,1120012200.0,1341780000.0
920,N,N,N,Y,N,21,1순위,649,30.9,55.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,745946972.475358
920,N,N,N,Y,N,88,1순위,0,24.17,58.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,817943959.7752981
920,N,N,N,Y,N,133,1순위,0,63.47,64.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,887939996.2230599
920,N,N,N,Y,N,55,1순위,0,42.33,64.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,878939966.196149
920,N,N,N,Y,N,2,1순위,268,134.0,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,869939996.2230599
920,N,N,N,Y,N,19,1순위,955,50.26,67.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,985924952.7407011
920,N,N,N,Y,N,5,1순위,311,62.2,68.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,975924942.7317308
920,N,N,N,Y,N,37,1순위,0,44.14,62.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,951924942.7317308
920,N,N,N,Y,N,70,1순위,0,110.93,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,1098914953.7793727
920,N,N,N,Y,N,18,1순위,0,63.94,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,1077914933.7614322
920,N,N,N,Y,N,3,1순위,583,194.33,69.0,0.0652666666666666,0.0929333333333333,0.0007333333333333,0.1930666666666666,0.6464666666666666,0.0007333333333333,0.0007333333333333,1123011000.0,1098914953.7793727
32,N,N,N,N,N,8,1순위,11,1.38,25.0,0.0613,0.0008666666666666,0.0630666666666666,0.0008666666666666,0.0008666666666666,0.0008666666666666,0.8720666666666667,1130510300.0,285983650.0644389
32,N,N,N,N,N,8,1순위,11,1.38,20.0,0.0613,0.0008666666666666,0.0630666666666666,0.0008666666666666,0.0008666666666666,0.0008666666666666,0.8720666666666667,1130510300.0,463973514.51004153
32,N,N,N,N,N,8,1순위,35,4.38,48.0,0.0613,0.0008666666666666,0.0630666666666666,0.0008666666666666,0.0008666666666666,0.0008666666666666,0.8720666666666667,1130510300.0,633964051.3744874
250,N,N,N,N,N,5,1순위,6,1.2,46.0,0.0007333333333333,0.1209666666666666,0.1040666666666666,0.0036333333333333,0.1804333333333333,0.5035,0.0867,2817710300.0,547969301.6911952
425,N,N,N,Y,N,95,1순위,136,1.43,29.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,4121010100.0,676949749.0987206
425,N,N,N,Y,N,8,1순위,48,6.0,54.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,4121010100.0,898938921.4490004
425,N,N,N,Y,N,12,1순위,104,8.67,57.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,4121010100.0,829938920.5325335
425,N,N,N,Y,N,18,1순위,61,3.39,41.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,4121010100.0,1098923153.227771
425,N,N,N,Y,N,5,1순위,6,1.2,37.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,4121010100.0,1097923153.227771
425,N,N,N,Y,N,24,1순위,88,3.67,36.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,4121010100.0,1271913504.867359
425,N,N,N,Y,N,5,1순위,10,2.0,49.0,0.1304,0.2846666666666667,0.055,0.2743666666666666,0.1066333333333333,0.1477,0.0012,4121010100.0,1218913531.343071
631,N,N,N,Y,N,45,1순위,0,244.04,69.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,1121510500.0,1129887565.54928
631,N,N,N,Y,N,98,1순위,0,112.31,69.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,1121510500.0,1489872648.3250387
631,N,N,N,Y,N,23,1순위,0,75.3,69.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,1121510500.0,1459872843.4195206
631,N,N,N,Y,N,8,1순위,923,115.38,67.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,1121510500.0,1319872648.3250387
631,N,N,N,Y,N,8,1순위,660,82.5,68.0,0.0361666666666666,0.1933333333333333,0.0009333333333333,0.2408,0.5269666666666667,0.0009333333333333,0.0009333333333333,1121510500.0,1319872648.3250387
282,N,N,Y,N,N,35,1순위,0,176.18,64.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,4122012800.0,509737555.17463416
282,N,N,Y,N,N,35,1순위,0,249.18,68.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,4122012800.0,509737555.17463416
282,N,N,Y,N,N,22,1순위,681,97.29,62.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,4122012800.0,506037603.1107658
282,N,N,Y,N,N,22,1순위,357,128.18,62.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,4122012800.0,506037603.1107658
282,N,N,Y,N,N,22,1순위,509,72.71,57.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,4122012800.0,496037859.4808443
282,N,N,Y,N,N,22,1순위,325,100.36,58.0,0.0007,0.2264666666666666,0.0007,0.0277666666666666,0.7109333333333333,0.0007,0.0327,4122012800.0,496037859.4808443
36,N,N,N,N,N,5,1순위,34,6.8,53.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,1174010500.0,755754715.8851573
36,N,N,N,N,N,4,1순위,12,3.0,37.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,1174010500.0,770154496.9927354
36,N,N,N,N,N,6,1순위,19,3.17,31.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,1174010500.0,820352030.085417
36,N,N,N,N,N,3,1순위,17,5.67,41.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,1174010500.0,720152030.0854169
36,N,N,N,N,N,6,1순위,52,8.67,48.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,1174010500.0,779948750.7069774
36,N,N,N,N,N,5,1순위,37,7.4,40.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,1174010500.0,875348728.0983704
36,N,N,N,N,N,2,1순위,39,19.5,52.0,0.3061333333333333,0.0010333333333333,0.0461,0.0010666666666666,0.2796,0.0010666666666666,0.3650666666666666,1174010500.0,762148728.0983706
90,Y,Y,Y,Y,N,11,1순위,0,524.64,71.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,1117012500.0,1631081064.4073782
90,Y,Y,Y,Y,N,11,1순위,0,284.27,69.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,1117012500.0,1633780998.6055954
90,Y,Y,Y,Y,N,15,1순위,770,51.33,64.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,1117012500.0,2042650674.9977937
90,Y,Y,Y,Y,N,18,1순위,486,27.0,63.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,1117012500.0,2070550876.9217196
90,Y,Y,Y,Y,N,10,1순위,421,42.1,66.0,0.3838333333333333,0.3246333333333333,0.0008333333333333,0.0770666666666666,0.2040333333333333,0.0008333333333333,0.0088,1117012500.0,2529726597.617157
173,N,N,N,Y,N,31,1순위,0,94.1,58.0,0.1981,0.4978333333333333,0.0015666666666666,0.0015666666666666,0.1564,0.1405,0.004,1123010700.0,727953820.0890566
173,N,N,N,Y,N,20,1순위,0,234.75,68.0,0.1981,0.4978333333333333,0.0015666666666666,0.0015666666666666,0.1564,0.1405,0.004,1123010700.0,827946143.0282911
173,N,N,N,Y,N,37,1순위,0,229.57,67.0,0.1981,0.4978333333333333,0.0015666666666666,0.0015666666666666,0.1564,0.1405,0.004,1123010700.0,846946182.4498706
34,N,N,N,N,N,5,1순위,158,31.6,64.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,1174010600.0,671909825.5917964
34,N,N,N,N,N,3,1순위,58,19.33,55.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,1174010600.0,702901561.4929425
34,N,N,N,N,N,1,1순위,41,41.0,59.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,1174010600.0,757896779.8086802
34,N,N,N,N,N,9,1순위,210,23.33,64.0,0.0588333333333333,0.4684999999999999,0.1337,0.0011666666666666,0.3354333333333333,0.0011333333333333,0.0011333333333333,1174010600.0,872885704.9595827
182,N,N,N,Y,N,14,1순위,319,22.79,51.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,1162010200.0,658855360.4550216
182,N,N,N,Y,N,23,1순위,0,44.3,60.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,1162010200.0,752248489.120389
182,N,N,N,Y,N,2,1순위,136,68.0,64.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,1162010200.0,853635658.7590936
182,N,N,N,Y,N,38,1순위,547,14.39,58.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,1162010200.0,1029427021.9745784
182,N,N,N,Y,N,22,1순위,192,8.73,52.0,0.1211333333333333,0.5331,0.2996333333333333,0.0323666666666666,0.0110333333333333,0.0014,0.0014,1162010200.0,1011927023.262664
555,N,N,Y,N,N,127,1순위,0,46.7,53.0,0.28705,0.42695,0.1147,0.0007999999999999,0.14395,0.00085,0.02565,2826012100.0,498570952.09542954
555,N,N,Y,N,N,46,1순위,329,14.3,38.0,0.28705,0.42695,0.1147,0.0007999999999999,0.14395,0.00085,0.02565,2826012100.0,483370954.1888931
555,N,N,Y,N,N,56,1순위,499,17.82,42.0,0.28705,0.42695,0.1147,0.0007999999999999,0.14395,0.00085,0.02565,2826012100.0,491770939.60328656
988,N,N,Y,N,N,42,1순위,0,164.15,68.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,471552536.29066575
988,N,N,Y,N,N,42,1순위,882,217.76,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,471552536.29066575
988,N,N,Y,N,N,53,1순위,979,61.19,61.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,462252497.6403138
988,N,N,Y,N,N,53,1순위,602,92.19,63.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,462252497.6403138
988,N,N,Y,N,N,14,1순위,0,493.5,74.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,539746156.4481448
988,N,N,Y,N,N,14,1순위,0,657.43,74.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,539746156.4481448
988,N,N,Y,N,N,55,1순위,0,116.88,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,521246149.6684929
988,N,N,Y,N,N,55,1순위,973,160.85,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,521246149.6684929
988,N,N,Y,N,N,34,1순위,842,84.2,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,537846162.4041008
988,N,N,Y,N,N,34,1순위,348,101.06,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,537846162.4041008
988,N,N,Y,N,N,5,1순위,110,55.0,69.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,494246149.668493
988,N,N,Y,N,N,5,1순위,50,122.0,68.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,494246149.668493
988,N,N,Y,N,N,2,1순위,89,89.0,68.0,0.1591333333333333,0.0128666666666666,0.0012333333333333,0.1606666666666666,0.6492333333333333,0.0155666666666666,0.0012333333333333,4148011700.0,560946157.588647
92,N,N,N,Y,N,11,1순위,889,80.82,62.0,0.1118333333333333,0.0127666666666666,0.0011333333333333,0.0299666666666666,0.7235333333333333,0.0696333333333333,0.0511,1141012000.0,882226452.7090229
92,N,N,N,Y,N,41,1순위,0,59.49,59.0,0.1118333333333333,0.0127666666666666,0.0011333333333333,0.0299666666666666,0.7235333333333333,0.0696333333333333,0.0511,1141012000.0,882726473.9697275
586,N,N,N,Y,N,112,1순위,323,2.88,34.0,0.0145,0.0008333333333333,0.0008333333333333,0.0317333333333333,0.7866666666666666,0.0307,0.1347,4143010700.0,563955178.1892501
586,N,N,N,Y,N,43,1순위,88,2.05,36.0,0.0145,0.0008333333333333,0.0008333333333333,0.0317333333333333,0.7866666666666666,0.0307,0.1347,4143010700.0,779946286.1203432
586,N,N,N,Y,N,72,1순위,99,1.38,30.0,0.0145,0.0008333333333333,0.0008333333333333,0.0317333333333333,0.7866666666666666,0.0307,0.1347,4143010700.0,770946231.9004109
586,N,N,N,Y,N,10,1순위,21,2.1,42.0,0.0145,0.0008333333333333,0.0008333333333333,0.0317333333333333,0.7866666666666666,0.0307,0.1347,4143010700.0,922932441.964281
586,N,N,N,Y,N,14,1순위,116,8.29,54.0,0.0145,0.0008333333333333,0.0008333333333333,0.0317333333333333,0.7866666666666666,0.0307,0.1347,4143010700.0,1078923595.0786512
50,N,N,N,N,N,1,1순위,3,3.0,44.0,0.0279999999999999,0.1376666666666667,0.0172333333333333,0.0007999999999999,0.5400666666666666,0.0911333333333333,0.1850666666666666,2817710100.0,266485800.64722604
38,N,N,N,N,N,2,1순위,4,2.0,25.0,0.1140333333333333,0.2546333333333333,0.0009333333333333,0.0009,0.2978333333333333,0.0009,0.3307333333333333,4139013100.0,589964532.3529892
235,N,N,N,Y,N,20,1순위,0,148.8,69.0,0.0747333333333333,0.3196,0.1463,0.0013,0.4026666666666667,0.0541,0.0013,1138010900.0,679761707.5277897
235,N,N,N,Y,N,1,1순위,358,358.0,69.0,0.0747333333333333,0.3196,0.1463,0.0013,0.4026666666666667,0.0541,0.0013,1138010900.0,715561707.5277897
235,N,N,N,Y,N,10,1순위,337,33.7,62.0,0.0747333333333333,0.3196,0.1463,0.0013,0.4026666666666667,0.0541,0.0013,1138010900.0,788250954.7308575
235,N,N,N,Y,N,24,1순위,915,38.13,65.0,0.0747333333333333,0.3196,0.1463,0.0013,0.4026666666666667,0.0541,0.0013,1138010900.0,884945737.9641749
235,N,N,N,Y,N,31,1순위,832,26.84,58.0,0.0747333333333333,0.3196,0.1463,0.0013,0.4026666666666667,0.0541,0.0013,1138010900.0,864245750.7347176
235,N,N,N,Y,N,29,1순위,870,30.0,64.0,0.0747333333333333,0.3196,0.1463,0.0013,0.4026666666666667,0.0541,0.0013,1138010900.0,865945731.5789036
