공급지역코드,공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,법정동코드,시세차익
410,280,N,Y,Y,N,N,Y,N,19,1순위,기타지역,11,4.0,40.0,0.0014,0.0014,0.0014,0.0014,0.1903333333333333,0.0761666666666666,0.7279666666666667,4122025924.0,297478030.93483514
410,280,N,Y,Y,N,N,Y,N,21,1순위,해당지역,10,1.67,33.0,0.0014,0.0014,0.0014,0.0014,0.1903333333333333,0.0761666666666666,0.7279666666666667,4122025924.0,338875868.9039994
410,280,N,Y,Y,N,N,Y,N,21,1순위,기타지역,9,1.91,30.0,0.0014,0.0014,0.0014,0.0014,0.1903333333333333,0.0761666666666666,0.7279666666666667,4122025924.0,338875868.9039994
410,280,N,Y,Y,N,N,Y,N,25,1순위,기타지역,5,1.17,23.0,0.0014,0.0014,0.0014,0.0014,0.1903333333333333,0.0761666666666666,0.7279666666666667,4122025924.0,592962965.7828329
410,280,N,Y,Y,N,N,Y,N,2,1순위,해당지역,4,4.0,18.0,0.0014,0.0014,0.0014,0.0014,0.1903333333333333,0.0761666666666666,0.7279666666666667,4122025924.0,892956965.7793586
100,89,Y,Y,N,N,N,N,N,8,1순위,해당지역,62,7.75,44.0,0.1945333333333333,0.1505333333333333,0.2072666666666666,0.0010333333333333,0.3789333333333333,0.0586666666666666,0.0090666666666666,1132010700.0,807144752.1743407
100,89,Y,Y,N,N,N,N,N,6,1순위,해당지역,34,5.67,32.0,0.1945333333333333,0.1505333333333333,0.2072666666666666,0.0010333333333333,0.3789333333333333,0.0586666666666666,0.0090666666666666,1132010700.0,793745428.1035585
100,89,Y,Y,N,N,N,N,N,17,1순위,해당지역,106,6.24,38.0,0.1945333333333333,0.1505333333333333,0.2072666666666666,0.0010333333333333,0.3789333333333333,0.0586666666666666,0.0090666666666666,1132010700.0,794045465.6551818
100,89,Y,Y,N,N,N,N,N,8,1순위,해당지역,84,10.5,50.0,0.1945333333333333,0.1505333333333333,0.2072666666666666,0.0010333333333333,0.3789333333333333,0.0586666666666666,0.0090666666666666,1132010700.0,811743860.3232893
100,89,Y,Y,N,N,N,N,N,2,1순위,해당지역,12,6.0,35.0,0.1945333333333333,0.1505333333333333,0.2072666666666666,0.0010333333333333,0.3789333333333333,0.0586666666666666,0.0090666666666666,1132010700.0,1735844988.7659893
410,192,N,Y,N,N,N,N,N,4,1순위,해당지역,5,1.25,47.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,435978809.53474605
410,192,N,Y,N,N,N,N,N,23,1순위,해당지역,98,4.26,45.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,435978780.4108745
410,192,N,Y,N,N,N,N,N,4,1순위,해당지역,10,2.5,35.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,439978780.4108745
410,192,N,Y,N,N,N,N,N,8,1순위,해당지역,19,2.38,43.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,480976896.31224763
410,192,N,Y,N,N,N,N,N,6,1순위,해당지역,14,2.33,41.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,559973161.2022599
410,192,N,Y,N,N,N,N,N,6,1순위,해당지역,40,6.67,53.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,586971495.0903267
410,192,N,Y,N,N,N,N,N,1,1순위,해당지역,4,4.0,36.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,581971495.0903267
410,192,N,Y,N,N,N,N,N,4,1순위,해당지역,47,11.75,59.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,617970002.6246119
410,192,N,Y,N,N,N,N,N,1,1순위,해당지역,17,17.0,57.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,654969944.5891935
410,192,N,Y,N,N,N,N,N,1,1순위,해당지역,30,30.0,66.0,0.0018,0.1177333333333333,0.0017666666666666,0.0017666666666666,0.0018,0.3598333333333333,0.5152,4136010300.0,660970101.4617604
410,536,N,Y,N,N,N,N,N,57,1순위,해당지역,720,12.63,52.0,0.0021333333333333,0.4632666666666666,0.0689999999999999,0.0021,0.0021,0.1682,0.2930999999999999,4115011300.0,352961888.6153532
410,536,N,Y,N,N,N,N,N,14,1순위,해당지역,151,10.79,44.0,0.0021333333333333,0.4632666666666666,0.0689999999999999,0.0021,0.0021,0.1682,0.2930999999999999,4115011300.0,348961869.8474356
410,536,N,Y,N,N,N,N,N,133,1순위,해당지역,0,13.38,52.0,0.0021333333333333,0.4632666666666666,0.0689999999999999,0.0021,0.0021,0.1682,0.2930999999999999,4115011300.0,498946880.53725606
410,536,N,Y,N,N,N,N,N,23,1순위,해당지역,237,10.3,49.0,0.0021333333333333,0.4632666666666666,0.0689999999999999,0.0021,0.0021,0.1682,0.2930999999999999,4115011300.0,500946968.1208714
410,536,N,Y,N,N,N,N,N,37,1순위,해당지역,296,8.0,44.0,0.0021333333333333,0.4632666666666666,0.0689999999999999,0.0021,0.0021,0.1682,0.2930999999999999,4115011300.0,498946918.0730912
410,320,N,Y,N,Y,N,N,N,2,1순위,해당지역,7,3.5,47.0,0.0701333333333333,0.0268666666666666,0.0996,0.0009333333333333,0.4684,0.1521333333333333,0.182,4125010300.0,326685665.50213647
410,489,N,Y,Y,N,N,Y,N,28,1순위,해당지역,942,117.75,57.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,519056792.4799545
410,489,N,Y,Y,N,N,Y,N,28,1순위,기타지역,822,188.57,57.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,519056792.4799545
410,489,N,Y,Y,N,N,Y,N,34,1순위,해당지역,446,44.6,56.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,498186767.81211865
410,489,N,Y,Y,N,N,Y,N,34,1순위,기타지역,530,83.41,56.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,498186767.81211865
410,489,N,Y,Y,N,N,Y,N,72,1순위,해당지역,0,45.77,54.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,480826901.73049337
410,489,N,Y,Y,N,N,Y,N,72,1순위,기타지역,0,87.92,56.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,480826901.73049337
410,489,N,Y,Y,N,N,Y,N,56,1순위,해당지역,558,32.82,51.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,657810630.9277009
410,489,N,Y,Y,N,N,Y,N,56,1순위,기타지역,731,87.32,61.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,657810630.9277009
410,489,N,Y,Y,N,N,Y,N,62,1순위,해당지역,496,26.11,53.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,603169618.8343705
410,489,N,Y,Y,N,N,Y,N,62,1순위,기타지역,776,74.19,54.0,0.4652,0.0566333333333333,0.2245,0.0369333333333333,0.1945666666666666,0.0008666666666666,0.0212666666666666,4148010900.0,603169618.8343705
400,462,Y,Y,Y,N,N,Y,N,191,1순위,해당지역,0,66.52,60.0,0.4373,0.1811666666666666,0.0501,0.1443333333333333,0.0009666666666666,0.1852,0.0009666666666666,2826012100.0,537960759.7444803
400,462,Y,Y,Y,N,N,Y,N,127,1순위,해당지역,0,24.91,49.0,0.4373,0.1811666666666666,0.0501,0.1443333333333333,0.0009666666666666,0.1852,0.0009666666666666,2826012100.0,533960918.78730226
400,462,Y,Y,Y,N,N,Y,N,78,1순위,해당지역,0,31.64,56.0,0.4373,0.1811666666666666,0.0501,0.1443333333333333,0.0009666666666666,0.1852,0.0009666666666666,2826012100.0,539960663.0009924
400,462,Y,Y,Y,N,N,Y,N,2,1순위,해당지역,117,117.0,62.0,0.4373,0.1811666666666666,0.0501,0.1443333333333333,0.0009666666666666,0.1852,0.0009666666666666,2826012100.0,474960723.52485466
400,462,Y,Y,Y,N,N,Y,N,5,1순위,해당지역,251,83.67,67.0,0.4373,0.1811666666666666,0.0501,0.1443333333333333,0.0009666666666666,0.1852,0.0009666666666666,2826012100.0,853950604.874105
410,880,N,N,N,N,N,N,N,6,1순위,해당지역,155,25.83,57.0,0.1272333333333333,0.0008666666666666,0.3355333333333333,0.0868666666666666,0.1001666666666666,0.3485333333333333,0.0008666666666666,4150032026.0,486976407.4115732
100,35,Y,Y,N,Y,N,N,N,3,1순위,해당지역,153,51.0,57.0,0.2046666666666666,0.0805333333333333,0.1238666666666666,0.1736,0.3187333333333333,0.0577,0.0409,1162010100.0,635942910.9155389
100,35,Y,Y,N,Y,N,N,N,11,1순위,해당지역,760,69.09,62.0,0.2046666666666666,0.0805333333333333,0.1238666666666666,0.1736,0.3187333333333333,0.0577,0.0409,1162010100.0,739937900.547966
100,35,Y,Y,N,Y,N,N,N,2,1순위,해당지역,103,51.5,55.0,0.2046666666666666,0.0805333333333333,0.1238666666666666,0.1736,0.3187333333333333,0.0577,0.0409,1162010100.0,728937900.5479659
100,35,Y,Y,N,Y,N,N,N,2,1순위,해당지역,191,95.5,60.0,0.2046666666666666,0.0805333333333333,0.1238666666666666,0.1736,0.3187333333333333,0.0577,0.0409,1162010100.0,728937900.5479659
410,687,Y,Y,N,Y,N,N,N,82,1순위,해당지역,278,3.39,29.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,534264630.83436185
410,687,Y,Y,N,Y,N,N,N,148,1순위,해당지역,0,7.36,45.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,762849351.8283117
410,687,Y,Y,N,Y,N,N,N,30,1순위,해당지역,193,6.43,44.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,757849385.6501291
410,687,Y,Y,N,Y,N,N,N,23,1순위,해당지역,165,7.17,47.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,757849292.640131
410,687,Y,Y,N,Y,N,N,N,10,1순위,해당지역,184,18.4,63.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,773949385.6501291
410,687,Y,Y,N,Y,N,N,N,18,1순위,해당지역,126,7.0,45.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,757849318.0064942
410,687,Y,Y,N,Y,N,N,N,15,1순위,해당지역,447,29.8,56.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,939628204.7369273
410,687,Y,Y,N,Y,N,N,N,3,1순위,해당지역,81,27.0,53.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,951828323.1132884
410,687,Y,Y,N,Y,N,N,N,2,1순위,해당지역,501,250.5,64.0,0.0188666666666666,0.1897333333333333,0.0585333333333333,0.0014666666666666,0.0014666666666666,0.2449333333333333,0.4850666666666667,4117110100.0,1083215716.0308197
410,72,Y,Y,N,N,N,N,N,5,1순위,해당지역,17,3.4,31.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,294190428.16973674
410,72,Y,Y,N,N,N,N,N,5,1순위,해당지역,26,5.2,28.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,299389642.5265534
410,72,Y,Y,N,N,N,N,N,6,1순위,해당지역,40,6.67,32.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,449086209.40530556
410,72,Y,Y,N,N,N,N,N,4,1순위,해당지역,22,5.5,21.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,446786116.4297809
410,72,Y,Y,N,N,N,N,N,1,1순위,해당지역,11,11.0,51.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,509985660.8497101
410,72,Y,Y,N,N,N,N,N,4,1순위,해당지역,25,6.25,31.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,448585793.3398327
410,72,Y,Y,N,N,N,N,N,6,1순위,해당지역,71,11.83,40.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,462184461.465442
410,72,Y,Y,N,N,N,N,N,1,1순위,해당지역,88,88.0,58.0,0.0036,0.0035666666666666,0.0035666666666666,0.0035666666666666,0.1327333333333333,0.0036,0.8493,4111113700.0,589982341.62348
400,348,Y,Y,N,N,N,N,N,13,1순위,해당지역,77,5.92,32.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,496972209.76780057
400,348,Y,Y,N,N,N,N,N,10,1순위,해당지역,45,4.5,27.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,497572230.982556
400,348,Y,Y,N,N,N,N,N,10,1순위,해당지역,71,7.1,29.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,501072259.87851584
400,348,Y,Y,N,N,N,N,N,59,1순위,해당지역,364,6.17,31.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,507471492.85537827
400,348,Y,Y,N,N,N,N,N,40,1순위,해당지역,748,18.7,43.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,574769173.4973835
400,348,Y,Y,N,N,N,N,N,21,1순위,해당지역,119,5.67,25.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,557569006.3397421
400,348,Y,Y,N,N,N,N,N,21,1순위,해당지역,100,4.76,27.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,551969173.4973835
400,348,Y,Y,N,N,N,N,N,8,1순위,해당지역,211,26.38,48.0,0.1042666666666666,0.1558333333333333,0.1974,0.0013666666666666,0.1480666666666666,0.3917666666666666,0.0013666666666666,2818510100.0,580469173.4973835
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,5,5.0,47.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,209987219.8066474
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,2,2.0,23.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,269984016.3505126
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,23,23.0,52.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,289982208.0064083
100,216,Y,Y,N,Y,N,N,N,4,1순위,해당지역,50,12.5,50.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,329981721.14189965
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,23,23.0,47.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,778861158.5823947
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,15,15.0,53.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,771861158.5823947
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,9,9.0,35.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,806559610.2464045
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,52,52.0,57.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,879058909.2656249
100,216,Y,Y,N,Y,N,N,N,2,1순위,해당지역,41,20.5,56.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,924858911.1149976
100,216,Y,Y,N,Y,N,N,N,1,1순위,해당지역,9,9.0,44.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,909054720.5732642
100,216,Y,Y,N,Y,N,N,N,2,1순위,해당지역,11,5.5,35.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,1029347842.687393
100,216,Y,Y,N,Y,N,N,N,74,1순위,해당지역,110,1.49,20.0,0.0015333333333333,0.0014999999999999,0.0015333333333333,0.2889,0.6130333333333333,0.0014999999999999,0.0920666666666666,1130510300.0,1147746455.9317877
100,101,Y,Y,N,N,N,N,N,4,1순위,해당지역,71,17.75,40.0,0.0011333333333333,0.2439666666666666,0.1995333333333333,0.0315666666666666,0.2205333333333333,0.3022666666666666,0.0011333333333333,1153010700.0,497463813.98105365
100,101,Y,Y,N,N,N,N,N,6,1순위,해당지역,224,37.33,54.0,0.0011333333333333,0.2439666666666666,0.1995333333333333,0.0315666666666666,0.2205333333333333,0.3022666666666666,0.0011333333333333,1153010700.0,597459247.3390641
100,101,Y,Y,N,N,N,N,N,6,1순위,해당지역,193,32.17,52.0,0.0011333333333333,0.2439666666666666,0.1995333333333333,0.0315666666666666,0.2205333333333333,0.3022666666666666,0.0011333333333333,1153010700.0,827445304.8382837
100,101,Y,Y,N,N,N,N,N,17,1순위,해당지역,308,18.12,49.0,0.0011333333333333,0.2439666666666666,0.1995333333333333,0.0315666666666666,0.2205333333333333,0.3022666666666666,0.0011333333333333,1153010700.0,827444534.8344085
100,101,Y,Y,N,N,N,N,N,15,1순위,해당지역,266,17.73,45.0,0.0011333333333333,0.2439666666666666,0.1995333333333333,0.0315666666666666,0.2205333333333333,0.3022666666666666,0.0011333333333333,1153010700.0,827444517.0714931
410,250,Y,Y,N,Y,N,N,N,37,1순위,해당지역,380,10.27,58.0,0.001,0.1417333333333333,0.1024333333333333,0.0314333333333333,0.5431,0.1794333333333333,0.001,4131010500.0,606946010.1740035
410,250,Y,Y,N,Y,N,N,N,12,1순위,해당지역,133,11.08,60.0,0.001,0.1417333333333333,0.1024333333333333,0.0314333333333333,0.5431,0.1794333333333333,0.001,4131010500.0,609945910.6952621
410,250,Y,Y,N,Y,N,N,N,6,1순위,해당지역,85,14.17,52.0,0.001,0.1417333333333333,0.1024333333333333,0.0314333333333333,0.5431,0.1794333333333333,0.001,4131010500.0,603945901.6517401
410,250,Y,Y,N,Y,N,N,N,52,1순위,해당지역,595,11.44,57.0,0.001,0.1417333333333333,0.1024333333333333,0.0314333333333333,0.5431,0.1794333333333333,0.001,4131010500.0,734932462.9781337
410,250,Y,Y,N,Y,N,N,N,11,1순위,해당지역,147,13.36,64.0,0.001,0.1417333333333333,0.1024333333333333,0.0314333333333333,0.5431,0.1794333333333333,0.001,4131010500.0,735932472.0216556
410,250,Y,Y,N,Y,N,N,N,14,1순위,해당지역,627,44.79,64.0,0.001,0.1417333333333333,0.1024333333333333,0.0314333333333333,0.5431,0.1794333333333333,0.001,4131010500.0,799923274.75984
100,106,Y,Y,Y,Y,N,N,N,31,1순위,해당지역,0,65.06,59.0,0.1574333333333333,0.5115666666666666,0.0013,0.0585999999999999,0.1402666666666666,0.0337666666666666,0.0971333333333333,1156010300.0,549189676.3115424
100,106,Y,Y,Y,Y,N,N,N,6,1순위,해당지역,0,238.33,69.0,0.1574333333333333,0.5115666666666666,0.0013,0.0585999999999999,0.1402666666666666,0.0337666666666666,0.0971333333333333,1156010300.0,633327930.0608726
100,106,Y,Y,Y,Y,N,N,N,20,1순위,해당지역,0,396.9,69.0,0.1574333333333333,0.5115666666666666,0.0013,0.0585999999999999,0.1402666666666666,0.0337666666666666,0.0971333333333333,1156010300.0,670901846.8713874
410,127,N,Y,N,N,N,N,N,23,1순위,해당지역,80,3.48,24.0,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,361884062.0406893
410,127,N,Y,N,N,N,N,N,5,1순위,해당지역,20,4.0,32.0,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,375482748.24236315
410,127,N,Y,N,N,N,N,N,5,1순위,해당지역,10,2.0,13.0,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,381982778.137048
410,127,N,Y,N,N,N,N,N,4,1순위,해당지역,102,25.5,47.0,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,472677430.496091
410,127,N,Y,N,N,N,N,N,3,1순위,해당지역,17,5.67,29.0,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,470877427.7856396
410,812,N,Y,N,N,N,N,N,251,1순위,해당지역,0,4.06,23.0,0.0215,0.2680666666666667,0.0322333333333333,0.001,0.2459333333333333,0.0998,0.3316,4122011900.0,535276865.51436776
410,812,N,Y,N,N,N,N,N,37,1순위,해당지역,83,2.24,15.0,0.0215,0.2680666666666667,0.0322333333333333,0.001,0.2459333333333333,0.0998,0.3316,4122011900.0,533197214.34858525
410,653,N,Y,N,N,N,N,N,128,1순위,해당지역,310,2.42,19.0,0.0014333333333333,0.1504666666666666,0.0576666666666666,0.0014333333333333,0.0014,0.7861666666666666,0.0014333333333333,4161010500.0,388973678.3002565
410,653,N,Y,N,N,N,N,N,125,1순위,해당지역,493,3.94,21.0,0.0014333333333333,0.1504666666666666,0.0576666666666666,0.0014333333333333,0.0014,0.7861666666666666,0.0014333333333333,4161010500.0,542962807.0831842
410,29,Y,Y,N,Y,N,N,N,17,1순위,해당지역,539,31.71,52.0,0.0014666666666666,0.0014,0.0888666666666666,0.0014,0.3279666666666667,0.0014333333333333,0.5774,4117110100.0,1001864091.4644986
410,29,Y,Y,N,Y,N,N,N,3,1순위,해당지역,80,26.67,59.0,0.0014666666666666,0.0014,0.0888666666666666,0.0014,0.3279666666666667,0.0014333333333333,0.5774,4117110100.0,994474246.6267897
410,29,Y,Y,N,Y,N,N,N,9,1순위,해당지역,81,9.0,53.0,0.0014666666666666,0.0014,0.0888666666666666,0.0014,0.3279666666666667,0.0014333333333333,0.5774,4117110100.0,996584246.6267896
100,327,Y,Y,N,Y,N,N,N,4,1순위,해당지역,200,50.0,54.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,450962821.23702765
100,327,Y,Y,N,Y,N,N,N,5,1순위,해당지역,357,71.4,57.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,497958946.93087953
100,327,Y,Y,N,Y,N,N,N,4,1순위,해당지역,419,104.75,61.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,598950415.6439804
100,327,Y,Y,N,Y,N,N,N,3,1순위,해당지역,217,72.33,60.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,598950415.6439804
100,327,Y,Y,N,Y,N,N,N,9,1순위,해당지역,0,241.56,66.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,764942717.7517495
100,327,Y,Y,N,Y,N,N,N,1,1순위,해당지역,199,199.0,65.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,754943034.1074104
100,327,Y,Y,N,Y,N,N,N,2,1순위,해당지역,332,166.0,63.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,749942854.5335449
100,327,Y,Y,N,Y,N,N,N,2,1순위,해당지역,267,133.5,66.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,754942732.5570416
100,327,Y,Y,N,Y,N,N,N,48,1순위,해당지역,0,21.92,58.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,995918845.5077282
100,327,Y,Y,N,Y,N,N,N,87,1순위,해당지역,0,18.25,57.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1003918938.2557195
100,327,Y,Y,N,Y,N,N,N,68,1순위,해당지역,0,16.03,58.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1030918849.3284489
100,327,Y,Y,N,Y,N,N,N,62,1순위,해당지역,0,36.48,56.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1342892150.2288163
410,897,N,Y,Y,N,N,Y,N,132,1순위,해당지역,0,25.78,57.0,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,431471979.48868036
410,897,N,Y,Y,N,N,Y,N,132,1순위,기타지역,819,79.09,60.0,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,431471979.48868036
410,897,N,Y,Y,N,N,Y,N,47,1순위,해당지역,195,13.93,54.0,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,415972004.6008346
