공급지역코드,공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,공급세대수,순위,거주지역,접수건수,경쟁률,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,법정동코드,시세차익
410,64,N,N,N,N,N,N,N,1.0,2순위,기타지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,934973252.6455026
410,64,N,N,N,N,N,N,N,1.0,1순위,해당지역,1.0,1.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,991312265.6084656
410,64,N,N,N,N,N,N,N,1.0,1순위,기타지역,1.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,991312265.6084656
410,64,N,N,N,N,N,N,N,1.0,2순위,해당지역,3.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,991312265.6084656
410,64,N,N,N,N,N,N,N,1.0,2순위,기타지역,3.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,991312265.6084656
410,64,N,N,N,N,N,N,N,1.0,1순위,해당지역,1.0,1.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1063281126.7195767
410,64,N,N,N,N,N,N,N,1.0,1순위,기타지역,1.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1063281126.7195767
410,64,N,N,N,N,N,N,N,1.0,2순위,해당지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1063281126.7195767
410,64,N,N,N,N,N,N,N,1.0,2순위,기타지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1063281126.7195767
410,64,N,N,N,N,N,N,N,1.0,1순위,해당지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1105979349.4708993
410,64,N,N,N,N,N,N,N,1.0,1순위,기타지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1105979349.4708993
410,64,N,N,N,N,N,N,N,1.0,2순위,해당지역,1.0,1.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1105979349.4708993
410,64,N,N,N,N,N,N,N,1.0,2순위,기타지역,1.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1105979349.4708993
410,64,N,N,N,N,N,N,N,4.0,1순위,해당지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1137748574.3386245
410,64,N,N,N,N,N,N,N,4.0,1순위,기타지역,2.0,0.5,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1137748574.3386245
410,64,N,N,N,N,N,N,N,4.0,2순위,해당지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1137748574.3386245
410,64,N,N,N,N,N,N,N,4.0,2순위,기타지역,0.0,0.0,0.0614333333333333,0.0013,0.0563333333333333,0.0452333333333333,0.1750666666666666,0.3638999999999999,0.2967666666666667,4111113400.0,1137748574.3386245
410,45,N,N,N,N,N,N,N,10.0,1순위,해당지역,10.0,1.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541954556.5144281
410,45,N,N,N,N,N,N,N,10.0,1순위,기타지역,36.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541954556.5144281
410,45,N,N,N,N,N,N,N,10.0,2순위,해당지역,19.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541954556.5144281
410,45,N,N,N,N,N,N,N,10.0,2순위,기타지역,86.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541954556.5144281
410,45,N,N,N,N,N,N,N,6.0,1순위,해당지역,9.0,1.5,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541953798.0696064
410,45,N,N,N,N,N,N,N,6.0,1순위,기타지역,29.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541953798.0696064
410,45,N,N,N,N,N,N,N,6.0,2순위,해당지역,0.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541953798.0696064
410,45,N,N,N,N,N,N,N,6.0,2순위,기타지역,0.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541953798.0696064
410,45,N,N,N,N,N,N,N,8.0,1순위,해당지역,17.0,2.13,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541952929.0182481
410,45,N,N,N,N,N,N,N,8.0,1순위,기타지역,84.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541952929.0182481
410,45,N,N,N,N,N,N,N,8.0,2순위,해당지역,0.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541952929.0182481
410,45,N,N,N,N,N,N,N,8.0,2순위,기타지역,0.0,0.0,0.11585,0.0032,0.11405,0.0309,0.40645,0.0032,0.3263,4145010800.0,541952929.0182481
100,292,Y,Y,Y,Y,N,N,N,5.0,1순위,해당지역,6820.0,1364.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707144937.21116
100,292,Y,Y,Y,Y,N,N,N,5.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707144937.21116
100,292,Y,Y,Y,Y,N,N,N,5.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707144937.21116
100,292,Y,Y,Y,Y,N,N,N,5.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707144937.21116
100,292,Y,Y,Y,Y,N,N,N,16.0,1순위,해당지역,25678.0,1604.88,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1745844865.5345879
100,292,Y,Y,Y,Y,N,N,N,16.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1745844865.5345879
100,292,Y,Y,Y,Y,N,N,N,16.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1745844865.5345879
100,292,Y,Y,Y,Y,N,N,N,16.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1745844865.5345879
100,292,Y,Y,Y,Y,N,N,N,2.0,1순위,해당지역,3104.0,1552.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707744891.1333635
100,292,Y,Y,Y,Y,N,N,N,2.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707744891.1333635
100,292,Y,Y,Y,Y,N,N,N,2.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707744891.1333635
100,292,Y,Y,Y,Y,N,N,N,2.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,1707744891.1333635
100,292,Y,Y,Y,Y,N,N,N,55.0,1순위,해당지역,38471.0,699.47,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2332738511.1540895
100,292,Y,Y,Y,Y,N,N,N,55.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2332738511.1540895
100,292,Y,Y,Y,Y,N,N,N,55.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2332738511.1540895
100,292,Y,Y,Y,Y,N,N,N,55.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2332738511.1540895
100,292,Y,Y,Y,Y,N,N,N,30.0,1순위,해당지역,8535.0,284.5,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2286338171.1170177
100,292,Y,Y,Y,Y,N,N,N,30.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2286338171.1170177
100,292,Y,Y,Y,Y,N,N,N,30.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2286338171.1170177
100,292,Y,Y,Y,Y,N,N,N,30.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2286338171.1170177
100,292,Y,Y,Y,Y,N,N,N,16.0,1순위,해당지역,2877.0,179.81,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2264738520.113661
100,292,Y,Y,Y,Y,N,N,N,16.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2264738520.113661
100,292,Y,Y,Y,Y,N,N,N,16.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2264738520.113661
100,292,Y,Y,Y,Y,N,N,N,16.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2264738520.113661
100,292,Y,Y,Y,Y,N,N,N,16.0,1순위,해당지역,3294.0,205.88,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2261238442.0373945
100,292,Y,Y,Y,Y,N,N,N,16.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2261238442.0373945
100,292,Y,Y,Y,Y,N,N,N,16.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2261238442.0373945
100,292,Y,Y,Y,Y,N,N,N,16.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2261238442.0373945
100,292,Y,Y,Y,Y,N,N,N,5.0,1순위,해당지역,1168.0,233.6,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2860540767.3484755
100,292,Y,Y,Y,Y,N,N,N,5.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2860540767.3484755
100,292,Y,Y,Y,Y,N,N,N,5.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2860540767.3484755
100,292,Y,Y,Y,Y,N,N,N,5.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2860540767.3484755
100,292,Y,Y,Y,Y,N,N,N,14.0,1순위,해당지역,2582.0,184.43,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2975439663.6145926
100,292,Y,Y,Y,Y,N,N,N,14.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2975439663.6145926
100,292,Y,Y,Y,Y,N,N,N,14.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2975439663.6145926
100,292,Y,Y,Y,Y,N,N,N,14.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,2975439663.6145926
100,292,Y,Y,Y,Y,N,N,N,8.0,1순위,해당지역,648.0,81.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3788112719.7120767
100,292,Y,Y,Y,Y,N,N,N,8.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3788112719.7120767
100,292,Y,Y,Y,Y,N,N,N,8.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3788112719.7120767
100,292,Y,Y,Y,Y,N,N,N,8.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3788112719.7120767
100,292,Y,Y,Y,Y,N,N,N,3.0,1순위,해당지역,112.0,37.33,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3683611260.1552105
100,292,Y,Y,Y,Y,N,N,N,3.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3683611260.1552105
100,292,Y,Y,Y,Y,N,N,N,3.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3683611260.1552105
100,292,Y,Y,Y,Y,N,N,N,3.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,3683611260.1552105
100,292,Y,Y,Y,Y,N,N,N,4.0,1순위,해당지역,260.0,65.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,4244104963.430603
100,292,Y,Y,Y,Y,N,N,N,4.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,4244104963.430603
100,292,Y,Y,Y,Y,N,N,N,4.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,4244104963.430603
100,292,Y,Y,Y,Y,N,N,N,4.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,4244104963.430603
100,292,Y,Y,Y,Y,N,N,N,4.0,1순위,해당지역,315.0,78.75,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,5199081440.745827
100,292,Y,Y,Y,Y,N,N,N,4.0,1순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,5199081440.745827
100,292,Y,Y,Y,Y,N,N,N,4.0,2순위,해당지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,5199081440.745827
100,292,Y,Y,Y,Y,N,N,N,4.0,2순위,기타지역,0.0,0.0,0.1792,0.5142666666666666,0.0012333333333333,0.3015666666666666,0.0012333333333333,0.0012333333333333,0.0012,1165010700.0,5199081440.745827
410,96,N,N,N,N,N,N,N,11.0,1순위,해당지역,2.0,0.18,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985324.77377176
410,96,N,N,N,N,N,N,N,11.0,1순위,기타지역,5.0,0.64,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985324.77377176
410,96,N,N,N,N,N,N,N,11.0,2순위,해당지역,1.0,0.73,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985324.77377176
410,96,N,N,N,N,N,N,N,11.0,2순위,기타지역,5.0,1.67,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985324.77377176
410,96,N,N,N,N,N,N,N,15.0,1순위,해당지역,2.0,0.13,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985192.9454683
410,96,N,N,N,N,N,N,N,15.0,1순위,기타지역,2.0,0.27,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985192.9454683
410,96,N,N,N,N,N,N,N,15.0,2순위,해당지역,0.0,0.0,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985192.9454683
410,96,N,N,N,N,N,N,N,15.0,2순위,기타지역,0.0,0.0,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985192.9454683
410,96,N,N,N,N,N,N,N,13.0,1순위,해당지역,0.0,0.0,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985110.8636945
410,96,N,N,N,N,N,N,N,13.0,1순위,기타지역,5.0,0.38,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985110.8636945
410,96,N,N,N,N,N,N,N,13.0,2순위,해당지역,0.0,0.0,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985110.8636945
410,96,N,N,N,N,N,N,N,13.0,2순위,기타지역,4.0,0.69,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,364985110.8636945
410,96,N,N,N,N,N,N,N,15.0,1순위,해당지역,0.0,0.0,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,359505165.584877
410,96,N,N,N,N,N,N,N,15.0,1순위,기타지역,3.0,0.2,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,359505165.584877
410,96,N,N,N,N,N,N,N,15.0,2순위,해당지역,1.0,0.27,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,359505165.584877
410,96,N,N,N,N,N,N,N,15.0,2순위,기타지역,1.0,0.33,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,359505165.584877
410,96,N,N,N,N,N,N,N,15.0,1순위,해당지역,0.0,0.0,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,359505284.976548
410,96,N,N,N,N,N,N,N,15.0,1순위,기타지역,3.0,0.2,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,359505284.976548
410,96,N,N,N,N,N,N,N,15.0,2순위,해당지역,1.0,0.27,0.2959,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.0010666666666666,0.6986666666666667,4159032021.0,359505284.976548
