공고번호,주택명,공급위치,공급규모,청약접수종료일,건설업체명_시공사,사업주체명_시행사,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률,미달여부,최저당첨가점,평균당첨가점,최고당첨가점,위도,경도
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,1,059.9800A,35,1,1,해당지역,10680,305.14,N,69.0,70.29,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,1,059.9800A,35,1,2,기타지역,0,,,69.0,70.29,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,2,059.9500B,30,1,1,해당지역,9223,307.43,N,69.0,71.17,77.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,2,059.9500B,30,1,2,기타지역,0,,,69.0,71.17,77.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,3,059.7800C,14,1,1,해당지역,2410,172.14,N,69.0,69.0,69.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,3,059.7800C,14,1,2,기타지역,0,,,69.0,69.0,69.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,4,084.7300A,8,1,1,해당지역,849,106.13,N,69.0,69.83,72.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,4,084.7300A,8,1,2,기타지역,0,,,69.0,69.83,72.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,5,084.6800B,82,1,1,해당지역,11011,134.28,N,69.0,69.28,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,5,084.6800B,82,1,2,기타지역,0,,,69.0,69.28,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,6,084.9200C,8,1,1,해당지역,732,91.5,N,69.0,69.33,70.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,6,084.9200C,8,1,2,기타지역,0,,,69.0,69.33,70.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,7,084.9700D,18,1,1,해당지역,1385,76.94,N,69.0,70.23,79.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,7,084.9700D,18,1,2,기타지역,0,,,69.0,70.23,79.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,8,084.9200E,19,1,1,해당지역,1740,91.58,N,69.0,71.0,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,8,084.9200E,19,1,2,기타지역,0,,,69.0,71.0,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,9,106.9700A,8,1,1,해당지역,282,35.25,N,69.0,70.57,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,9,106.9700A,8,1,2,기타지역,0,,,69.0,70.57,74.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,10,106.8100B,42,1,1,해당지역,2093,49.83,N,69.0,69.26,72.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,10,106.8100B,42,1,2,기타지역,0,,,69.0,69.26,72.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,11,120.6300 ,4,1,1,해당지역,230,57.5,N,69.0,69.25,70.0,37.478793749999994,126.99292253243601
2025000001,래미안 원페를라,서울특별시 서초구 방배동 818-14번지 일대,482,2025-02-06,삼성물산(주),방배6구역주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,11,120.6300 ,4,1,2,기타지역,0,,,69.0,69.25,70.0,37.478793749999994,126.99292253243601
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,1,039.9450A,10,1,1,해당지역,132,13.2,N,55.0,64.5,81.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,1,039.9450A,10,1,2,기타지역,28,,,55.0,64.5,81.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,2,039.9328B,15,1,1,해당지역,217,14.47,N,51.0,56.0,64.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,2,039.9328B,15,1,2,기타지역,52,,,51.0,56.0,64.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,3,044.9648A,11,1,1,해당지역,362,32.91,N,59.0,64.0,69.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,3,044.9648A,11,1,2,기타지역,81,,,59.0,64.0,69.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,4,044.9002B,7,1,1,해당지역,206,29.43,N,64.0,65.67,69.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,4,044.9002B,7,1,2,기타지역,50,,,64.0,65.67,69.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,5,059.9636 ,21,1,1,해당지역,1841,87.67,N,64.0,66.67,71.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,5,059.9636 ,21,1,2,기타지역,373,,,64.0,66.67,71.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,6,084.9464A,17,1,1,해당지역,294,17.29,N,60.0,64.43,74.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,6,084.9464A,17,1,2,기타지역,89,,,60.0,64.43,74.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,7,084.9005B,36,1,1,해당지역,262,7.28,N,50.0,55.4,67.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,7,084.9005B,36,1,2,기타지역,81,,,50.0,55.4,67.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,8,084.9214C,38,1,1,해당지역,370,9.74,N,54.0,58.0,64.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,8,084.9214C,38,1,2,기타지역,73,,,54.0,58.0,64.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,9,084.9723D,16,1,1,해당지역,125,7.81,N,46.0,50.14,57.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,9,084.9723D,16,1,2,기타지역,32,,,46.0,50.14,57.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,10,084.9898E,16,1,1,해당지역,164,10.25,N,57.0,60.43,64.0,37.600164449999994,127.09090242362626
2024000718,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1번지 일원,800,2024-12-27,(주)포스코이앤씨,우리자산신탁 주식회사,N,N,N,Y,N,N,N,10,084.9898E,16,1,2,기타지역,52,,,57.0,60.43,64.0,37.600164449999994,127.09090242362626
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,1,059.8424A,35,1,1,해당지역,660,18.86,N,57.0,60.93,69.0,37.58438,127.0102
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,1,059.8424A,35,1,2,기타지역,183,,,57.0,60.93,69.0,37.58438,127.0102
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,2,059.9254B,63,1,1,해당지역,994,15.78,N,56.0,60.27,69.0,37.58438,127.0102
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,2,059.9254B,63,1,2,기타지역,184,,,56.0,60.27,69.0,37.58438,127.0102
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,3,059.9519C,90,1,1,해당지역,2415,26.83,N,60.0,64.22,69.0,37.58438,127.0102
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,3,059.9519C,90,1,2,기타지역,483,,,60.0,64.22,69.0,37.58438,127.0102
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,4,084.9828 ,72,1,1,해당지역,1627,22.6,N,61.0,63.86,69.0,37.58438,127.0102
2024000692,창경궁 롯데캐슬 시그니처,서울특별시 성북구 삼선동2가 296번지 일원,509,2024-12-11,롯데건설(주),삼선제5주택재개발정비사업조합,N,N,N,Y,N,N,N,4,084.9828 ,72,1,2,기타지역,396,,,61.0,63.86,69.0,37.58438,127.0102
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,1,044.9400 ,9,1,1,해당지역,1582,175.78,N,69.0,69.0,69.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,1,044.9400 ,9,1,2,기타지역,0,,,69.0,69.0,69.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,2,059.9800 ,34,1,1,해당지역,23355,686.91,N,69.0,70.79,74.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,2,059.9800 ,34,1,2,기타지역,0,,,69.0,70.79,74.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,3,075.9800A,11,1,1,해당지역,2022,183.82,N,69.0,70.63,74.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,3,075.9800A,11,1,2,기타지역,0,,,69.0,70.63,74.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,4,075.9200B,8,1,1,해당지역,1291,161.38,N,69.0,69.0,69.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,4,075.9200B,8,1,2,기타지역,0,,,69.0,69.0,69.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,5,084.9500D,7,1,1,해당지역,5779,825.57,N,70.0,73.6,78.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,5,084.9500D,7,1,2,기타지역,0,,,70.0,73.6,78.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,6,144.6600 ,2,1,1,해당지역,250,125.0,N,72.0,73.0,74.0,37.478793749999994,126.99292253243601
2024000672,아크로 리츠카운티,서울특별시 서초구 방배동 1018-1번지 일원,140,2024-12-12,디엘이앤씨(주),방배삼익아파트 주택재건축정비사업조합,Y,Y,Y,Y,N,N,N,6,144.6600 ,2,1,2,기타지역,0,,,72.0,73.0,74.0,37.478793749999994,126.99292253243601
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,1,059.5700A,45,1,1,해당지역,2319,51.53,N,63.0,66.33,69.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,1,059.5700A,45,1,2,기타지역,420,,,63.0,66.33,69.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,2,059.5400B,8,1,1,해당지역,329,41.13,N,59.0,63.25,66.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,2,059.5400B,8,1,2,기타지역,90,,,59.0,63.25,66.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,3,084.9400A,45,1,1,해당지역,841,18.69,N,60.0,63.39,69.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,3,084.9400A,45,1,2,기타지역,208,,,60.0,63.39,69.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,4,084.7100B,15,1,1,해당지역,197,13.13,N,61.0,65.5,78.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,4,084.7100B,15,1,2,기타지역,52,,,61.0,65.5,78.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,5,084.9800C,26,1,1,해당지역,397,15.27,N,61.0,64.64,74.0,37.552056,126.86156493348459
2024000688,힐스테이트 등촌역,서울특별시 강서구 등촌동 366-24번지 일원,274,2024-12-09,현대건설 주식회사,등촌1구역주택재건축정비사업조합,N,N,N,Y,N,N,N,5,084.9800C,26,1,2,기타지역,107,,,61.0,64.64,74.0,37.552056,126.86156493348459
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,1,045.9900 ,8,1,1,해당지역,55,6.88,N,53.0,54.0,57.0,37.4507049,126.9085555
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,1,045.9900 ,8,1,2,기타지역,12,,,53.0,54.0,57.0,37.4507049,126.9085555
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,2,059.9600A,21,1,1,해당지역,219,10.43,N,56.0,60.89,69.0,37.4507049,126.9085555
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,2,059.9600A,21,1,2,기타지역,93,,,56.0,60.89,69.0,37.4507049,126.9085555
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,3,059.9600B,6,1,1,해당지역,45,7.5,N,61.0,62.0,63.0,37.4507049,126.9085555
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,3,059.9600B,6,1,2,기타지역,21,,,61.0,62.0,63.0,37.4507049,126.9085555
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,4,059.9000C,4,1,1,해당지역,26,6.5,N,53.0,62.0,71.0,37.4507049,126.9085555
2024000546,한신더휴 하이엔에듀포레,서울특별시 금천구 시흥동 220-2외 5필지,78,2024-12-04,한신공영(주),(주)무궁화신탁,N,N,N,Y,N,N,N,4,059.9000C,4,1,2,기타지역,19,,,53.0,62.0,71.0,37.4507049,126.9085555
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,1,059.8281A,19,1,1,해당지역,4054,213.37,N,66.0,68.0,69.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,1,059.8281A,19,1,2,기타지역,1048,,,66.0,68.0,69.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,2,072.1489A,19,1,1,해당지역,377,19.84,N,59.0,61.88,64.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,2,072.1489A,19,1,2,기타지역,104,,,59.0,61.88,64.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,3,072.1489B,3,1,1,해당지역,71,23.67,N,59.0,60.5,62.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,3,072.1489B,3,1,2,기타지역,20,,,59.0,60.5,62.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,4,072.1489C,5,1,1,해당지역,70,14.0,N,58.0,61.0,64.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,4,072.1489C,5,1,2,기타지역,18,,,58.0,61.0,64.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,5,074.9528A,20,1,1,해당지역,449,22.45,N,63.0,65.38,69.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,5,074.9528A,20,1,2,기타지역,129,,,63.0,65.38,69.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,6,074.9528B,7,1,1,해당지역,107,15.29,N,59.0,61.0,64.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,6,074.9528B,7,1,2,기타지역,26,,,59.0,61.0,64.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,7,074.9528C,3,1,1,해당지역,57,19.0,N,69.0,71.5,74.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,7,074.9528C,3,1,2,기타지역,13,,,69.0,71.5,74.0,37.6298479,127.0541062175119
2024000659,서울원 아이파크,서울특별시 노원구 월계동 85-7번지 일대,1856,2024-11-27,에이치디씨현대산업개발 주식회사,에이치디씨현대산업개발 주식회사,N,N,N,N,N,N,N,8,084.3174A,132,1,1,해당지역,2133,16.16,N,59.0,63.98,74.0,37.6298479,127.0541062175119
