공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,순위,거주지역,접수건수,경쟁률,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,법정동코드,기준금리,시세차익
127,N,Y,N,N,N,N,N,1순위,해당지역,80.0,3.48,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,1.25,361884062.0406893
127,N,Y,N,N,N,N,N,1순위,해당지역,20.0,4.0,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,1.25,375482748.24236315
127,N,Y,N,N,N,N,N,1순위,해당지역,10.0,2.0,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,1.25,381982778.137048
127,N,Y,N,N,N,N,N,1순위,해당지역,102.0,25.5,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,1.25,472677430.496091
127,N,Y,N,N,N,N,N,1순위,해당지역,17.0,5.67,0.0013666666666666,0.0013666666666666,0.1165999999999999,0.0013666666666666,0.0013666666666666,0.7476666666666668,0.1303,4137011600.0,1.25,470877427.7856396
812,N,Y,N,N,N,N,N,1순위,해당지역,1018.0,4.06,0.0215,0.2680666666666667,0.0322333333333333,0.001,0.2459333333333333,0.0998,0.3316,4122011900.0,1.25,535276865.51436776
812,N,Y,N,N,N,N,N,1순위,해당지역,83.0,2.24,0.0215,0.2680666666666667,0.0322333333333333,0.001,0.2459333333333333,0.0998,0.3316,4122011900.0,1.25,533197214.34858525
653,N,Y,N,N,N,N,N,1순위,해당지역,310.0,2.42,0.0014333333333333,0.1504666666666666,0.0576666666666666,0.0014333333333333,0.0014,0.7861666666666666,0.0014333333333333,4161010500.0,1.25,388973678.3002565
653,N,Y,N,N,N,N,N,1순위,해당지역,493.0,3.94,0.0014333333333333,0.1504666666666666,0.0576666666666666,0.0014333333333333,0.0014,0.7861666666666666,0.0014333333333333,4161010500.0,1.25,542962807.0831842
29,Y,Y,N,Y,N,N,N,1순위,해당지역,539.0,31.71,0.0014666666666666,0.0014,0.0888666666666666,0.0014,0.3279666666666667,0.0014333333333333,0.5774,4117110100.0,1.25,1001864091.4644986
29,Y,Y,N,Y,N,N,N,1순위,해당지역,80.0,26.67,0.0014666666666666,0.0014,0.0888666666666666,0.0014,0.3279666666666667,0.0014333333333333,0.5774,4117110100.0,1.25,994474246.6267897
29,Y,Y,N,Y,N,N,N,1순위,해당지역,81.0,9.0,0.0014666666666666,0.0014,0.0888666666666666,0.0014,0.3279666666666667,0.0014333333333333,0.5774,4117110100.0,1.25,996584246.6267896
327,Y,Y,N,Y,N,N,N,1순위,해당지역,200.0,50.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,450962821.23702765
327,Y,Y,N,Y,N,N,N,1순위,해당지역,357.0,71.4,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,497958946.93087953
327,Y,Y,N,Y,N,N,N,1순위,해당지역,419.0,104.75,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,598950415.6439804
327,Y,Y,N,Y,N,N,N,1순위,해당지역,217.0,72.33,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,598950415.6439804
327,Y,Y,N,Y,N,N,N,1순위,해당지역,2174.0,241.56,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,764942717.7517495
327,Y,Y,N,Y,N,N,N,1순위,해당지역,199.0,199.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,754943034.1074104
327,Y,Y,N,Y,N,N,N,1순위,해당지역,332.0,166.0,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,749942854.5335449
327,Y,Y,N,Y,N,N,N,1순위,해당지역,267.0,133.5,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,754942732.5570416
327,Y,Y,N,Y,N,N,N,1순위,해당지역,1052.0,21.92,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,995918845.5077282
327,Y,Y,N,Y,N,N,N,1순위,해당지역,1588.0,18.25,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,1003918938.2557195
327,Y,Y,N,Y,N,N,N,1순위,해당지역,1090.0,16.03,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,1030918849.3284489
327,Y,Y,N,Y,N,N,N,1순위,해당지역,2262.0,36.48,0.1147333333333333,0.2431,0.0013333333333333,0.2809999999999999,0.354,0.0045666666666666,0.0013333333333333,1130510100.0,1.25,1342892150.2288163
897,N,Y,Y,N,N,Y,N,1순위,해당지역,1031.0,25.78,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,431471979.48868036
897,N,Y,Y,N,N,Y,N,1순위,기타지역,819.0,79.09,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,431471979.48868036
897,N,Y,Y,N,N,Y,N,1순위,해당지역,195.0,13.93,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,415972004.6008346
897,N,Y,Y,N,N,Y,N,1순위,기타지역,164.0,41.0,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,415972004.6008346
897,N,Y,Y,N,N,Y,N,1순위,해당지역,159.0,14.45,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,408071954.2445305
897,N,Y,Y,N,N,Y,N,1순위,기타지역,202.0,52.78,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,408071954.2445305
897,N,Y,Y,N,N,Y,N,1순위,해당지역,1156.0,13.6,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,531463176.90313554
897,N,Y,Y,N,N,Y,N,1순위,기타지역,952.0,52.85,0.0144,0.0012333333333333,0.0446666666666666,0.0012,0.0012,0.0399,0.8974333333333333,4137010400.0,1.25,531463176.90313554
90,N,Y,N,N,N,N,N,1순위,해당지역,24.0,4.8,0.1885,0.1956,0.0004,0.0004,0.6143,0.0004,0.0004,4161010500.0,1.0,420974518.699757
90,N,Y,N,N,N,N,N,1순위,해당지역,35.0,3.18,0.1885,0.1956,0.0004,0.0004,0.6143,0.0004,0.0004,4161010500.0,1.0,402374517.2547498
90,N,Y,N,N,N,N,N,1순위,해당지역,20.0,1.82,0.1885,0.1956,0.0004,0.0004,0.6143,0.0004,0.0004,4161010500.0,1.0,409374607.7377034
90,N,Y,N,N,N,N,N,1순위,해당지역,186.0,18.6,0.1885,0.1956,0.0004,0.0004,0.6143,0.0004,0.0004,4161010500.0,1.0,474769015.5596686
90,N,Y,N,N,N,N,N,1순위,해당지역,59.0,11.8,0.1885,0.1956,0.0004,0.0004,0.6143,0.0004,0.0004,4161010500.0,1.0,472568994.1820615
82,N,Y,N,N,N,N,N,1순위,해당지역,34.0,2.27,0.13335,0.0983,0.17155,0.0007,0.5946,0.0007,0.0007,4161010500.0,1.0,402874513.4297306
82,N,Y,N,N,N,N,N,1순위,해당지역,35.0,2.92,0.13335,0.0983,0.17155,0.0007,0.5946,0.0007,0.0007,4161010500.0,1.0,392774508.07470375
82,N,Y,N,N,N,N,N,1순위,해당지역,23.0,1.92,0.13335,0.0983,0.17155,0.0007,0.5946,0.0007,0.0007,4161010500.0,1.0,402074518.8697579
153,Y,Y,N,Y,N,N,N,1순위,해당지역,123.0,4.92,0.4454333333333333,0.0375,0.0907,0.1367666666666666,0.0266333333333333,0.0582333333333333,0.2047333333333333,4117310100.0,1.0,489964955.6408317
153,Y,Y,N,Y,N,N,N,1순위,해당지역,1167.0,15.77,0.4454333333333333,0.0375,0.0907,0.1367666666666666,0.0266333333333333,0.0582333333333333,0.2047333333333333,4117310100.0,1.0,923525425.5250663
153,Y,Y,N,Y,N,N,N,1순위,해당지역,291.0,11.19,0.4454333333333333,0.0375,0.0907,0.1367666666666666,0.0266333333333333,0.0582333333333333,0.2047333333333333,4117310100.0,1.0,919525422.5415819
438,N,Y,N,N,N,N,N,1순위,해당지역,117.0,1.22,0.0015666666666666,0.1810666666666666,0.0564333333333333,0.0015666666666666,0.1543333333333333,0.6035333333333334,0.0015666666666666,4137012200.0,1.0,455967782.99673307
131,N,Y,N,N,N,N,N,1순위,해당지역,471.0,10.95,0.1766666666666666,0.0896333333333333,0.0626,0.0209,0.0059666666666666,0.6432,0.0010666666666666,2824510100.0,1.0,395675586.41719115
131,N,Y,N,N,N,N,N,1순위,해당지역,545.0,23.7,0.1766666666666666,0.0896333333333333,0.0626,0.0209,0.0059666666666666,0.6432,0.0010666666666666,2824510100.0,1.0,479070554.0522695
705,N,Y,N,N,N,N,N,1순위,해당지역,78.0,3.25,0.0589666666666666,0.0731666666666666,0.3804,0.0012,0.1354,0.1726666666666666,0.1782,4155025026.0,1.0,438864966.6429592
698,N,Y,N,Y,N,N,N,1순위,해당지역,187.0,5.34,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,347118898.1000292
698,N,Y,N,Y,N,N,N,1순위,해당지역,46.0,1.64,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,424513654.2990024
698,N,Y,N,Y,N,N,N,1순위,해당지역,297.0,2.97,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,425233654.29900235
698,N,Y,N,Y,N,N,N,1순위,해당지역,105.0,2.39,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,448792939.8751041
698,N,Y,N,Y,N,N,N,1순위,해당지역,511.0,8.24,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,487300127.93079513
698,N,Y,N,Y,N,N,N,1순위,해당지역,59.0,9.83,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,484720106.81481785
698,N,Y,N,Y,N,N,N,1순위,해당지역,117.0,5.32,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,486360099.77615875
698,N,Y,N,Y,N,N,N,1순위,해당지역,203.0,3.76,0.0136333333333333,0.1555333333333333,0.0331333333333333,0.1596666666666666,0.1804333333333333,0.3753666666666667,0.0820999999999999,4122010100.0,1.0,484410106.81481785
506,N,N,N,N,N,N,N,1순위,해당지역,578.0,18.06,0.0519666666666666,0.0762,0.0364333333333333,0.0634333333333333,0.4703,0.2098,0.0919333333333333,4161025322.0,1.0,403467790.1523321
506,N,N,N,N,N,N,N,1순위,해당지역,164.0,20.5,0.0519666666666666,0.0762,0.0364333333333333,0.0634333333333333,0.4703,0.2098,0.0919333333333333,4161025322.0,1.0,396667725.4433085
506,N,N,N,N,N,N,N,1순위,해당지역,140.0,17.5,0.0519666666666666,0.0762,0.0364333333333333,0.0634333333333333,0.4703,0.2098,0.0919333333333333,4161025322.0,1.0,472862810.09025234
506,N,N,N,N,N,N,N,1순위,해당지역,147.0,18.38,0.0519666666666666,0.0762,0.0364333333333333,0.0634333333333333,0.4703,0.2098,0.0919333333333333,4161025322.0,1.0,471362853.19649374
506,N,N,N,N,N,N,N,1순위,해당지역,269.0,19.21,0.0519666666666666,0.0762,0.0364333333333333,0.0634333333333333,0.4703,0.2098,0.0919333333333333,4161025322.0,1.0,471762847.28676707
506,N,N,N,N,N,N,N,1순위,해당지역,2339.0,17.59,0.0519666666666666,0.0762,0.0364333333333333,0.0634333333333333,0.4703,0.2098,0.0919333333333333,4161025322.0,1.0,543257815.6759793
506,N,N,N,N,N,N,N,1순위,해당지역,452.0,19.65,0.0519666666666666,0.0762,0.0364333333333333,0.0634333333333333,0.4703,0.2098,0.0919333333333333,4161025322.0,1.0,533057792.9806425
591,N,N,N,N,N,N,N,1순위,해당지역,904.0,25.11,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,379570227.14481694
591,N,N,N,N,N,N,N,1순위,해당지역,139.0,19.86,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,371270316.0390244
591,N,N,N,N,N,N,N,1순위,해당지역,839.0,23.31,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,479562763.60702425
591,N,N,N,N,N,N,N,1순위,해당지역,95.0,15.83,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,470762766.5867184
591,N,N,N,N,N,N,N,1순위,해당지역,145.0,20.71,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,479562840.73144
591,N,N,N,N,N,N,N,1순위,해당지역,71.0,10.14,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,479762810.0902523
591,N,N,N,N,N,N,N,1순위,해당지역,175.0,14.58,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,478162853.1964937
591,N,N,N,N,N,N,N,1순위,해당지역,457.0,18.28,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,478562847.28676707
591,N,N,N,N,N,N,N,1순위,해당지역,3710.0,29.44,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,551157815.6759793
591,N,N,N,N,N,N,N,1순위,해당지역,216.0,27.0,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,554157805.7436656
591,N,N,N,N,N,N,N,1순위,해당지역,180.0,22.5,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,1.0,551157815.6759793
650,N,Y,N,N,N,N,N,1순위,해당지역,380.0,3.73,0.0014,0.2637666666666666,0.0895333333333333,0.1297333333333333,0.1018999999999999,0.3,0.1136333333333333,4115010400.0,1.0,626353808.3614305
650,N,Y,N,N,N,N,N,1순위,해당지역,634.0,4.84,0.0014,0.2637666666666666,0.0895333333333333,0.1297333333333333,0.1018999999999999,0.3,0.1136333333333333,4115010400.0,1.0,637053801.2034259
650,N,Y,N,N,N,N,N,1순위,해당지역,169.0,2.09,0.0014,0.2637666666666666,0.0895333333333333,0.1297333333333333,0.1018999999999999,0.3,0.1136333333333333,4115010400.0,1.0,613383849.9460291
209,Y,Y,N,Y,N,N,N,1순위,해당지역,589.0,10.91,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,1.0,361679975.99797654
209,Y,Y,N,Y,N,N,N,1순위,해당지역,148.0,14.8,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,1.0,350079902.9575705
209,Y,Y,N,Y,N,N,N,1순위,해당지역,449.0,64.14,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,1.0,453974890.5301837
209,Y,Y,N,Y,N,N,N,1순위,해당지역,374.0,34.0,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,1.0,452474969.77818084
605,N,N,N,N,N,N,N,1순위,해당지역,142.0,3.84,0.0826333333333333,0.0008,0.1673333333333333,0.0024,0.0008333333333333,0.2293999999999999,0.5166,4150035026.0,1.0,327982243.33645135
605,N,N,N,N,N,N,N,1순위,해당지역,517.0,2.22,0.0826333333333333,0.0008,0.1673333333333333,0.0024,0.0008333333333333,0.2293999999999999,0.5166,4150035026.0,1.0,436974837.9347254
605,N,N,N,N,N,N,N,1순위,해당지역,188.0,1.45,0.0826333333333333,0.0008,0.1673333333333333,0.0024,0.0008333333333333,0.2293999999999999,0.5166,4150035026.0,1.0,422974844.41825247
233,N,Y,N,N,N,N,N,1순위,해당지역,83.0,6.92,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,351581006.98025763
233,N,Y,N,N,N,N,N,1순위,해당지역,63.0,7.88,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,361181012.52234536
233,N,Y,N,N,N,N,N,1순위,해당지역,7.0,7.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,469573988.79702115
233,N,Y,N,N,N,N,N,1순위,해당지역,316.0,8.78,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,469273092.9739572
233,N,Y,N,N,N,N,N,1순위,해당지역,279.0,6.98,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,455873150.1049647
233,N,Y,N,N,N,N,N,1순위,해당지역,41.0,4.56,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,454373208.1860442
233,N,Y,N,N,N,N,N,1순위,해당지역,61.0,8.71,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,466673112.862135
233,N,Y,N,N,N,N,N,1순위,해당지역,94.0,47.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,531671200.398494
233,N,Y,N,N,N,N,N,1순위,해당지역,27.0,27.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,672364727.5883614
233,N,Y,N,N,N,N,N,1순위,해당지역,27.0,27.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,1.0,758061044.158497
968,N,Y,N,Y,N,N,N,1순위,해당지역,1037.0,14.4,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,498968728.88990134
968,N,Y,N,Y,N,N,N,1순위,해당지역,292.0,7.12,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,497968761.2416647
968,N,Y,N,Y,N,N,N,1순위,해당지역,291.0,7.1,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,497968897.4321524
968,N,Y,N,Y,N,N,N,1순위,해당지역,2041.0,16.59,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,583961974.676597
968,N,Y,N,Y,N,N,N,1순위,해당지역,508.0,6.2,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,577961913.6256888
968,N,Y,N,Y,N,N,N,1순위,해당지역,1268.0,9.91,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,577961913.6256888
968,N,Y,N,Y,N,N,N,1순위,해당지역,713.0,118.83,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,643955679.1278086
968,N,Y,N,Y,N,N,N,1순위,해당지역,146.0,29.2,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,636955741.7441248
968,N,Y,N,Y,N,N,N,1순위,해당지역,185.0,46.25,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,1.0,636955663.4737296
165,N,Y,N,N,N,N,N,1순위,해당지역,38.0,2.53,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,4155025026.0,1.0,361968518.33339596
165,N,Y,N,N,N,N,N,1순위,해당지역,46.0,7.67,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,4155025026.0,1.0,399964221.6052032
1224,N,Y,Y,N,N,Y,N,1순위,해당지역,1108.0,27.02,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,1.0,417456165.05489373
1224,N,Y,Y,N,N,Y,N,1순위,해당지역,624.0,6.37,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,1.0,410756139.79495704
1224,N,Y,Y,N,N,Y,N,1순위,해당지역,517.0,11.75,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,1.0,426856344.25551057
1224,N,Y,Y,N,N,Y,N,1순위,해당지역,532.0,7.71,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,1.0,404456438.0485545
1224,N,Y,Y,N,N,Y,N,1순위,해당지역,137.0,6.85,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,1.0,425756165.0548938
154,N,Y,N,N,N,N,N,1순위,해당지역,154.0,3.08,0.0013666666666666,0.1548,0.7188333333333334,0.0013666666666666,0.0013666666666666,0.1208666666666666,0.0013666666666666,4115010100.0,1.0,560758245.6843511
154,N,Y,N,N,N,N,N,1순위,해당지역,35.0,1.4,0.0013666666666666,0.1548,0.7188333333333334,0.0013666666666666,0.0013666666666666,0.1208666666666666,0.0013666666666666,4115010100.0,1.0,536858245.6843511
60,N,N,N,N,N,N,N,1순위,해당지역,32.0,16.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,1.0,367975769.2365295
60,N,N,N,N,N,N,N,1순위,해당지역,21.0,10.5,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,1.0,355975839.33431315
60,N,N,N,N,N,N,N,1순위,해당지역,97.0,10.78,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,1.0,434970290.74122435
60,N,N,N,N,N,N,N,1순위,해당지역,25.0,8.33,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,1.0,429970162.66631144
60,N,N,N,N,N,N,N,1순위,해당지역,249.0,24.9,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,1.0,480965661.8633778
60,N,N,N,N,N,N,N,1순위,해당지역,54.0,18.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,1.0,472965862.864227
60,Y,Y,N,Y,N,N,N,1순위,해당지역,27.0,27.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,467838545.9180731
60,Y,Y,N,Y,N,N,N,1순위,해당지역,27.0,27.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,454728574.9858301
60,Y,Y,N,Y,N,N,N,1순위,해당지역,42.0,42.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,460598513.38986886
60,Y,Y,N,Y,N,N,N,1순위,해당지역,30.0,30.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,469808482.93793297
60,Y,Y,N,Y,N,N,N,1순위,해당지역,22.0,22.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,546390323.2032899
60,Y,Y,N,Y,N,N,N,1순위,해당지역,51.0,51.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,609701194.5434134
60,Y,Y,N,Y,N,N,N,1순위,해당지역,136.0,22.67,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,607501180.7016244
60,Y,Y,N,Y,N,N,N,1순위,해당지역,133.0,19.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,604171189.0066979
60,Y,Y,N,Y,N,N,N,1순위,해당지역,81.0,20.25,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,611831180.009535
60,Y,Y,N,Y,N,N,N,1순위,해당지역,93.0,13.29,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,1.0,602361181.3937138
778,N,Y,Y,N,N,Y,N,1순위,해당지역,3287.0,62.02,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,1.0,469945575.36265826
778,N,Y,Y,N,N,Y,N,1순위,기타지역,5081.0,166.52,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,1.0,469945575.36265826
778,N,Y,Y,N,N,Y,N,1순위,해당지역,1238.0,53.83,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,1.0,471345470.76216805
778,N,Y,Y,N,N,Y,N,1순위,기타지역,2111.0,154.81,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,1.0,471345470.76216805
778,N,Y,Y,N,N,Y,N,1순위,해당지역,1499.0,59.96,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,1.0,476945467.93512785
778,N,Y,Y,N,N,Y,N,1순위,기타지역,2026.0,147.83,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,1.0,476945467.93512785
828,N,Y,N,N,N,N,N,1순위,해당지역,1455.0,5.8,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,1.0,529965310.76849204
828,N,Y,N,N,N,N,N,1순위,해당지역,115.0,5.23,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,1.0,538965311.2582575
828,N,Y,N,N,N,N,N,1순위,해당지역,269.0,4.8,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,1.0,502965345.37858564
