지역,법정동,거래금액_2020,거래금액_2021,거래금액_2022,거래금액_2023,거래금액_2024,거래금액_2025
서울,현저동,106960.0,130000.0,100000.0,83166.66666666667,116500.0,122500.0
서울,홍은동,67039.58333333333,79800.0,76366.66666666667,64063.63636363636,79100.0,66331.25
서울,홍익동,51000.0,,,72000.0,85000.0,
서울,홍제동,77596.49122807017,70300.0,60176.5,73183.33333333333,81472.24137931035,85205.0
서울,홍파동,185125.0,190500.0,,194000.0,233000.0,223666.66666666663
서울,화곡동,70357.64705882352,62209.52380952381,59836.11111111111,77168.42105263157,60375.1724137931,79404.16666666667
서울,화양동,48266.66666666666,15933.333333333334,22078.260869565216,32238.46153846154,14383.75,16650.0
서울,황학동,91520.0,70025.0,55700.0,77618.18181818182,66414.61538461539,81842.85714285714
서울,회기동,51000.0,23550.0,21500.0,24575.0,32685.714285714286,63650.0
서울,회현동1가,125100.0,110000.0,,237000.0,,
서울,회현동2가,163000.0,,,,,
서울,효제동,26500.0,38933.333333333336,18000.0,16000.0,,30000.0
서울,효창동,104550.0,150500.0,,139000.0,142250.0,148625.0
서울,후암동,41000.0,,105000.0,,88750.0,184000.0
서울,휘경동,70476.66666666667,36966.66666666666,38900.0,41938.88888888889,60327.5,66906.66666666667
서울,흑석동,156169.44444444444,195750.0,165000.0,121730.0,150203.125,188842.1052631579
서울,흥인동,74166.66666666667,,,59133.333333333336,24000.0,20600.0
경기,가남읍 신해리,9191.666666666666,8537.5,11306.25,15425.0,6400.0,12164.285714285714
경기,가남읍 심석리,7900.0,8733.333333333334,7556.5,8800.0,,7500.0
경기,가남읍 태평리,,,9900.0,,,
경기,가능동,29177.272727272728,41960.0,22000.0,29416.666666666668,30773.33333333333,33420.0
경기,가사동,22255.555555555555,35000.0,30533.33333333333,37000.0,24950.0,26090.0
경기,가수동,14325.0,26987.5,27000.0,25725.0,22566.666666666668,27558.33333333333
경기,가재동,17233.333333333332,25933.33333333333,27000.0,26000.0,23500.0,20000.0
경기,가좌동,34901.96078431373,45005.0,37700.0,32218.18181818182,38283.333333333336,35100.0
경기,가평읍 달전리,10600.0,17900.0,,,7090.0,8000.0
경기,가평읍 대곡리,,24566.666666666668,11833.333333333334,25336.42857142857,22725.0,25225.0
경기,가평읍 읍내리,17550.0,17250.0,17680.0,17566.666666666668,23540.0,23050.0
경기,갈곶동,19252.542372881355,27211.11111111111,22940.0,23490.625,29345.83333333333,21720.58823529412
경기,갈매동,71935.92592592593,60200.0,63670.833333333336,60595.0,71017.85714285714,66252.63157894737
경기,갈산동,28180.76923076923,14400.0,45000.0,33407.142857142855,10000.0,44400.0
경기,갈현동,,,,130000.0,163500.0,164000.0
경기,감이동,51000.0,110458.33333333331,87533.33333333333,96115.7894736842,103592.85714285714,108492.0
경기,감일동,,,,,,98100.0
경기,감정동,25690.74074074074,34615.38461538462,26600.0,29290.47619047619,42575.0,27826.315789473683
경기,강상면 병산리,27608.33333333333,34085.71428571428,33000.0,27925.0,24175.0,26940.0
경기,개군면 하자포리,,16000.0,,,,
경기,거모동,12988.75,15513.888888888889,18750.0,15306.25,12994.117647058823,17850.0
경기,건건동,23671.964285714286,10425.0,26900.0,29400.0,44000.0,40300.0
경기,걸포동,69000.0,69800.0,52312.5,64090.90909090909,65550.0,57271.42857142857
경기,검산동,14908.333333333334,19837.5,20225.0,18460.0,18750.0,15425.0
경기,경안동,26240.0,,,37775.0,20066.666666666668,42514.28571428572
경기,고담동,17866.666666666668,19500.0,,,,20500.0
경기,고덕동,75333.33333333333,82300.0,62246.66666666666,61650.0,52566.66666666666,50976.31578947369
경기,고덕면 궁리,14770.689655172411,24177.777777777777,20250.0,26540.0,28500.0,25223.07692307692
경기,고등동,104620.0,,53000.0,79325.0,88945.83333333333,75920.0
경기,고림동,23400.0,29945.454545454544,30300.0,32766.666666666668,29100.0,28804.0
경기,고매동,27622.222222222223,,,40000.0,30000.0,32250.0
경기,고산동,36978.333333333336,56600.0,32000.0,37790.0,43606.36363636364,41238.46153846154
경기,고색동,27958.33333333333,38987.5,41800.0,29900.0,36625.0,28428.571428571428
경기,고암동,19023.78048780488,34750.0,26471.42857142857,19982.14285714286,19050.0,19846.25
경기,고양동,24392.5,40090.0,25540.0,31008.33333333333,32140.0,26611.53846153846
경기,고읍동,29296.969696969696,45800.0,29750.0,32657.14285714286,29666.666666666668,32885.71428571428
경기,고잔동,44697.619047619046,56447.05882352941,58372.22222222222,56781.48148148148,55368.57142857143,52128.0
경기,고천동,41783.333333333336,,,,,48000.0
경기,고촌읍 신곡리,59440.0,52876.6,53125.0,59536.36363636364,60010.52631578947,57582.608695652176
경기,고촌읍 태리,,44500.0,45000.0,60257.142857142855,56475.0,57200.0
경기,고촌읍 향산리,,,45000.0,55500.0,60000.0,54250.0
경기,고현동,30721.42857142857,,,39500.0,35675.0,34500.0
경기,곡반정동,31250.0,,46500.0,45920.0,55025.0,57345.0
경기,곤지암읍 곤지암리,24644.117647058825,32083.33333333333,25000.0,30950.0,26300.0,23500.0
경기,곤지암읍 삼리,17390.0,19831.25,13000.0,21666.666666666668,16640.0,19225.0
경기,공도읍 마정리,12500.0,8622.0,4900.0,13275.0,12666.666666666666,7116.666666666667
경기,공도읍 만정리,20929.6875,20219.04761904762,23375.0,21328.571428571428,21583.33333333333,21592.85714285714
경기,공도읍 승두리,22264.0,,,29075.0,31740.0,27789.8
경기,공도읍 양기리,15460.5,22257.14285714286,23500.0,23540.0,23100.0,17936.363636363636
경기,공도읍 용두리,14901.08695652174,19656.25,18650.0,17254.0,15412.5,17369.14285714286
경기,공도읍 진사리,12772.5,19533.33333333333,15366.666666666666,17891.666666666668,15571.875,15361.290322580646
경기,공세동,37446.47222222222,51200.0,45116.66666666666,45608.333333333336,42300.0,42636.36363636364
경기,관고동,22783.33333333333,31800.0,18125.0,29600.0,23530.0,31401.666666666668
경기,관산동,20826.315789473683,29833.33333333333,17500.0,29475.0,26300.0,30800.0
경기,관양동,57396.15384615384,80728.57142857143,60285.71428571428,51994.444444444445,59560.41666666666,63450.92592592593
경기,광명동,61343.43243243243,64800.0,52609.6875,58871.42857142857,68111.53846153847,68546.8085106383
경기,광사동,24291.780821917808,37175.0,27000.0,25950.0,27566.666666666668,26475.0
경기,광석동,58800.0,,,,62000.0,57083.333333333336
경기,광암동,,,,2950.0,2552.5,
경기,광적면 가납리,17440.0,22787.5,13975.0,21000.0,19233.33333333333,18600.0
경기,광적면 광석리,9200.0,,10250.0,8700.0,11000.0,
경기,광탄면 신산리,18000.0,,,,17700.0,
경기,교동,20621.42857142857,20742.85714285714,26750.0,32740.0,30613.33333333333,28871.0
경기,교문동,68066.17647058824,87400.0,67428.57142857143,63062.5,79900.0,77087.5
